add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C=C-C,C,CCC=CO,O=CC(CO)CCC=CO,CC(C)(C)CC(O)=CCCC(C=O)CO,CC(C)(C)CC(O)=CCCC(C=O)C(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)(C)CC(O)=C(CCC(C=O)CO)COC(=O)NCC(=O)O,CC(C)(C)CC(O)=C(CCC(C=O)CO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(C)CC(O)=C(CCC(C=O)CO)COC(=O)NC(CCC(=O)O)C(=O)O,2.41591070467,2.36841888428,3.22510261326,3.22510261326
O-C=C-C,C,CCC=CO,O=CC(CO)CCC=CO,[H]CNC(=CO)CCC(C=O)CO,[H]CNC(=CO)CCC(C=O)C(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]CNC(CCC(C=O)CO)=C(O)COC(=O)NCC(=O)O,[H]CNC(=CO)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C=O)CO,[H]C(COC(=O)NC(CCC(=O)O)C(=O)O)NC(=CO)CCC(C=O)CO,3.068789028408333,2.6987514914916666,3.025363977203333,2.61935676475
O-C=C-C,C,CCC=CO,O=CC(CO)CCC=CO,[H]C(O)(O)C(=O)C(CO)CCC=CO,[H]C(O)(OCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)C(CO)CCC=CO,[H]C(O)(OCOC(=O)NCC(=O)O)C(=O)C(CO)CCC=CO,[H]C(O)(O)C(=O)C(CO)C(CC=CO)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(O)(O)C(=O)C(CO)CCC(=CO)COC(=O)NC(CCC(=O)O)C(=O)O,2.6330931638333337,2.78717988272,2.9346653917366665,2.30165
O-C=C-C,C,CCC=CO,CCC(=CO)C1C(C)CCC1C,CCC(=CO)C1(CCF)C(C)CCC1C,CCC(=CO)C1(CCF)C(C)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1C,CC(COC(=O)NCC(=O)O)C(=CO)C1(CCF)C(C)CCC1C,CCC(=CO)C1(CCF)C(C)CCC1CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(=CO)C1(CC(F)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CCC1C,3.288752169132727,2.383001810005238,2.98762441496,2.347097417275152
O-C=C-C,C,CCC=CO,CCC(=CO)C1C(C)CCC1C,CCC(=CO)C1C(C)CCC1CF,CCC(=CO)C1C(CF)CCC1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(=COCOC(=O)NCC(=O)O)C1C(C)CCC1CF,CCC(=CO)C1C(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1CF,CCC(=CO)C1(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CCC1CF,3.3132143465666664,2.751867177155238,3.1493689404433334,2.6290399557599997
O-C=C-C,C,CCC=CO,CCC(=CO)C1C(C)CCC1C,CCC(=CO)C1C(C)CC(COC)C1C,CCC(=COCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1C(C)CC(COC)C1C,CCC(=CO)C1C(CCOC(=O)NCC(=O)O)CC(COC)C1C,CCC(=CO)C1C(C)C(COC)CC1(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,COCC1CC(C)C(C(=CO)C(C)COC(=O)NC(CCC(=O)O)C(=O)O)C1C,3.823783375512727,2.777799308612381,3.141994936987381,3.160678649135
O-C=C-C,C,CCC=CO,NCCCC=CO,NCC(CC=CO)CC(N)CCCC=O,NCC(CC=CO)CC(N)CC(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,NCC(CC=CO)CC(N)C(CCC=O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC(=O)CCCC(N)CC(CN)CC=CO)C(=O)O,NCC(CC(N)CCCC=O)C(C=CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.467750852952727,2.44689113483619,2.3239916552666666,3.2440878110199995
O-C=C-C,C,CCC=CO,NCCCC=CO,NCCC(C=CO)C1=CC=C(N)C=C1O,NCCC(C=CO)C1=CC=C(NCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1O,NCCC(C(=CO)COC(=O)NCC(=O)O)C1=CC=C(N)C=C1O,N=C(N)NCCCC(NC(=O)OCC1=C(O)C(C(C=CO)CCN)=CC=C1N)C(=O)O,NCCC(C=CO)C1=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C(N)C=C1O,2.849799231381818,2.9571176320028574,3.1660759819599997,3.1050051483599996
O-C=C-C,C,CCC=CO,NCCCC=CO,OC=CCCCNC1=CC(Cl)=CC(Cl)=C1,O=C(NC(C(=O)O)C1=CC=CC=C1)OCC(CCC=CO)NC1=CC(Cl)=CC(Cl)=C1,O=C(O)CNC(=O)OCC(O)=CCCCNC1=CC(Cl)=CC(Cl)=C1,N=C(N)NCCCC(NC(=O)OCN(CCCC=CO)C1=CC(Cl)=CC(Cl)=C1)C(=O)O,O=C(O)CCC(NC(=O)OCC1=C(Cl)C=C(Cl)C=C1NCCCC=CO)C(=O)O,3.159101566775,2.64028290162,2.594462312235,2.891489453016667
C(H)(O)(O),C,[H]C(C)(O)O,[H]C(C)(O)OCN(C)C,[H]C(C)(O)OCN(C)CC(N)=O,[H]C(C)(O)OCN(C)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(N)=O,[H]C(C)(O)OCN(C)CC(=O)NCOC(=O)NCC(=O)O,[H]C(O)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCN(C)CC(N)=O,[H]C(C)(O)OCN(C)CC(=O)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.926617503385,2.594121560786667,2.42492650411,2.02111155975
