add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,CC1(CCCCO)CC(N)CCC1Cl,CC=CCCC(CCCO)C1(C)CC(N)CCC1Cl,CC=CCCC(CCCO)C1(C)CC(NCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CCC1Cl,CC=CCCC(CCCO)C1(C)CC(N)(COC(=O)NCC(=O)O)CCC1Cl,CC=CCCC(CCCO)C1(C)CC(N)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1Cl,CC=CCCC(CC(CO)COC(=O)NC(CCC(=O)O)C(=O)O)C1(C)CC(N)CCC1Cl,4.387962425164285,4.0262281857657145,3.984704547723333,2.9525781870033336
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,CC1(CCCCO)CC(N)CCC1Cl,CN=CNC(O)CCCC1(C)CC(N)CCC1Cl,CN=CNC(O)CCCC1(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(N)CCC1Cl,CN=CNC(O)(CCCC1(C)CC(N)CCC1Cl)COC(=O)NCC(=O)O,CN=CNC(O)CCCC1(C)CC(N)CCC1(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN=CNC(O)(CCCC1(C)CC(N)CCC1Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.5870125540450006,2.4700984068290475,2.779887548638333,2.6724893796383333
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,CC1(CCCCO)CC(N)CCC1Cl,CCOCCCCC1(C)CC(N)CCC1Cl,CCOCCCCC1(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(N)CCC1Cl,CCOC(CCCC1(C)CC(N)CCC1Cl)COC(=O)NCC(=O)O,CCOCCCCC1(C)CC(N)CCC1(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCOCCCCC1(C)CC(N)CCC1(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.8163553377625,3.169766497530028,3.499093474916667,2.8519945045233337
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,CC1CC(N)C(C(F)F)CC1Cl,CC1CC(N)C(C(F)F)(C(N)CCO)CC1Cl,CC1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(N)C(C(F)F)(C(N)CCO)CC1Cl,CC1CC(N)C(C(F)F)(C(N)C(CO)COC(=O)NCC(=O)O)CC1Cl,CC1CC(N)C(C(F)F)(C(N)CC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1Cl,NC(CCO)C1(C(F)F)CC(Cl)C(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC1N,2.8351331328433327,2.4581875231817465,2.5552495086299998,2.41023367121
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,CC1CC(N)C(C(F)F)CC1Cl,[H]C(O)OC(F)(F)C1CC(Cl)C(C)CC1N,[H]C(O)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(F)(F)C1CC(Cl)C(C)CC1N,[H]C(O)OC(F)(F)C1(COC(=O)NCC(=O)O)CC(Cl)C(C)CC1N,[H]C(O)OC(F)(F)C1C(N)CC(C)C(Cl)C1COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(O)OC(F)(F)C1CC(Cl)C(C)(COC(=O)NC(CCC(=O)O)C(=O)O)CC1N,2.40237652885,2.39085752927,2.5304245219700006,1.59887623797
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,CC1CC(N)C(C(F)F)CC1Cl,CC1C(Cl)CC(C(F)F)C(N)C1OCCC=O,CC1C(Cl)CC(C(F)F)C(N)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1OCCC=O,CC1C(OCCC=O)C(N)C(C(F)F)CC1(Cl)COC(=O)NCC(=O)O,CC1C(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C(F)F)C(N)C1OCCC=O,NC1C(C(F)F)CC(Cl)C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C1OCCC=O,2.5497002715583332,2.7911502455999995,2.8366239836033333,2.651414392978334
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,NC1=CC=C(Cl)C(CC2CC(N)CCC2Cl)=C1,CC(O)(CCCC=O)C1(CC2=CC(N)=CC=C2Cl)CC(N)CCC1Cl,CC(O)(CCCC=O)C1(CC2=CC(N)=CC=C2Cl)CC(NCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CCC1Cl,CC(O)(CC(CC=O)COC(=O)NCC(=O)O)C1(CC2=CC(N)=CC=C2Cl)CC(N)CCC1Cl,CC(O)(CCCC=O)C1(CC2=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)=CC=C2Cl)CC(N)CCC1Cl,CC(O)(CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O)C1(CC2=CC(N)=CC=C2Cl)CC(N)CCC1Cl,3.2876516090783334,3.0991999012090474,3.1409119416783335,3.219376116623333
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,NC1=CC=C(Cl)C(CC2CC(N)CCC2Cl)=C1,NC1=CC(C2=C(Cl)C=CC=C2Cl)=C(Cl)C(CC2CC(N)CCC2Cl)=C1,NC1=CC(C2=C(Cl)C(COC(=O)NC(C(=O)O)C3=CC=CC=C3)=CC=C2Cl)=C(Cl)C(CC2CC(N)CCC2Cl)=C1,NC1=CC(C2=C(Cl)C=CC=C2Cl)=C(Cl)C(CC2CC(N)CC(COC(=O)NCC(=O)O)C2Cl)=C1,N=C(N)NCCCC(NC(=O)OCC1=CC(Cl)=C(C2=C(Cl)C(CC3CC(N)CCC3Cl)=CC(N)=C2)C(Cl)=C1)C(=O)O,NC1=CC(C2=C(Cl)C=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=C2Cl)=C(Cl)C(CC2CC(N)CCC2Cl)=C1,3.4164279117000005,3.84174319622,3.731115994748572,3.64322074342
NC1CCC(Cl)CC1,C,CC1CC(N)CCC1Cl,NC1=CC=C(Cl)C(CC2CC(N)CCC2Cl)=C1,NCCNC1(CC2=CC(N)=CC=C2Cl)CC(N)CCC1Cl,NC1=CC=C(Cl)C(CC2(NCCNCOC(=O)NC(C(=O)O)C3=CC=CC=C3)CC(N)CCC2Cl)=C1,NCCN(COC(=O)NCC(=O)O)C1(CC2=CC(N)=CC=C2Cl)CC(N)CCC1Cl,N=C(N)NCCCC(NC(=O)OCC1=C(N)C=C(CC2(NCCN)CC(N)CCC2Cl)C(Cl)=C1)C(=O)O,NCC(COC(=O)NC(CCC(=O)O)C(=O)O)NC1(CC2=CC(N)=CC=C2Cl)CC(N)CCC1Cl,3.1120604689999998,3.6356070256807143,2.8511211647033337,3.53728521418
C:C-O-C,C,COC(C)C,CCCC(N)C(C)(C)OC,COC(C)(C)C(N)CC(C)C(C)CCCCO,COC(C)(C)C(N)CC(C)C(C)C(CCCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(C)(C)C(N)CC(C)C(C)CCCCOCOC(=O)NCC(=O)O,COC(C)(C)C(N)CC(C)C(CCCCO)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,COC(C)(C)C(N)CC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CCCCO,4.522469324572727,3.8963729705666674,4.10706001832,3.2173304179600004
