add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-C:C-O,C,COCCC=O,COC(CC=O)OC1CCCC(N)C1,COC(CC=O)OC1CCC(C2CCNCC2)C(N)C1,COC(CC=O)OC1CCC(C2CCNCC2)C(N)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(CC=O)OC1CCC(C2CCNCC2)C(N)C1COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCOC(CC=O)OC1CCC(C2CCNCC2)C(N)C1)C(=O)O,COC(CC=O)OC1CCC(C2(COC(=O)NC(CCC(=O)O)C(=O)O)CCNCC2)C(N)C1,3.6222332874171714,3.7347183621273805,3.1067830736933333,3.3217400985199994
O=C-C:C-O,C,COCCC=O,COC(CC=O)OC1CCCC(N)C1,COC(OC1CCCC(N)C1)C(C=O)NC1CCCC(Cl)C1,COC(OC1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(N)C1)C(C=O)NC1CCCC(Cl)C1,COC(COC(=O)NCC(=O)O)(OC1CCCC(N)C1)C(C=O)NC1CCCC(Cl)C1,COC(OC1CCCC(N)C1)C(C=O)NC1CCCC(Cl)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,COC(OC1CCCC(N)C1)C(C=O)(COC(=O)NC(CCC(=O)O)C(=O)O)NC1CCCC(Cl)C1,3.6762266043666663,3.598443079553333,3.084286129903333,3.168415753063333
O=C-C:C-O,C,COCCC=O,COC(CC=O)OC1CCCC(N)C1,CCCCC(N)C1CC(N)CC(OC(CC=O)OC)C1,CCCCC(N)C1CC(N)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)(OC(CC=O)OC)C1,CCCCC(N)C1CC(N)C(COC(=O)NCC(=O)O)C(OC(CC=O)OC)C1,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)C1CC(N)CC(OC(CC=O)OC)C1,CCCCC(N)C1CC(N)CC(OC(CC=O)OC)C1COC(=O)NC(CCC(=O)O)C(=O)O,3.756327096966666,2.964580388579047,3.3340311925799995,3.2781306999799993
O=C-C:C-O,C,COCCC=O,CCNCCC(CC=O)OC,CCNCCC(CC=O)(OC)C(C)OCC,CCNCCC(CC=O)(OCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)OCC,CCNCCC(CC=O)(OC)C(C)OC(C)COC(=O)NCC(=O)O,CCNCCC(CC=O)(OC)C(C)OC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCOC(C)C(CC=O)(CCN(CC)COC(=O)NC(CCC(=O)O)C(=O)O)OC,3.4669692540694443,3.5956578378057147,3.5029219646107137,3.380888992405
O=C-C:C-O,C,COCCC=O,CCNCCC(CC=O)OC,COC(CC=O)CCNC(C)CC(C)C,COC(CC=O)CCNC(C)CC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(CC=O)CCNC(C)CC(C)CCOC(=O)NCC(=O)O,COC(CCNC(C)CC(C)C)C(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC(CC=O)CCNC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C,4.013070713871775,2.9065289329457142,3.4465260842999994,2.9452138325641024
O=C-C:C-O,C,COCCC=O,CCNCCC(CC=O)OC,COC(CC=O)CCNC(C)NCN,COC(CC=O)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(C)NCN,COC(CC=O)(CCNC(C)NCN)COC(=O)NCC(=O)O,COC(CC=O)CCNC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCN,COC(CC=O)CCNC(CCOC(=O)NC(CCC(=O)O)C(=O)O)NCN,3.498510529151667,3.5081660400599994,3.428116792704999,2.403363537383334
O=C-C:C-O,C,COCCC=O,COCCC(=O)CC(C)(C)C,CCOCC(C)(C)CC(=O)CCOC,CCOCC(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(=O)CCOC,CCOCC(C)(C)CC(=O)CC(COC(=O)NCC(=O)O)OC,CCOCC(C)(C)CC(=O)C(COC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCOCC(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC(=O)CCOC,3.501947403325,3.578931678595714,3.314171209274999,3.5070261556849993
O=C-C:C-O,C,COCCC=O,COCCC(=O)CC(C)(C)C,COCCC(=O)CC(C)(C)COCC=O,COCCC(=O)CC(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)COCC=O,COCCC(=O)CC(C)(C)C(COC(=O)NCC(=O)O)OCC=O,COC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(=O)CC(C)(C)COCC=O,COCCC(=O)CC(C)(C)COCC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.364357955845,3.0969917164550003,2.604297403325,3.6026469993916663
O=C-C:C-O,C,COCCC=O,COCCC(=O)CC(C)(C)C,COCC(OCCCl)C(=O)CC(C)(C)C,COC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(OCCCl)C(=O)CC(C)(C)C,COCC(COC(=O)NCC(=O)O)(OCCCl)C(=O)CC(C)(C)C,COCC(OCCCl)C(=O)CC(C)(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,COCC(COC(=O)NC(CCC(=O)O)C(=O)O)(OCCCl)C(=O)CC(C)(C)C,3.095265790511667,3.063773539685,2.9043575123500003,3.107560112885
C-C:C-C:C,C,CCCC(C)C,CCCC(C)(C)CCC,CCCC(C)(C)CCCN(C=O)C=O,CCCC(C)(CCCN(C=O)C=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)(CCCN(C=O)C=O)CCOC(=O)NCC(=O)O,CC(C)(CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCCN(C=O)C=O,CCCC(C)(CCCN(C=O)C=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.6144518099799354,2.9524273113133335,2.7576095448449998,3.344028961122435
