add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N,C,CN,NCC1CCCN1,CC1=CC(OC2CNC(CN)C2)=CC=C1,CC1=CC(OC2CNC(CN)(COC(=O)NC(C(=O)O)C3=CC=CC=C3)C2)=CC=C1,CC1=CC(OC2(COC(=O)NCC(=O)O)CNC(CN)C2)=CC=C1,CC1=CC(OC2CNC(CN)C2)=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC(OC2CNC(CN)C2)=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C1,3.457046002892728,3.746361107332381,3.804203405592381,3.4960736607616667
N,C,CN,NCC1CCCN1,NCCON1CCCC1CN,NCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)ON1CCCC1CN,NCCON1CCCC1C(N)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCNCCON1CCCC1CN)C(=O)O,NCCON1CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C1CN,3.4550825810933334,2.670717885706667,3.3500399474590465,2.6834099665633335
N,C,CN,NCC1CCCN1,NCC1(C=O)CCCN1,NCC1(C=O)CCCN1COC(=O)NC(C(=O)O)C1=CC=CC=C1,NC(COC(=O)NCC(=O)O)C1(C=O)CCCN1,N=C(N)NCCCC(NC(=O)OCC1CNC(C=O)(CN)C1)C(=O)O,O=CC1(CNCOC(=O)NC(CCC(=O)O)C(=O)O)CCCN1,3.1932459518918184,3.0133232917583332,2.4323310102749995,2.05593654835
N,C,CN,[H]C(C)NNC,[H]C(C)N(NC)C(N)CCC,[H]C(C)N(NC)C(N)C(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)N(NC)C(N)(CCC)COC(=O)NCC(=O)O,[H]C(C)N(NC)C(N)CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)N(NC)C(N)C(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.33278405322,2.949898212095714,2.612396194944048,3.3649124952383334
N,C,CN,[H]C(C)NNC,[H]C(C)(NNC)C(Cl)CC,[H]C(C)(NNC)C(Cl)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(CCOC(=O)NCC(=O)O)(NNC)C(Cl)CC,[H]C(C)(NNC)C(Cl)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(NNCCOC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)CC,3.6090340532199994,2.6620211837500003,2.6802545396773807,3.0651467205099996
N,C,CN,[H]C(C)NNC,[H]C(C)NNCC(C)(C)CCCCC,[H]C(C)N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCC(C)(C)CCCCC,[H]C(C)NNCC(C)(C)CC(CCC)COC(=O)NCC(=O)O,[H]C(C)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCC(C)(C)CCCCC,[H]C(CCOC(=O)NC(CCC(=O)O)C(=O)O)NNCC(C)(C)CCCCC,3.6938227450142853,2.8922462656623806,3.8437814481757693,2.716998499725
N,C,CN,[H]C([H])([H])CN,[H]C([H])([H])C(N)C1CCCN1,[H]C([H])([H])C(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCCN1,[H]C([H])([H])C(N)C1NCCC1COC(=O)NCC(=O)O,[H]C([H])([H])C(NCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1CCCN1,[H]C([H])([H])C(N)C1NCCC1COC(=O)NC(CCC(=O)O)C(=O)O,3.2112599081799997,2.4197314382166666,2.4692027838583335,2.5519208531750004
N,C,CN,[H]C([H])([H])CN,[H]C([H])([H])CNC1=C(Cl)C=C(N)C=C1,[H]C([H])([H])CNC1=C(Cl)C=C(N)C=C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C([H])([H])CNC1=C(Cl)C=C(NCOC(=O)NCC(=O)O)C=C1,[H]C([H])([H])C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC1=C(Cl)C=C(N)C=C1,[H]C([H])([H])CNC1=C(Cl)C=C(NCOC(=O)NC(CCC(=O)O)C(=O)O)C=C1,3.8858457341000006,2.4646500000000002,2.8564924641199996,2.7337833333333337
N,C,CN,[H]C([H])([H])CN,[H]C([H])([H])C(N)NC(C)N,[H]C([H])([H])C(N)N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)N,[H]C([H])([H])C(N)NC(C)NCOC(=O)NCC(=O)O,[H]C([H])([H])C(N)NC(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C([H])([H])C(N)NC(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.934717327096666,2.477671686983333,2.9762864448850004,2.6136710097450004
F,C,CF,C=CC(C)CF,C=CC(CF)CCNC,C=CC(CF)CCN(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(CF)CCN(C)COC(=O)NCC(=O)O,C=CC(CF)CCN(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(CF)C(CNC)COC(=O)NC(CCC(=O)O)C(=O)O,2.6958553621,2.560741655266667,2.2823123458033336,2.728694121953333
