add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(C)(H)(N),C,[H]C(C)NC,[H]C(CCCNC)NC,[H]C(CCCNC)N(C)C(N)COC,[H]C(CCCNC)N(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(N)COC,[H]C(CCCNC)N(C)C(N)(COC)COC(=O)NCC(=O)O,[H]C(CCCN(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)C(N)COC,[H]C(CCCNCCOC(=O)NC(CCC(=O)O)C(=O)O)N(C)C(N)COC,3.63958626182,3.4525301352501585,3.9817074548049995,3.411655677505
C(C)(H)(N),C,[H]C(C)NC,[H]C(CCCNC)NC,[H]OCC(CNC)CC([H])NC,[H]OCC(CNC)CC([H])NCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]OCC(CNC)CC([H])NCCOC(=O)NCC(=O)O,[H]OCC(CNCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC([H])NC,[H]OCC(CNC)CC([H])N(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.66846757951,3.0900719375896823,2.4345961949440476,2.3269890770250004
C(C)(H)(N),C,[H]C(C)NC,[H]C(CCCNC)NC,[H]C(CCC(NC)C(CO)CCO)NC,[H]C(CCC(NC)C(CO)CCO)N(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(CCC(NC)C(CO)CC(O)COC(=O)NCC(=O)O)NC,[H]C(CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(NC)C(CO)CCO)NC,[H]C(CCC(NC)C(CCO)C(O)COC(=O)NC(CCC(=O)O)C(=O)O)NC,2.583339569625,2.678742165755238,3.4778003832399995,2.8642975261383334
C(C)(H)(N),C,[H]C(C)NC,[H]C(C)N(C)C=CC=C,[H]C(C)N(C)C=CC(=C)CNCC,[H]C(C)N(C)C=CC(=C)CNCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)N(C)C=CC(=CCOC(=O)NCC(=O)O)CNCC,[H]C(C)N(C)C=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=C)CNCC,[H]C(C)N(C)C=CC(=C)C(COC(=O)NC(CCC(=O)O)C(=O)O)NCC,2.62915676475,3.169490379835714,3.6659592919999993,3.3289453395499997
C(C)(H)(N),C,[H]C(C)NC,[H]C(C)N(C)C=CC=C,[H]C(C)N(C)C(=CC=C)CCCl,[H]C(C)N(C)C(=CC=C)CC(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)N(C)C(CCCl)=C(C=C)COC(=O)NCC(=O)O,[H]C(C)N(C)C(=CC=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCCl,[H]C(C)N(C)C(=CC=C)C(CCl)COC(=O)NC(CCC(=O)O)C(=O)O,3.6801332041999997,2.9879060961250006,3.4910480456857145,3.4683384439999996
C(C)(H)(N),C,[H]C(C)NC,[H]C(C)N(C)C=CC=C,[H]C(C)N(C=CC=C)CC(N)C=C,[H]C(C)N(C=CC(=C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(N)C=C,[H]C(C)N(C=CC(=C)COC(=O)NCC(=O)O)CC(N)C=C,[H]C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)N(C=CC=C)CC(N)C=C,[H]C(C)N(CC(N)C=C)C(=CC=C)COC(=O)NC(CCC(=O)O)C(=O)O,3.1104999999999996,3.2887916303285722,2.7746245706390473,3.0057494489583334
C(C)(H)(N),C,[H]C(C)NC,[H]C(C)N(C)NCN,[H]C(C)N(C)N(CN)C(=O)CCCl,[H]C(C)N(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)N(CN)C(=O)CCCl,[H]C(C)N(C)N(CN)C(=O)CC(Cl)COC(=O)NCC(=O)O,[H]C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)N(CN)C(=O)CCCl,[H]C(CCOC(=O)NC(CCC(=O)O)C(=O)O)N(C)N(CN)C(=O)CCCl,2.4861936050484847,2.9578396296,2.815618399141667,2.2945948930833335
C(C)(H)(N),C,[H]C(C)NC,[H]C(C)N(C)NCN,[H]C(C)N(C)NCNOCO,[H]C(C)N(C)NC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NOCO,[H]C(C)N(C)NCN(COC(=O)NCC(=O)O)OCO,[H]C(C)N(C)N(CNOCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)N(C)NCNOC(O)COC(=O)NC(CCC(=O)O)C(=O)O,3.0849349467266665,2.444066666666667,2.7837097888266666,2.3982153646666666
C(C)(H)(N),C,[H]C(C)NC,[H]C(C)N(C)NCN,[H]C(C)(C(O)C=O)N(C)NCN,[H]C(C)(C(O)C=O)N(C)NCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(C(O)C(=O)COC(=O)NCC(=O)O)N(C)NCN,[H]C(C)(N(C)NCN)C(O)(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(C(O)C=O)N(C)NCNCOC(=O)NC(CCC(=O)O)C(=O)O,3.0265577835100004,3.1817623928984853,2.2169077128166665,2.0288602910583338
C(Cl)(H),C,[H]C(C)Cl,[H]C(C)(Cl)C(C)CN,[H]C(C)(Cl)C(C)(CN)CNC,[H]C(C)(Cl)C(C)(CN)CNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(Cl)C(C)(CN)C(COC(=O)NCC(=O)O)NC,[H]C(C)(Cl)C(C)(CN)CNCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(Cl)C(C)(CN)CN(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9059331195933336,2.5719551412499997,2.3318994327607143,2.78310521545
