add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CCC1=C(C)C=CC(C2CC(O)CCC2O)=C1,C=CC(=C)CCC1=C(C)C=CC(C2CC(O)CCC2O)=C1,C=CC(=C)CCC1=C(C)C=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C2CC(O)CCC2O)=C1,C=C(C=CCOC(=O)NCC(=O)O)CCC1=C(C)C=CC(C2CC(O)CCC2O)=C1,C=CC(=C)CCC1=C(C)C=CC(C2CC(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC2O)=C1,C=CC(=C)CCC1=C(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)=CC(C2CC(O)CCC2O)=C1,3.7822045686142856,3.0493663237,3.568619928172727,3.1092642518749996
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CCC1=C(C)C=CC(C2CC(O)CCC2O)=C1,CC1=C(C(C)C2(Cl)CCC(N)CC2)C=C(C2CC(O)CCC2O)C=C1,CC1=C(C(C)C2(Cl)CCC(N)CC2)C=C(C2CC(O)CCC2O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=C(C(C)C2(Cl)CCC(N)C(COC(=O)NCC(=O)O)C2)C=C(C2CC(O)CCC2O)C=C1,CC1=C(C(C)C2(Cl)CCC(N)CC2COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C(C2CC(O)CCC2O)C=C1,CC1=C(C(C)C2(Cl)CCC(N)CC2)C=C(C2CC(O)(COC(=O)NC(CCC(=O)O)C(=O)O)CCC2O)C=C1,3.225724624825238,3.902264474119999,2.9475707604499997,2.42974337515
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CCC1=C(C)C=CC(C2CC(O)CCC2O)=C1,[H]C(N)C(C)C1=C(C)C=CC(C2CC(O)CCC2O)=C1,[H]C(N)C(C)C1=C(C)C=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C2CC(O)CCC2O)=C1,[H]C(N)C(C)C1=C(C)C=C(COC(=O)NCC(=O)O)C(C2CC(O)CCC2O)=C1,[H]C(N)C(C)C1=C(C)C=CC(C2(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(O)CCC2O)=C1,[H]C(N)C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C1=C(C)C=CC(C2CC(O)CCC2O)=C1,3.2051043079727273,3.282661325655714,3.2292303990999995,3.1332716850950004
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CC1=C(C(C)C(C)CC=O)C=CC=C1,CC1=C(C(C)C(C)(CC=O)OC=O)C=CC=C1,CC1=C(C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)(CC=O)OC=O)C=CC=C1,CC1=C(C(C)C(C)(CC=O)OC=O)C=C(COC(=O)NCC(=O)O)C=C1,CC1=C(C(C)C(C)(CC=O)OC=O)C=CC=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=C(C(C)C(C)(OC=O)C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O)C=CC=C1,3.505938349957499,2.9454538400349994,3.068978649135,3.058681157495
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CC1=C(C(C)C(C)CC=O)C=CC=C1,CC1=C(C(C)C(C)C(C=O)CC(N)=O)C=CC=C1,CC(C1=C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=CC=C1)C(C)C(C=O)CC(N)=O,CC1=C(C(C)C(C)C(C=O)CC(N)=O)C=CC(COC(=O)NCC(=O)O)=C1,CC1=C(C(C)C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=O)CC(N)=O)C=CC=C1,CC1=C(C(C)C(C)C(C=O)CC(=O)NCOC(=O)NC(CCC(=O)O)C(=O)O)C=CC=C1,3.623594383430227,2.8077006141416665,3.0250698795083335,2.38316491692
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CC1=C(C(C)C(C)CC=O)C=CC=C1,CCNCNC(C)(CC=O)C(C)C1=C(C)C=CC=C1,CCNCNC(CC=O)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C1=C(C)C=CC=C1,CCNCNC(C)(CC=O)C(C)C1=C(C)C=CC(COC(=O)NCC(=O)O)=C1,CC1=C(C(C)C(C)(CC=O)NCNC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C1,CCNCNC(C)(CC=O)C(C)C1=C(C)C=CC=C1COC(=O)NC(CCC(=O)O)C(=O)O,3.737081695144513,3.009010922835714,3.234829449625714,3.005538693375
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CCC1=C(C)C=C(OC2CCCC(O)C2)C=C1,CCC1=C(C)C=C(OC2CCC(COCCN)C(O)C2)C=C1,CCC1=C(C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C(OC2CCC(COCCN)C(O)C2)C=C1,CCC1=C(C)C=C(OC2CC(O)C(COCCN)C(COC(=O)NCC(=O)O)C2)C=C1,CCC1=C(C)C=C(OC2CCC(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)OCCN)C(O)C2)C=C1,CCC1=C(C)C=C(OC2CCC(COCC(N)COC(=O)NC(CCC(=O)O)C(=O)O)C(O)C2)C=C1,4.005996997992727,3.6263995636057147,3.2865255407057132,3.2489521237199996
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CCC1=C(C)C=C(OC2CCCC(O)C2)C=C1,CCCC(C)C1CCC(O)CC1OC1=CC(C)=C(CC)C=C1,CCC1=C(C)C=C(OC2CC(O)CCC2C(C)CC(C)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1,CCCC(C)C1CCC(O)CC1(COC(=O)NCC(=O)O)OC1=CC(C)=C(CC)C=C1,CCC1=C(C)C=C(OC2CC(O)CCC2C(C)CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,CCCC(C)C1CCC(O)CC1OC1=CC(C)=C(CC)C=C1COC(=O)NC(CCC(=O)O)C(=O)O,3.935457130034286,3.5073456546708335,3.974044627487499,3.309719126990833
Cc1c(C)cccc1,C,CCC1=C(C)C=CC=C1,CCC1=C(C)C=C(OC2CCCC(O)C2)C=C1,CC1=C(C(C)CCCO)C=CC(OC2CCCC(O)C2)=C1,CC1=C(C(CCCO)CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=CC(OC2CCCC(O)C2)=C1,CC(CCCO)C1=C(CCOC(=O)NCC(=O)O)C=C(OC2CCCC(O)C2)C=C1,CC1=C(C(CCCO)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC(OC2CCCC(O)C2)=C1,CC1=C(C(C)(CCCO)COC(=O)NC(CCC(=O)O)C(=O)O)C=CC(OC2CCCC(O)C2)=C1,3.737004752426061,3.392041056905714,3.400617208319999,3.1527067159949995
Cc1cc(O)ccc1,C,CC1=CC=C(O)C=C1C,CN=CNC1=C(O)C=C(C)C(C)=C1,CN=CNC1=C(O)C=C(C)C(C)=C1C(OC)OC,CN=CNC1=C(O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C(C)C(C)=C1C(OC)OC,COC(OC)C1=C(C)C(C)=CC(O)=C1NC=NCCOC(=O)NCC(=O)O,CN=CNC1=C(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C(C)C(C)=C1C(OC)OC,CN=CNC1=C(O)C=C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)=C1C(OC)OC,3.6256615144799995,3.358845516495714,3.88103310116,3.22494160665
