add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,COC(C)CC(CCO)C1C=CCC1,COC(C)CC(CCO)(C(C)CCCO)C1C=CCC1,COC(C)CC(C(C)CCCO)(C1C=CCC1)C(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(C)C(COC(=O)NCC(=O)O)C(CCO)(C(C)CCCO)C1C=CCC1,COC(C)CC(CCOCOC(=O)NC(CCCNC(=N)N)C(=O)O)(C(C)CCCO)C1C=CCC1,COC(C)CC(CCO)(C(C)CCC(O)COC(=O)NC(CCC(=O)O)C(=O)O)C1C=CCC1,3.5490405680574995,3.847349761685714,3.9761333742899994,3.2084644210999995
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,COC(C)CC(CCO)C1C=CCC1,CNC=NC1(C(CCO)CC(C)OC)C=CCC1,CNC=NC1(C(CCO)CC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)OC)C=CCC1,CNC=NC1(C(CCO)CC(C)OC)CCC=C1COC(=O)NCC(=O)O,CNC=NC1(C(CCO)CC(C)OC)C=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CNC=NC1(C(CCO)CC(C)OC)C=CC(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.8671780764219443,3.4580972594857142,3.395881146825714,3.3751340915999988
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,COC(C)CC(CCO)C1C=CCC1,CCCC(C)OCCC(CC(C)OC)C1C=CCC1,CCCC(C)OCCC(C1C=CCC1)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)OC,CCCC(C)OCCC(CC(C)OC)C1C=C(COC(=O)NCC(=O)O)CC1,CCCC(C)OCCC(CC(C)OC)C1C=CCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)OCCC(CC(C)OC)C1C=C(COC(=O)NC(CCC(=O)O)C(=O)O)CC1,4.081083658930227,4.289025724003333,4.34981810821,3.6483274988800005
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,C=CC=CC(CCCO)C(C)OC,C=CC(=CC(CCCO)C(C)OC)CCOCC,C=CC(=CC(CCCO)C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC)CCOCC,C=CC(=CC(CCCO)C(C)OC)CCOC(C)COC(=O)NCC(=O)O,C=CC(=CC(CCCO)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OC)CCOCC,C=CC(=CC(CCCO)C(C)(COC(=O)NC(CCC(=O)O)C(=O)O)OC)CCOCC,3.6286764121,3.4992232365857143,3.3834672178199994,3.1606242610999997
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,C=CC=CC(CCCO)C(C)OC,C=CC=CC(CCCO)C(CCCNCN)OC,C=CC(=CC(CCCO)C(CCCNCN)OC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC=CC(CC(CO)COC(=O)NCC(=O)O)C(CCCNCN)OC,C=CC=CC(CCCO)C(CC(CNCN)COC(=O)NC(CCCNC(=N)N)C(=O)O)OC,C=CC=CC(CCCO)C(CCCNC(N)COC(=O)NC(CCC(=O)O)C(=O)O)OC,3.7320999445999994,3.3862687929901583,3.244325540705714,3.170035089453333
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,C=CC=CC(CCCO)C(C)OC,[H]NCC=CC=CC(CCCO)C(C)OC,[H]NCC=CC=CC(CCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)OC,[H]NCC=CC=C(COC(=O)NCC(=O)O)C(CCCO)C(C)OC,[H]NCC(=CC=CC(CCCO)C(C)OC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]NCC=CC(=CC(CCCO)C(C)OC)COC(=O)NC(CCC(=O)O)C(=O)O,3.6801672569666666,3.728247997805714,3.3419618918999996,3.276374251599999
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,CCCCCCC(O)COC(C)CCCCO,[H]C(C)(N)C(CC)CCCC(O)COC(C)CCCCO,[H]C(C)(N)C(CC)CCCC(O)COC(C)CCCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)C(CC)C(CCC(O)COC(C)CCCCO)COC(=O)NCC(=O)O,[H]C(C)(N)C(CC)CCCC(COC(C)CCCCO)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(N)C(CC)CCCC(O)COC(C)CC(CCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.7648648669412994,3.989117962933333,3.939592987973333,3.179033505450769
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,CCCCCCC(O)COC(C)CCCCO,CCCCCCC(O)COC(C)C(CCCO)C(C)CCC,CCCCCCC(O)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)COC(C)C(CCCO)C(C)CCC,CCCCCCC(O)COC(C)C(CCCO)C(C)(CCC)COC(=O)NCC(=O)O,CCCC(C)C(CCCO)C(C)OCC(O)CCCC(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)C(CCCO)C(C)OCC(O)CCCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.721790609501298,3.9561012817093406,3.8943999140319034,3.226969598781905
O-C-C-C-C-C(O)-C,C,COC(C)CCCCO,CCCCCCC(O)COC(C)CCCCO,CNCCCCCCCCC(O)COC(C)CCCCO,CNCCCCCCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)COC(C)CCCCO,CNCC(CCCCCCC(O)COC(C)CCCCO)COC(=O)NCC(=O)O,CNCCCCCCCCC(O)COC(C)CC(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCCCCCCCC(O)COC(C)CC(CCO)COC(=O)NC(CCC(=O)O)C(=O)O,4.042676425547272,4.098316399362674,3.4525489413819046,3.3300180069866663
C(-N)(=C),C,C=C(C)N,C=C(N)CC1=CC=CCC1,CCOCC=C(N)CC1=CC=CCC1,CCOCC=C(N)CC1=CC=CCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOCC=C(N)CC1=C(COC(=O)NCC(=O)O)C=CCC1,N=C(N)NCCCC(NC(=O)OCCCOCC=C(N)CC1=CC=CCC1)C(=O)O,CCOCC(COC(=O)NC(CCC(=O)O)C(=O)O)=C(N)CC1=CC=CCC1,3.6702811135000006,3.2567396156857145,3.5163690684866666,3.5662842669599994
