add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N-C:C:N,C,CC(N)CN,CC(CN)NC(O)CCCCO,CC(CN)NC(O)CCCC(O)C(CN)CCO,CC(NC(O)CCCC(O)C(CN)CCO)C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)NC(O)CCCC(O)C(CN)(CCO)COC(=O)NCC(=O)O,CC(CN)NC(O)C(CCC(O)C(CN)CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CN)NC(O)CCCC(O)C(CN)C(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.0080378494,3.068407556053333,3.170653262193333,3.1095513435533335
N-C:C:N,C,CC(N)CN,CC(CN)NC(O)CCCCO,CC(CN)NC(O)C(CCCO)NCCN,CC(CN)NC(O)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCCO)NCCN,CC(CN)NC(O)C(CCCO)NC(CN)COC(=O)NCC(=O)O,CC(CN)NC(O)C(CCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O)NCCN,CC(NC(O)C(CCCO)NCCN)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.0001519378249997,2.79662150833619,2.4127724103583335,2.7868312251083336
N-C:C:N,C,CC(N)CN,CC(CN)NC(O)CCCCO,CC(NC(O)CCCCO)C(N)C(CO)CO,CC(NC(O)(CCCCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(N)C(CO)CO,CC(NC(CCCCO)OCOC(=O)NCC(=O)O)C(N)C(CO)CO,CC(C(N)C(CO)CO)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)CCCCO,CC(NC(O)CCCCO)C(N)C(CO)(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.0080378494,3.3500399474590465,3.331216162873333,3.2463930238888885
N-C:C:N,C,CC(N)CN,C=CC(O)C(C)(N)CN,C=CC(O)C(C)(N)C(N)N(CC)NC,C=CC(O)C(C)(N)C(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)N(CC)NC,C=C(COC(=O)NCC(=O)O)C(O)C(C)(N)C(N)N(CC)NC,CCN(NC)C(N)C(C)(N)C(O)C=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(O)C(C)(N)C(NCOC(=O)NC(CCC(=O)O)C(=O)O)N(CC)NC,2.798139465300159,3.0502285577985715,2.7512432351107146,2.3369174527200007
N-C:C:N,C,CC(N)CN,C=CC(O)C(C)(N)CN,C=CC(O)C(N)(CN)CC(N)N,C=CC(O)C(N)(CN)CC(N)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(OCOC(=O)NCC(=O)O)C(N)(CN)CC(N)N,C=CC(O)C(CN)(CC(N)N)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(O)C(N)(CN)CC(N)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.1839174851755554,3.3142956277473807,2.9214924641199995,2.3067527551783336
N-C:C:N,C,CC(N)CN,C=CC(O)C(C)(N)CN,C=CC(O)(C(N)CN)C(C)(N)CN,C=CC(O)(C(N)CN)C(C)(CN)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(O)(C(N)C(N)COC(=O)NCC(=O)O)C(C)(N)CN,C=CC(O)(C(N)CN)C(C)(N)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(OCOC(=O)NC(CCC(=O)O)C(=O)O)(C(N)CN)C(C)(N)CN,3.5155763283518175,3.295633258968485,3.2962216108057136,3.24010609846
N-C:C:N,C,CC(N)CN,NCC(N)CC1=CC(O)=C(O)C=C1,CC1=CC=C(C)C(C2=CC(CC(N)CN)=CC(O)=C2O)=C1,CC1=CC=C(C)C(C2=CC(CC(N)(CN)COC(=O)NC(C(=O)O)C3=CC=CC=C3)=CC(O)=C2O)=C1,CC1=CC=C(C)C(C2=CC(C(COC(=O)NCC(=O)O)C(N)CN)=CC(O)=C2O)=C1,CC1=CC=C(C)C(C2=CC(CC(N)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O)=CC(O)=C2O)=C1,CC1=CC=C(C)C(C2=CC(CC(CN)NCOC(=O)NC(CCC(=O)O)C(=O)O)=CC(O)=C2O)=C1,3.648172325487727,3.7448888252400003,3.191090216026061,3.22658561195
N-C:C:N,C,CC(N)CN,NCC(N)CC1=CC(O)=C(O)C=C1,[H]C(C)(O)OOC1=C(O)C=CC(CC(N)CN)=C1,[H]C(O)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OOC1=C(O)C=CC(CC(N)CN)=C1,[H]C(C)(OCOC(=O)NCC(=O)O)OOC1=C(O)C=CC(CC(N)CN)=C1,[H]C(C)(O)OOC1=C(O)C=CC(CC(N)(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,[H]C(C)(O)OOC1=C(O)C=CC(CC(N)CN)=C1COC(=O)NC(CCC(=O)O)C(=O)O,2.915105695075,3.18299160665,3.1538488890833327,2.8708779154499995
N-C:C:N,C,CC(N)CN,NCC(N)CC1=CC(O)=C(O)C=C1,CC1=CC=C(C)C(C(C2=CC(O)=C(O)C=C2)C(N)CN)=C1,CC1=CC=C(C)C(C(C2=CC(OCOC(=O)NC(C(=O)O)C3=CC=CC=C3)=C(O)C=C2)C(N)CN)=C1,CC1=CC=C(C)C(C(COC(=O)NCC(=O)O)(C2=CC(O)=C(O)C=C2)C(N)CN)=C1,CC1=CC=C(C)C(C(C2=CC(O)=C(O)C=C2)C(N)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC=C(C)C(C(C2=CC(O)=C(O)C=C2)C(N)C(N)COC(=O)NC(CCC(=O)O)C(=O)O)=C1,3.8472425428727277,3.37659981568,3.040991795975,2.9837788533749996
C-C:C-C:C,C,CCCCCC,CCCC(CC)C(C)NNC,CCCC(CC)C(CC(C=O)CO)NNC,CCCC(CC)C(CC(C=O)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NNC,CCCC(CC)C(CC(CO)C(=O)COC(=O)NCC(=O)O)NNC,CCCC(CC)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC(C=O)CO)NNC,CCCC(CC)C(CC(C=O)(CO)COC(=O)NC(CCC(=O)O)C(=O)O)NNC,3.942548731204166,2.5818038384290474,3.3367478319457136,3.195947550193333
