add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(C)(:N),C,CCCN,CC(C)CC(C)CN,CCC(NCC(C)CC(C)C)C(C)C,CCC(NCC(C)CC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C,CCC(NCC(C)C(COC(=O)NCC(=O)O)C(C)C)C(C)C,CC(C)CC(C)CNC(C(C)C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(NCC(C)CC(C)C)C(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.8594405310742856,3.6277952583726196,3.4144477386784127,3.408355224046667
C(C)(:N),C,CCCN,CC(C)CC(C)CN,CC1=C(CC(C)(CN)CC(C)C)C=CC=C1,CC1=C(CC(C)(CN)CC(C)C)C=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1,CC(C)CC(C)(CN)CC1=C(CCOC(=O)NCC(=O)O)C=CC=C1,CC1=C(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(CN)CC(C)C)C=CC=C1,CC1=C(CC(C)(CNCOC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C)C=CC=C1,3.7100527871717857,2.431066072656667,3.7488814856010615,2.8837189452833334
C(C)(:N),C,CCCN,CC(C)CC(C)CN,CC(C)CC(C)(CN)OC1=CC=C(O)C=C1,CC(C)CC(C)(CN)OC1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C(O)C=C1,CC(C)C(COC(=O)NCC(=O)O)C(C)(CN)OC1=CC=C(O)C=C1,CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)(CN)OC1=CC=C(O)C=C1,CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC(C)(CN)OC1=CC=C(O)C=C1,3.657131916112727,3.604564172635,2.973174216875,3.0963333149
C(C)(:N),C,CCCN,NCCCC(N)CC=O,CCC=C(C)C(=O)CC(N)CCCN,CCC=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)CC(N)CCCN,CCC=C(C)C(=O)C(COC(=O)NCC(=O)O)C(N)CCCN,CCC=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)CC(N)CCCN,CCC=C(C)C(=O)CC(N)C(CCN)COC(=O)NC(CCC(=O)O)C(=O)O,2.8518848191,3.35910655101,2.487373289093333,2.793156603993333
C(C)(:N),C,CCCN,NCCCC(N)CC=O,NCC(CC(N)CC=O)C1=CC=CC=C1,NC(CC=O)CC(CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1,NC(CC=O)CC(CNCOC(=O)NCC(=O)O)C1=CC=CC=C1,N=C(N)NCCCC(NC(=O)OCC(C=O)C(N)CC(CN)C1=CC=CC=C1)C(=O)O,NC(CC=O)CC(CNCOC(=O)NC(CCC(=O)O)C(=O)O)C1=CC=CC=C1,3.23261372131,3.134783261916666,3.3713544674200002,2.66187424027
C(C)(:N),C,CCCN,NCCCC(N)CC=O,NCCCC(N)(CC=O)C(CCO)CCO,NCCCC(N)(CC=O)C(CCO)C(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,NCCCC(N)(CC=O)C(CCO)C(CO)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC(CO)C(CCO)C(N)(CC=O)CCCN)C(=O)O,NCCCC(N)(CC=O)C(CCO)(CCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.2580004135266663,2.4811418840028567,3.28251898514,3.201085467753333
C(C)(:N),C,CCCN,CC(CN)CC(C)C(C)C,CC(C)C(C)CC(C)(CN)C1CCC(N)CC1Cl,CC(C)C(C)CC(C)(CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCC(N)CC1Cl,CC(C)C(C)CC(C)(CN)C1CC(COC(=O)NCC(=O)O)C(N)CC1Cl,CC(C)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)(CN)C1CCC(N)CC1Cl,CC(C)C(C)CC(C)(CN)C1CCC(NCOC(=O)NC(CCC(=O)O)C(=O)O)CC1Cl,4.341751779975357,4.068595587614285,3.8821399423033336,2.5083234240300003
C(C)(:N),C,CCCN,CC(CN)CC(C)C(C)C,CC(C)C(C)C(C(C)CN)C(O)CO,CC(C)C(C)C(C(C)CN)C(O)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCOC(=O)NCC(=O)O)C(C)C(C(C)CN)C(O)CO,CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(C(C)CN)C(O)CO,CC(C)C(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)(C(C)CN)C(O)CO,3.7442790006783335,2.3707240133219045,3.159936205546667,3.0720357129466667
C(C)(:N),C,CCCN,CC(CN)CC(C)C(C)C,CC(CN)CC(C)C(C)(C)OCCN,CC(CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)C(C)(C)OCCN,CC(CN)CC(CCOC(=O)NCC(=O)O)C(C)(C)OCCN,CC(CN)CC(C)C(C)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCCN,CC(CC(C)C(C)(C)OCCN)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.5460861272066664,4.014167671492381,3.2818375133599993,3.4273598456116665
N(:C)(:C),C,CN(C)C,CN(C)CNCCN,CN(C)CNCC(N)C1CCCC1,CN(C)CNCC(N)C1CCCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(C)CNCC(N)(COC(=O)NCC(=O)O)C1CCCC1,CN(C)CNCC(N)C1CCCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CCOC(=O)NC(CCC(=O)O)C(=O)O)CNCC(N)C1CCCC1,3.603641185391667,3.3622640895679368,3.4373558364173804,2.676505695075
