add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(-N)(=C),C,C=CNC,C=CN(C)C(CC)CC,C=C(C1CC(N)CCC1C)N(C)C(CC)CC,C=C(N(C)C(CC)CC)C1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(N)CCC1C,C=C(C1CC(N)CCC1C)N(C)C(CC)C(C)COC(=O)NCC(=O)O,C=C(N(C)C(CC)CC)C1(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(N)CCC1C,C=C(C1CC(N)CCC1C)N(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(CC)CC,3.6789308791051196,3.9462509550375002,4.360287718360228,3.788380651733333
C(-N)(=C),C,C=CNC,C=CN(C)C(CC)CC,C=CN(C)C(CC)CCC(O)O,C=CN(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CCC(O)O,C=CN(C)C(CC)C(COC(=O)NCC(=O)O)CC(O)O,C=CN(C)C(CC)(CCC(O)O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CN(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(CC)CCC(O)O,3.2284242611000002,3.287121707877381,2.890723724275,2.733691728475151
C(-N)(=C),C,C=CNC,C=CN(C)C(CC)CC,C=CN(CCCOCC)C(CC)CC,C=CN(C(CC)CC)C(CCOCC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOCCCN(C=CCOC(=O)NCC(=O)O)C(CC)CC,C=CN(CCCOCC)C(CC)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(COC(=O)NC(CCC(=O)O)C(=O)O)N(CCCOCC)C(CC)CC,3.9327234798352135,3.798263597797381,3.58754882778,3.410690565764102
C(-N)(=C),C,C=CNC,C=CN(C)C(CC)CCCCO,C=CN(C)C(CC)CCC(CO)C(=O)NN,C=CN(C)C(CC)CCC(CO)C(=O)N(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CN(C)C(CC)CCC(C(=O)NN)C(O)COC(=O)NCC(=O)O,C=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)C(CC)CCC(CO)C(=O)NN,C=CN(C)C(CC)CCC(CO)C(=O)NNCOC(=O)NC(CCC(=O)O)C(=O)O,3.5494192978599997,3.186932179727532,3.331725540705713,3.03753426696
C(-N)(=C),C,C=CNC,C=CN(C)C(CC)CCCCO,C=CN(C)C(CC)CCCC(O)C(C)C=CC,C=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)C(CC)CCCC(O)C(C)C=CC,C=CN(CCOC(=O)NCC(=O)O)C(CC)CCCC(O)C(C)C=CC,C=CN(C)C(CC)CCCC(O)C(C)C=CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CN(C)C(CCCC(O)C(C)C=CC)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.7598397236245136,3.841703993840028,3.3117564380960878,3.0759007861866667
C(-N)(=C),C,C=CNC,C=CN(C)C(CC)CCCCO,C=CN(CC1=CC=CC(Cl)=C1C)C(CC)CCCCO,C=CN(CC1=CC=CC(Cl)=C1C)C(CC)CCCC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CN(CC1=CC=CC(Cl)=C1C)C(CCCCO)C(C)COC(=O)NCC(=O)O,C=CN(CC1=CC=CC(Cl)=C1C)C(CCCCO)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CN(CC1=CC=CC(Cl)=C1C)C(CC)CCCCOCOC(=O)NC(CCC(=O)O)C(=O)O,3.723198800942858,4.147673784585715,2.9660710605417746,3.436113883625
C(-N)(=C),C,C=CNC,C=C(NC)NCC,C=C(NCC)NCNCCC,C=C(NCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NCNCCC,C=C(NCC)NCNC(CC)COC(=O)NCC(=O)O,C=C(NCNCCC)NC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(NCNCCC)NC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.60246745272,3.0977442561690474,2.4966245706390477,2.6562674527200008
C(-N)(=C),C,C=CNC,C=C(NC)NCC,CCNC(=CNCCN)NC,CCNC(=CNCCN)N(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNC(=CNCCN)NCCOC(=O)NCC(=O)O,CCNC(=CNCCN)N(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNC(=CNC(CN)COC(=O)NC(CCC(=O)O)C(=O)O)NC,2.74509978626,3.0874289905690473,2.858772410358333,3.3937203249333336
C(-N)(=C),C,C=CNC,C=C(NC)NCC,[H]C(C)CCCNC(=C)NC,[H]C(CCCNC(=C)NC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)CCCNC(=C)NCCOC(=O)NCC(=O)O,[H]C(C)CCCN(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=C)NC,[H]C(C)C(CCNC(=C)NC)COC(=O)NC(CCC(=O)O)C(=O)O,2.6783249886,3.274827589502381,3.14869922887,3.20438713825
O=C-C-C-O,C,COCCC=O,COC(CC=O)OCCCCC(C)O,COC(CC=O)OCC(CCC(C)O)C(C)CN,COC(CC=O)OCC(CCC(C)O)C(C)C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(CC=O)OCC(CCC(C)(O)COC(=O)NCC(=O)O)C(C)CN,COC(CC=O)OCC(CCC(C)(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CN,COC(OCC(CCC(C)O)C(C)CN)C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.2046505232916664,2.9889535896207144,3.233464361295,3.3967400985199996
