add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C=N,C,CC=N,CC=NC(=O)CCN,CC=NC(=O)C(CN)C(=N)CC,CCC(=N)C(CN)C(=O)N=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=NC(=O)C(CN)C(=N)C(C)COC(=O)NCC(=O)O,CC=NC(=O)C(CN)C(=N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(=N)C(CN)C(=O)N=CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.2867056950749998,2.865668158158333,2.475353001276667,2.3251927848583334
C=N,C,CC=N,CC=NC(=O)CCN,CC=NC(=O)C(CN)C(O)OC,CC=NC(=O)C(C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)OC,CC=NC(=O)C(CN)C(OC)OCOC(=O)NCC(=O)O,CC=NC(=O)C(CN)C(O)OCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=NC(=O)C(CN)C(OC)OCOC(=O)NC(CCC(=O)O)C(=O)O,2.7409598304999996,2.7163110571999995,2.0653073587333335,2.5361788517651513
C=N,C,CC=N,CC=NC(=O)CCN,C=C(C=N)CC=NC(=O)CCN,C=C(C=N)CC=NC(=O)C(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=N)CC(COC(=O)NCC(=O)O)=NC(=O)CCN,C=C(C=N)CC=NC(=O)C(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C=N)C(C=NC(=O)CCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.32807424027,2.902314730345,2.6239123458033333,2.761627455286667
C=N,C,CC=N,CC(=N)C(O)CC=O,CC(=N)C(O)(CC=O)C1=C(C)C=CC=C1O,CC(=N)C(O)(CC=O)C1=C(C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=CC=C1O,CC(=N)C(O)(CC=O)C1=C(CCOC(=O)NCC(=O)O)C=CC=C1O,CC(=N)C(O)(CC=O)C1=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C1O,CC(=N)C(O)(CC=O)C1=C(C)C=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C1O,2.966868809135,2.537048210877857,2.88398823976,2.629440409375
C=N,C,CC=N,CC(=N)C(O)CC=O,CC(=N)C(O)(CC=O)CC(C)C,CC(C)CC(O)(CC=O)C(=N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=N)C(O)(CC=O)CC(C)(C)COC(=O)NCC(=O)O,CC(=N)C(O)(CC=O)CC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=NCOC(=O)NC(CCC(=O)O)C(=O)O)C(O)(CC=O)CC(C)C,2.37887788967,2.3570038501799138,2.41218212155,2.6366548726800003
C=N,C,CC=N,CC(=N)C(O)CC=O,CNCCN=C(C)C(O)CC=O,CC(=NCCNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)CC=O,CC(=NCCN(C)COC(=O)NCC(=O)O)C(O)CC=O,CNC(CN=C(C)C(O)CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCN=C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(O)CC=O,3.1524841975599998,2.59811097395,2.2323006367750002,2.5180820313333334
C=N,C,CC=N,CC(=N)NCCO,CCOC(N)N(CCO)C(C)=N,CCOC(N)N(CC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)=N,CCOC(N)N(CCO)C(=N)CCOC(=O)NCC(=O)O,CC(=N)N(CCO)C(N)OCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCOC(N)N(CC(O)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)=N,2.91080242141,2.944976502891666,3.007380879268333,2.2672241574638887
C=N,C,CC=N,CC(=N)NCCO,N=C(CC1=C(N)C=CC=C1Cl)NCCO,N=C(CC1=C(NCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=CC=C1Cl)NCCO,N=C(CC1=C(N)C(COC(=O)NCC(=O)O)=CC=C1Cl)NCCO,N=C(N)NCCCC(NC(=O)OCC1=CC(N)=C(CC(=N)NCCO)C(Cl)=C1)C(=O)O,NC1=C(CC(=NCOC(=O)NC(CCC(=O)O)C(=O)O)NCCO)C(Cl)=CC=C1,3.2673840707700004,2.8202894008818182,2.6745806623033332,3.1272576567033332
C=N,C,CC=N,CC(=N)NCCO,C=NCCC(=N)NCCO,C=NCCC(=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NCCO,C=NCCC(=N)NC(CO)COC(=O)NCC(=O)O,C=NCCC(=N)NCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=NCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(=N)NCCO,3.2490317761500003,2.5303100277199997,2.3420532150166666,2.269303215016667
O(C)(C),C,CCOC,CCOCCC1CCC(O)CC1,CCOCCC1CCC(O)C(C(C)NCN)C1,CCOCCC1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(O)C(C(C)NCN)C1,CCOCCC1CCC(O)(COC(=O)NCC(=O)O)C(C(C)NCN)C1,CCOCCC1CC(C(C)NCN)C(O)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CCOCCC1CCC(O)C(C(C)(COC(=O)NC(CCC(=O)O)C(=O)O)NCN)C1,3.5016505232916666,3.2569376922657134,3.3759286384657137,3.17248041796
