add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
I,C,CI,O=CC(Cl)CI,CC(C)=CC(I)C(Cl)C=O,CC(C)=CC(I)C(Cl)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=CC(I)C(Cl)C=O)CCOC(=O)NCC(=O)O,CC(C)=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(I)C(Cl)C=O,CC(C)=CC(I)C(Cl)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.7359098362250003,2.927578830068485,2.43825898965,2.531676502891667
I,C,CI,O=CC(Cl)CI,O=CC(Cl)(Cl)CI,O=C(NC(C(=O)O)C1=CC=CC=C1)OCC(=O)C(Cl)(Cl)CI,O=CC(Cl)(Cl)C(I)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC(I)C(Cl)(Cl)C=O)C(=O)O,O=C(O)CCC(NC(=O)OCC(=O)C(Cl)(Cl)CI)C(=O)O,2.5097884669333332,2.1400419064866667,2.8723333333333336,2.3908551336
I,C,CI,O=CC(Cl)CI,CC(N)C(=O)C(Cl)CI,CC(N)C(=O)C(Cl)C(I)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)(COC(=O)NCC(=O)O)C(=O)C(Cl)CI,CC(NCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)C(Cl)CI,NC(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(=O)C(Cl)CI,2.71178815372,2.5427598362249997,2.698666666666667,2.462616666666667
I,C,CI,CC(C)(C)CCI,CC(C)(CCI)CC1CCCCC1,CC(CCI)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1CCCCC1,CC(C)(CC(I)COC(=O)NCC(=O)O)CC1CCCCC1,CC(C)(CCI)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1CCCCC1,CC(C)(CCI)CC1CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.3884705487878577,2.28215008821508,3.485466559383572,2.3428231117016667
I,C,CI,CC(C)(C)CCI,CC(C)(C)CC(I)CC=O,CC(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(I)CC=O,CC(C)(C)C(COC(=O)NCC(=O)O)C(I)CC=O,CC(C)(C)CC(I)(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC(I)CC=O,2.9788196367874997,2.4303700870616667,2.8562410568719048,2.014809730675
I,C,CI,CC(C)(C)CCI,CC(C)(CCI)CNCCO,CC(CCI)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CNCCO,CC(C)(CCI)CNCC(O)COC(=O)NCC(=O)O,CC(CCI)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CNCCO,CC(C)(CNCCO)CC(I)COC(=O)NC(CCC(=O)O)C(=O)O,3.1772418884033335,2.9625538944749996,2.8826682523000002,2.5506582339088895
I,C,CI,C=C(CN)CI,C=C(CI)C(N)CCN,NCCC(N)C(=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CI,C=C(CI)C(CCN)NCOC(=O)NCC(=O)O,C=C(CI)C(N)C(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(CI)C(CCN)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.1540064442416664,2.735446749278333,3.553492911246667,2.4157868436000003
I,C,CI,C=C(CN)CI,C=C(CI)CNC(O)CCCCOC,C=C(CI)CNC(O)CCC(COC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CI)CN(COC(=O)NCC(=O)O)C(O)CCCCOC,COCCCCC(O)NCC(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CI,C=C(CI)CNC(O)CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)OC,3.4302400678333336,3.2652817761499997,2.394294893083333,2.8268320313333337
I,C,CI,C=C(CN)CI,C=C(CI)C(N)NCCCN,C=C(CI)C(N)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCCCN,C=C(CI)C(N)N(CCCN)COC(=O)NCC(=O)O,C=C(CI)C(N)NCCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(CI)C(N)NCC(CN)COC(=O)NC(CCC(=O)O)C(=O)O,3.55148695032,2.7112431695583337,2.89485,3.364898442816666
N=C-N-C-C,C,CCN(C)C=N,C=C(N)CN=CN(C)CC,C=C(N)CN=CN(C)CCC1=C(Cl)C=CC(O)=C1,C=C(N)CN=CN(C)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=C(Cl)C=CC(O)=C1,C=C(N)CN=CN(C)CCC1=C(Cl)C=CC(OCOC(=O)NCC(=O)O)=C1,C=C(N)CN=CN(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1=C(Cl)C=CC(O)=C1,C=C(N)C(COC(=O)NC(CCC(=O)O)C(=O)O)N=CN(C)CCC1=C(Cl)C=CC(O)=C1,3.6815419161199996,3.34282960237,2.975811618303333,2.7752469482533333
