add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(H)(:C)(:C),C,[H]C(C)CC,[H]C=CCC([H])CC,[H]C=CC(CC=C)C([H])CC,[H]C=CC(CC=C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C([H])CC,[H]C=CC(CC=C)C([H])C(C)COC(=O)NCC(=O)O,[H]C=CC(CC(=C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C([H])CC,[H]C=CC(CC=C)C([H])C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.72658324064381,3.60386575851039,3.2075719544018186,2.9234174527200003
C(H)(:C)(:C),C,[H]C(C)CC,[H]C=CCC([H])CC,[H]C=C(CC([H])CC)C(=O)CCC,[H]C=C(CC([H])C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)CCC,[H]C(COC(=O)NCC(=O)O)=C(CC([H])CC)C(=O)CCC,[H]C=C(CC([H])CC)C(=O)CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C=C(CC([H])CC)C(=O)C(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.149237639574286,3.078255346995714,2.65421745272,2.7197757974533334
C(H)(:C)(:C),C,[H]C(C)CC,[H]C=CCC([H])CC,[H]C=CCC([H])(CC)C(=C)N,[H]C=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC([H])(CC)C(=C)N,[H]C(=CCC([H])(CC)C(=C)N)COC(=O)NCC(=O)O,[H]C(=CCC([H])(CC)C(=C)N)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C=CCC([H])(CC)C(N)=CCOC(=O)NC(CCC(=O)O)C(=O)O,3.2188249885999993,2.849190215458333,2.7393216108057143,2.9745007860533335
C(H)(:C)(:C),C,[H]C(C)CC,[H]C(CC)COCC=O,[H]C(CC)COC(C=O)OCC=O,[H]C(CC)COC(C=O)OC(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(CC)(COC(=O)NCC(=O)O)COC(C=O)OCC=O,[H]C(CC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)OC(C=O)OCC=O,[H]C(CC)C(COC(=O)NC(CCC(=O)O)C(=O)O)OC(C=O)OCC=O,3.1953815624099997,2.9955444286999997,3.039755422235,2.895802631193333
C(H)(:C)(:C),C,[H]C(C)CC,[H]C(CC)COCC=O,[H]C(CC)COC(C=O)NNCC,[H]C(CC)COC(C=O)N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCC,[H]C(CC)C(COC(=O)NCC(=O)O)OC(C=O)NNCC,[H]C(CC)COC(C=O)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCC,[H]C(CC)COC(C=O)(COC(=O)NC(CCC(=O)O)C(=O)O)NNCC,3.2993338231799996,2.9615480490249997,2.868666719618333,3.000467600293333
C(H)(:C)(:C),C,[H]C(C)CC,[H]C(CC)COCC=O,[H]C(CCC1CCCC(O)C1N)COCC=O,[H]C(CCC1CCCC(O)C1(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1)COCC=O,[H]C(CCC1CCCC(O)C1N)(COCC=O)COC(=O)NCC(=O)O,[H]C(CCC1CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(O)C1N)COCC=O,[H]C(CCC1CCCC(OCOC(=O)NC(CCC(=O)O)C(=O)O)C1N)COCC=O,2.9747222029250002,2.2741720622790473,3.0525362798240474,3.088764192805
C(H)(:C)(:C),C,[H]C(C)CC,[H]C(C)(CC)NCCCC,[H]C(C)(CC)NC(CCC)C1=CC(Cl)=CC=C1C,[H]C(C)(CC)NC(CCC)C1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(Cl)=CC=C1C,[H]C(C)(CC)NC(CCC)C1=C(COC(=O)NCC(=O)O)C(Cl)=CC=C1C,[H]C(C)(CC)NC(CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1=CC(Cl)=CC=C1C,[H]C(C)(CC)NC(CCC)(COC(=O)NC(CCC(=O)O)C(=O)O)C1=CC(Cl)=CC=C1C,3.8597584441803585,4.151148925432305,3.76759517918,3.643399815680001
C(H)(:C)(:C),C,[H]C(C)CC,[H]C(C)(CC)NCCCC,[H]C(CC)(CCC(C)O)NCCCC,[H]C(CC)(CCC(C)O)NCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(CC)(CC(COC(=O)NCC(=O)O)C(C)O)NCCCC,[H]C(CC)(CCC(C)O)NC(CCC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(CC)(CCC(O)CCOC(=O)NC(CCC(=O)O)C(=O)O)NCCCC,3.527071888020346,2.851778849829047,3.154638868130769,2.5011791979083333
C(H)(:C)(:C),C,[H]C(C)CC,[H]C(C)(CC)NCCCC,[H]C(C)(CC)NCC(CC)C(=O)CCCl,[H]C(C)(CC)NCC(CC)C(=O)C(CCl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(CC)NCC(CC)C(=O)C(CCl)COC(=O)NCC(=O)O,[H]C(C)(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)NCC(CC)C(=O)CCCl,[H]C(C)(NCC(CC)C(=O)CCCl)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.7312328916400004,3.261320505095714,2.424483787152381,2.8687431770833327
N-C:C:N,C,CC(N)CN,CNCNCC(C)N,CNCNC(C(C)N)C(O)CC=O,CNCN(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C(C)N)C(O)CC=O,CNCNC(C(C)N)C(O)CC(=O)COC(=O)NCC(=O)O,CNCNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)(C(C)N)C(O)CC=O,CNCNC(C(C)N)C(O)C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.2996147156916664,2.75141091541,3.0420406987933335,2.2504339701083333
