add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-N-C-C,C,CCCNC=O,CCCN(C=O)N(C)=O,CCCN(C(=O)C(O)CC=O)N(C)=O,CCCN(C(=O)C(O)C(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)=O,CN(=O)N(CCCCOC(=O)NCC(=O)O)C(=O)C(O)CC=O,CCCN(C(=O)C(O)CC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)=O,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)N(C(=O)C(O)CC=O)N(C)=O,2.504826497166667,2.5849916552666667,2.289794893083333,2.1237690212651517
O=C-N-C-C,C,CCCNC=O,CCCN(C=O)N(C)=O,CCC(C(C)I)N(C=O)N(C)=O,CC(I)C(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C=O)N(C)=O,CCC(C(I)CCOC(=O)NCC(=O)O)N(C=O)N(C)=O,CCC(C(I)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)N(C=O)N(C)=O,CCC(N(C=O)N(C)=O)C(C)(I)COC(=O)NC(CCC(=O)O)C(=O)O,2.4797188120083336,2.649633333333333,2.3874021453416665,2.5673993990249997
O=C-N-C-C,C,CCCNC=O,CCCN(C=O)N(C)=O,CN(=O)N(C=O)CCCC1CC(N)CCC1Cl,CN(=O)N(C=O)CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CC(N)CCC1Cl,NC1CCC(Cl)C(CCCN(C=O)N(=O)CCOC(=O)NCC(=O)O)C1,CN(=O)N(C=O)CCCC1CC(N)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1Cl,CN(=O)N(C=O)CCCC1(COC(=O)NC(CCC(=O)O)C(=O)O)CC(N)CCC1Cl,3.2023909756833335,2.2449151909933334,2.916115671520833,2.8665589407183334
O=C-N-C-C,C,CCCNC=O,[H]C(C)=NC(C)CNC=O,[H]C(C)=NC(C)(CNC=O)C1CC(C)C(O)C1,[H]C(C)=NC(C)(CNC=O)C1CC(O)C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,[H]C(C)=NC(C)(CNC=O)C1CC(C)C(OCOC(=O)NCC(=O)O)C1,[H]C(C)=NC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)(CNC=O)C1CC(C)C(O)C1,[H]C(C)=NC(C)(C1CC(C)C(O)C1)C(COC(=O)NC(CCC(=O)O)C(=O)O)NC=O,3.296972219232727,3.5399928687057143,3.304059078259999,3.1392531566799997
O=C-N-C-C,C,CCCNC=O,[H]C(C)=NC(C)CNC=O,[H]C(C)=NC(C)(CNC=O)C(N)CN,[H]C(C)=NC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)(CNC=O)C(N)CN,[H]C(C)=NC(C)(CNC=O)C(N)CNCOC(=O)NCC(=O)O,[H]C(C)=NC(C)(CNC=O)C(CN)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(CCOC(=O)NC(CCC(=O)O)C(=O)O)=NC(C)(CNC=O)C(N)CN,3.4931735362249996,2.761801460828572,3.026981688718333,2.7823116127016663
O=C-N-C-C,C,CCCNC=O,[H]C(C)=NC(C)CNC=O,[H]C(C)=NC(C)(CNC=O)C1CC(O)CCC1Cl,[H]C(C)=NC(C)(CN(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CC(O)CCC1Cl,[H]C(CCOC(=O)NCC(=O)O)=NC(C)(CNC=O)C1CC(O)CCC1Cl,[H]C(C)=NC(C)(CNC=O)C1CC(O)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1Cl,[H]C(C)=NC(CCOC(=O)NC(CCC(=O)O)C(=O)O)(CNC=O)C1CC(O)CCC1Cl,3.1802854666099996,2.7280902507623805,2.9512239098183333,2.8404664661766663
O=C-N-C-C,C,CCCNC=O,CCCNC(=O)C1=CC=CC(Cl)=C1C,CCCN(C(=O)C1=CC=CC(Cl)=C1C)C1CCC(N)CC1C,CCCN(C(=O)C1=CC=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(Cl)=C1C)C1CCC(N)CC1C,CCCN(C(=O)C1=CC=CC(Cl)=C1CCOC(=O)NCC(=O)O)C1CCC(N)CC1C,CCCN(C(=O)C1=CC=CC(Cl)=C1C)C1CCC(N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C,CCCN(C(=O)C1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=CC(Cl)=C1C)C1CCC(N)CC1C,3.942408302245119,4.243239723605714,2.751945385683333,2.8544995541166664
O=C-N-C-C,C,CCCNC=O,CCCNC(=O)C1=CC=CC(Cl)=C1C,[H]C(C)(N)CCCNC(=O)C1=CC=CC(Cl)=C1C,[H]C(C)(N)CCCNC(=O)C1=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=CC(Cl)=C1C,[H]C(C)(N)CCCNC(=O)C1=CC=CC(Cl)=C1CCOC(=O)NCC(=O)O,[H]C(C)(N)CCCN(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)C1=CC=CC(Cl)=C1C,[H]C(C)(CCCNC(=O)C1=CC=CC(Cl)=C1C)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.595830187886667,2.9686162487057146,3.0618212988560605,2.4729553620833333
O=C-N-C-C,C,CCCNC=O,CCCNC(=O)C1=CC=CC(Cl)=C1C,CC1=C(Cl)C=CC=C1C(=O)NCCCC(C)CCN,CC1=C(Cl)C=CC=C1C(=O)NCCCC(CCN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1=C(Cl)C=CC(COC(=O)NCC(=O)O)=C1C(=O)NCCCC(C)CCN,CC1=C(Cl)C=CC=C1C(=O)NCCCC(C)CCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=C(Cl)C=CC=C1C(=O)NCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CCN,3.824879947385238,2.8529889771857144,2.4648980208333335,2.8570782079833332
N:C:N:C,C,CNCNC,CCCC(CNCNC)CC(C)C,CCCC(CNCNC)CC(C)COC,CCCC(CNCNC)CC(C)COCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CC(C)COC)C(COC(=O)NCC(=O)O)NCNC,CCCC(CNCNC)CC(C)COCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(CNCNC)CC(C)(COC)COC(=O)NC(CCC(=O)O)C(=O)O,3.7102918979116666,3.397542868705714,3.524134313737381,3.8085722118316667
N:C:N:C,C,CNCNC,CCCC(CNCNC)CC(C)C,CCCC(CNCNC)C(C1=CC=CC(C)=C1C)C(C)C,CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CNCNC)C(C1=CC=CC(C)=C1C)C(C)C,CCCC(CNCNC)C(COC(=O)NCC(=O)O)(C1=CC=CC(C)=C1C)C(C)C,CNCNCC(CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C1=CC=CC(C)=C1C)C(C)C,CCCC(CN(CNC)COC(=O)NC(CCC(=O)O)C(=O)O)C(C1=CC=CC(C)=C1C)C(C)C,4.466121567394801,4.221993998288269,4.373467537694514,3.6183609910051198
