SMILES_added,SMILES_got
O-C-C-C-N,CC(O)CCN
C-C:N:C,CNCCC(N)CC(C)O
N=C-N-C-C,CNCC(C(N)CC(C)O)C(C)NC=N
C(C)(C)(H)(N),[H]C(C)(N)CC(NC)C(C(N)CC(C)O)C(C)NC=N
C(-H)(=N),[H]C=NN=CNC(C)C(C(N)CC(C)O)C(CC([H])(C)N)NC
C1CCC=CC1,[H]C=NN=C(NC(C)C(C(N)CC(C)O)C(CC([H])(C)N)NC)C1=CCCCC1
Oc1cc(N)ccc1,[H]C=NN=C(NC(C)(C1=C(N)C=C(O)C=C1)C(C(N)CC(C)O)C(CC([H])(C)N)NC)C1=CCCCC1
C(H)(N),[H]C=NN=C(NC(C)(C1=C(N)C=C(O)C=C1NC[H])C(C(N)CC(C)O)C(CC([H])(C)N)NC)C1=CCCCC1
