SMILES_added,SMILES_got
C=N,C=NC
Cc1ccc(C)cc1,CN=CCC1=CC=C(C)C=C1
C:N-C:C,CCN(C)C(CC1=CC=C(C)C=C1)=NC
O=C-N-N,CN=C(CC1=CC=C(C)C=C1)N(C)C(C)NNC=O
O=C-C-C:C,CCCC(=O)CN(C(CC1=CC=C(C)C=C1)=NC)C(C)NNC=O
CC1CC(C)CCC1,CCCC(=O)CN(C(CC1=CC=C(C)C=C1CC1CCCC(C)C1)=NC)C(C)NNC=O
C1CC=CN1,CCC(C(=O)CN(C(CC1=CC=C(C)C=C1CC1CCCC(C)C1)=NC)C(C)NNC=O)C1=CCCN1
