SMILES_added,SMILES_got
c1cc[nH]c1,CC1=CNC=C1
O=C-C-C-C-C=O,O=CCCC(C=O)CC1=CNC=C1
C-N-C-N-C,CNCN(C)C(=O)C(CCC=O)CC1=CNC=C1
C(F)(:C),CN(CNCCCF)C(=O)C(CCC=O)CC1=CNC=C1
O-C-C-C-C-C-N-C,CNCCC(CCO)C(CCF)NCN(C)C(=O)C(CCC=O)CC1=CNC=C1
C(-C)(=O),CNCCC(CCO)C(CCF)NCN(C)C(=O)C(CC=O)(CCC=O)CC1=CNC=C1
O-C-C-N-C,CNCCOC1=CC(CC(CC=O)(CCC=O)C(=O)N(C)CNC(CCF)C(CCO)CCNC)=CN1
