SMILES_added,SMILES_got
N-C-C-C-C,CCCCCN
O=C-C-C-C,CCCC(CN)C(C)CC=O
N-C:N:C,CCC(C(N)NC)C(CN)C(C)CC=O
c1ccncc1,CCC(C(CN)C(C)CC=O)C(N)(NC)C1=NC=CC=C1
O=C-C-N,CCC(C(CN)C(C)(CC=O)NCC=O)C(N)(NC)C1=NC=CC=C1
C1CCCC1,CNC(N)(C1=NC=CC=C1)C(CCC1CCCC1)C(CN)C(C)(CC=O)NCC=O
C-O-C-C=C,C=CC(NCC(C(CCC1CCCC1)C(N)(NC)C1=NC=CC=C1)C(C)(CC=O)NCC=O)OC
O=C-C:C,C=CC(NCC(C(CCC1CCCC1)C(NC)(NC(=O)CC)C1=NC=CC=C1)C(C)(CC=O)NCC=O)OC
