SMILES_added,SMILES_got
O-C-C-C-C-C,CCCCCOC
C(C)(H)(O),[H]C(C)(O)COCCCCC
C=O,[H]C(O)(CC=O)COCCCCC
O=C-C-C:C,[H]C(O)(COCCCCC)CC(=O)C(C)CC=O
CC1C(O)CCC1,[H]C(O)(COCCCC(C)C1CCC(C)C1O)CC(=O)C(C)CC=O
C-N-C:C-C,[H]C(O)(COCCCC(C)C1CC(N(C)CCC)C(C)C1O)CC(=O)C(C)CC=O
N-C:C:C:N,[H]C(O)(CC(=O)C(C)CC=O)C(OCCCC(C)C1CC(N(C)CCC)C(C)C1O)C(N)CCN
Cc1c(O)cccc1,[H]C(O)(CC(=O)C(C)CC(=O)C1=CC(O)=C(C)C=C1)C(OCCCC(C)C1CC(N(C)CCC)C(C)C1O)C(N)CCN
