SMILES_added,SMILES_got
O-C-C-C=O,CC(O)CC=O
Cl-C-C-N-C,CNCC(Cl)OC(C)CC=O
C(:C)(:C)(:C),CC(C)CCNCC(Cl)OC(C)CC=O
O-C-C-C=O,CC(C)CCNCC(Cl)(OC(C)CC=O)C(=O)CCO
C(C)(O),CCOCC(C)CCNCC(Cl)(OC(C)CC=O)C(=O)CCO
CC1C(C)CCCC1,CCOCC(C)(CCNCC(Cl)(OC(C)CC=O)C(=O)CCO)C1(C)CCCCC1C
N(H)(:C),[H]N(C)C(=O)CC(C)OC(Cl)(CNCCC(C)(COCC)C1(C)CCCCC1C)C(=O)CCO
O=C-C-C-C-C(O)-C,[H]N(C)C(=O)CC(C)OC(Cl)(CNCCC(C)(COCC)C1(C)CCCC(C(CCC=O)C(C)O)C1C)C(=O)CCO
