SMILES_added,SMILES_got
C-O-C-C:C,COCC(C)C
Oc1c(N)cccc1,COC(C1=CC(N)=C(O)C=C1)C(C)C
Cl-C-C-C-C,CCCC(Cl)CC(C)C(OC)C1=CC(N)=C(O)C=C1
N-C-N-C-C,CCNCNCCCC(Cl)CC(C)C(OC)C1=CC(N)=C(O)C=C1
C(N)(N),CCNCNCCCC(Cl)CC(C)C(OCNCN)C1=CC(N)=C(O)C=C1
C(H)(:N),[H]CNC(N)NCOC(C1=CC(N)=C(O)C=C1)C(C)CC(Cl)CCCNCNCC
N=O,[H]CNC(N)NC(N=O)OC(C1=CC(N)=C(O)C=C1)C(C)CC(Cl)CCCNCNCC
Cc1c(Cl)cccc1,[H]CNC(NC1=CC(C)=C(Cl)C=C1)NC(N=O)OC(C1=CC(N)=C(O)C=C1)C(C)CC(Cl)CCCNCNCC
