SMILES_added,SMILES_got
O-C-C-C-N,COCCCN
O=C-C-C-C-C-O,COCC(CN)OCCCCC=O
C:N:C-C,CCN(C)COCC(CN)OCCCCC=O
C(-C)(-C)(=C),C=C(C)CC(C)N(C)COCC(CN)OCCCCC=O
N-C:C:C:N,C=C(C)CC(C)N(C)COCC(CN)(OCCCCC=O)C(CN)CN
O-C-C-O-C,C=C(C)CC(C)N(C)COC(C(CO)OC)C(CN)(OCCCCC=O)C(CN)CN
C-N,C=C(CNC)CC(C)N(C)COC(C(CO)OC)C(CN)(OCCCCC=O)C(CN)CN
O=C-C-C,C=C(CNC)C(CCC=O)C(C)N(C)COC(C(CO)OC)C(CN)(OCCCCC=O)C(CN)CN
