SMILES_added,SMILES_got
Cl-C:C-O-C,COCC(C)Cl
C-C-C-C-C-C-C,CCCCCCCC(C)(Cl)COC
C=N,C=NCOCC(C)(Cl)CCCCCCC
OC1CC(N)CCC1,C=NCOCC(C)(Cl)C(CCCCCC)C1(N)CCCC(O)C1
N(C)(O),C=NCOCC(C)(Cl)C(CCCCCCONC)C1(N)CCCC(O)C1
O=C-C-C-C=O,C=NCOCC(C)(Cl)C(CCCCCCON(C)C(=O)CCC=O)C1(N)CCCC(O)C1
O-C-C-C-C-C-N,C=NCOCC(C)(Cl)C(CCCCCCON(C)C(=O)CCC=O)C1(N)CC(O)CCC1C(CN)CCCO
