SMILES_added,SMILES_got
Oc1c(N)cccc1,CC1=CC=CC(O)=C1N
C-N,CNC1=C(C)C(N)=C(O)C=C1
CC1CC(C)CC1,CNC1=C(C)C(N)=C(O)C=C1C1(C)CCC(C)C1
C(-N)(=N),CC1=C(NCNC=N)C(C2(C)CCC(C)C2)=CC(O)=C1N
N-C:C-C,CC1=C(NCNC=N)C(C2(C)CCC(CC(C)CN)C2)=CC(O)=C1N
N-C-O-C-C,CC1=C(NCNC=N)C(C2(C)CCC(CC(C)CN)C2C(C)OCN)=CC(O)=C1N
N-C-C-C-C-C,CC1=C(NCNC=N)C(C2(C)CCC(CC(CN)CC(C)CCCN)C2C(C)OCN)=CC(O)=C1N
