SMILES_added,SMILES_got
ClC1CC(Cl)CCC1,CC1CCC(Cl)CC1Cl
N-N-C-N,CC1CCC(Cl)CC1(Cl)NNCN
OC1C(Cl)CCCC1,CC1CC(C2CCC(Cl)C(O)C2)C(Cl)CC1(Cl)NNCN
C1CC=CC1,CC1CC(C2CCC(Cl)C(O)C2)C(Cl)CC1(Cl)NNC(N)C1CC=CC1
Cl-C-C-O,CC1CC(C2CCC(Cl)C(O)C2)C(Cl)CC1(Cl)NNC(N)C1(C(O)CCl)CC=CC1
