SMILES_added,SMILES_got
O-C-C=C,C=CCOC
C(N)(:C)(:C),C=C(COC)NC(C)C
O-C-C-C-C-C-N-C,C=C(COC)NC(C)CC(CCCCO)NC
N-C-C-N,C=C(COC)NC(C)CC(CCCC(O)NCCN)NC
Cc1ccc(Cl)cc1,C=C(COC)NC(C)C(C1=C(C)C=CC(Cl)=C1)C(CCCC(O)NCCN)NC
O=C-O-C:C,C=C(COC)NC(C)C(C1=C(C)C=CC(Cl)=C1)C(CCCC(O)NCC(N)C(=O)OCC)NC
C(-H)(=N),[H]C(=N)C(CCCC(O)NCC(N)C(=O)OCC)(NC)C(C1=C(C)C=CC(Cl)=C1)C(C)NC(=C)COC
