SMILES_added,SMILES_got
C(C)(C)(H)(N),[H]C(C)(N)CC
N=O,[H]C(C)(N)C(C)N=O
C1CC=CC=C1,[H]C(N)(CC1=CCCC=C1)C(C)N=O
C(C)(:C),[H]C(N)(C(C)N=O)C(CCC)C1=CCCC=C1
O=C-O-C:C,[H]C(N)(C(C)N=O)C(CCC)C1=CC(C(=O)OCC)CC=C1
C(-C)(-C)(=O),[H]C(N)(C(C)N=O)C(CCC)C1=CC(C(=O)OC(C)CC(C)=O)CC=C1
CC1CC(C)CC1,[H]C(N)(C(C)N=O)C(CCCC1CC(C)CC1C)C1=CC(C(=O)OC(C)CC(C)=O)CC=C1
N(H)(:C),[H]NCC1=CCC(C(=O)OC(C)CC(C)=O)C=C1C(CCCC1CC(C)CC1C)C([H])(N)C(C)N=O
C(C)(C)(O),[H]NCC1=C(CC(C)O)CC(C(=O)OC(C)CC(C)=O)C=C1C(CCCC1CC(C)CC1C)C([H])(N)C(C)N=O
