SMILES_added,SMILES_got
C-H,[H]CC
OC1CCC(Cl)CC1,[H]C(C)C1CC(O)CCC1Cl
O-C:C:C-C,[H]C(C)C1C(Cl)CCC(O)C1OCCCC
OC1C(O)CCCC1,[H]C(C)C1C(Cl)CCC(O)C1OCCCCC1CCC(O)C(O)C1
O-C-C-C-C-C(O)-C,[H]C(C)C1C(Cl)CCC(O)C1OCCCCC1CCC(O)C(O)(C(C)(O)CCCCO)C1
CC1CC(C)CC1,[H]C(C)(C1C(C)CCC1C)C1C(Cl)CCC(O)C1OCCCCC1CCC(O)C(O)(C(C)(O)CCCCO)C1
