SMILES_added,SMILES_got
O-C-O-C-C,CCOCOC
C-O-C-C=C,C=CC(COCOCC)OC
Cc1c(N)cccc1,C=CC(COCOCC)OCC1=CC(C)=C(N)C=C1
C(H)(O),[H]COC(OC(C=C)COCOCC)C1=CC(C)=C(N)C=C1
C-C-C=C-C,[H]COC(OC(C=C)C(OCOCC)C(=CC)CC)C1=CC(C)=C(N)C=C1
C(-C)(-H)(=C),[H]COC(OC(C=C)C(CC([H])=C)(OCOCC)C(=CC)CC)C1=CC(C)=C(N)C=C1
Cl-C:C:C-C,[H]COC(OC(C=C)C(CC([H])=C)(OCOCC)C(=CCCCCCCl)CC)C1=CC(C)=C(N)C=C1
C-C=N-N-C,[H]COC(OC(C=C)C(CC([H])=C)(OCOCC)C(=CCC(CCCCl)CNN=CC)CC)C1=CC(C)=C(N)C=C1
