SMILES_added,SMILES_got
CC1CC(Cl)CCC1,CC1CCCC(C)(Cl)C1
C-C-N-C-C,CCNC(C)C1(C)CCCC(C)(Cl)C1
Nc1ccc(Cl)cc1,CC(NC(C)C1(C)CCCC(C)(Cl)C1)C1=C(N)C=CC(Cl)=C1
N-C:N:N,CC(NC(C)C1(C)CCCC(Cl)(CN(N)CN)C1)C1=C(N)C=CC(Cl)=C1
C-C-C(C)-C-C,CCC(CC)CNC1=C(C(C)NC(C)C2(C)CCCC(Cl)(CN(N)CN)C2)C=C(Cl)C=C1
C-C(C)-C-C-C,CCC(CNC1=C(C(C)NC(C)C2(C)CCCC(Cl)(CN(N)CN)C2)C=C(Cl)C=C1)C(C)C(CC)C(C)C
