SMILES_added,SMILES_got
Cc1c(C)cccc1,CCC1=C(C)C=CC=C1
C1CCCC1,CCC1=C(C)C=CC(C2CCCC2)=C1
O-C-C-C-C-C(N)-C,CCC1=C(C)C=CC(C2CCC(C(O)CCCC(C)N)C2)=C1
C(C)(H)(O)(O),[H]C(O)(O)CC1CC(C(O)CCCC(C)N)CC1C1=CC(CC)=C(C)C=C1
O-C:C:C-C,[H]C(O)(O)CC1CC(C(O)CCCC(C)(N)OCCCC)CC1C1=CC(CC)=C(C)C=C1
C(:C)(:C)(:N),[H]C(O)(O)CC1CC(C(O)C(CCC(C)(N)OCCCC)C(C)(C)N)CC1C1=CC(CC)=C(C)C=C1
C(-C)(-N)(=C),[H]C(O)(O)CC1CC(C(O)C(CCC(C)(N)OC(CCC)CC(=C)N)C(C)(C)N)CC1C1=CC(CC)=C(C)C=C1
