SMILES_added,SMILES_got
O=C-C=C-N,CNC=CC=O
O-C-C-C-C,CCCC(O)N(C)C=CC=O
O-C-C-N-C,CCCC(O)N(C)C=C(C=O)CNCCO
c1ccc2ccccc2c1,CCCC(O)N(C)C=C(C=O)CNC(CO)C1=CC=C2C=CC=CC2=C1
C(C)(H),[H]CCC1=C(C(CO)NCC(C=O)=CN(C)C(O)CCC)C=C2C=CC=CC2=C1
N-C-C-C-N,[H]CCC1=C(C(CO)NCC(C=O)=C(NCCCN)N(C)C(O)CCC)C=C2C=CC=CC2=C1
O=C-C:C-O,[H]CCC1=C(C(CO)NCC(C=O)=C(NCCCN)N(C)C(O)(CCC)C(C=O)CO)C=C2C=CC=CC2=C1
