SMILES_added,SMILES_got
C1CCC=CC1,CC1C=CCCC1
O=C-C-C-C,CCC(C=O)C1=CCCCC1C
N-N-C-C,CCNNCCC(C=O)C1=CCCCC1C
N-N,CC(NN)NNCCC(C=O)C1=CCCCC1C
C(H)(:C)(:N),[H]C(N)CC(CC(C=O)C1=CCCCC1C)NNC(C)NN
C:C-C=C-C,[H]C(N)CC(CC(C=O)C1=CCCCC1C)N(NC(C)NN)C(=CC)CC
C-N,[H]C(N)CC(CC(C(=O)NC)C1=CCCCC1C)N(NC(C)NN)C(=CC)CC
C-C:C-C:C,[H]C(N)CC(CC(C(=O)NC)C1=CCCCC1C)N(NC(C)(CCCCC)NN)C(=CC)CC
O=C-C-N-C,[H]C(N)CC(CC(C(=O)NC)C1=CCCCC1C)N(NC(C)(CCCCC)N(N)C(=O)CNC)C(=CC)CC
