SMILES_added,SMILES_got
C-C-O-C:C,CCOC(C)C
C1CCCCC1,CC(C)OC(C)C1CCCCC1
CC1CC(N)CCC1,CC1CCC(C(C)(OC(C)C)C2CCCCC2)C(N)C1
O-C:C-O-C,COC(CO)C1C(C)CCC(C(C)(OC(C)C)C2CCCCC2)C1N
C(C)(C)(C)(O),COC(CO)C1C(C)CCC(C(C)(OC(C)CCC(C)(C)O)C2CCCCC2)C1N
C(-O)(=O),COC(C(O)C(=O)O)C1C(C)CCC(C(C)(OC(C)CCC(C)(C)O)C2CCCCC2)C1N
C(-C)(-C)(=C),C=C(C)CC1CCC(C(C)(OC(C)CCC(C)(C)O)C2CCC(C)C(C(OC)C(O)C(=O)O)C2N)CC1
