SMILES_added,SMILES_got
C:C-C-C:C,CCCC(C)C
C(-C)(-H)(=N),[H]C(C)=NCC(C)CCC
c1ccccc1,[H]C(C)=NCC(C)CCCC1=CC=CC=C1
O=C-C:C-O,[H]C(C)=NCC(C)CCCC1=CC=CC(C(C=O)CO)=C1
O=C-C-C-C-C(O)-C,[H]C(C)=NCC(C)CCCC1=CC=CC(C(C=O)(CO)OC(C)CCCC=O)=C1
C(C)(C)(O),[H]C(C)=NCC(C)CCC(CC(C)O)C1=CC=CC(C(C=O)(CO)OC(C)CCCC=O)=C1
O-C:C-C,[H]C(C)=NCC(C)CCC(CC(C)O)C1=CC=C(C(O)CC)C(C(C=O)(CO)OC(C)CCCC=O)=C1
