SMILES_added,SMILES_got
C(:C)(:C)(:N),CNC(C)C
N-N-C-C,CCNNCC(C)NC
O=C-C-C-C-C-N,CCNNCC(C)NCC(N)CCCC=O
C-O-C-C:C,CCCOCC(N)(CCCC=O)CNC(C)CNNCC
N-C-C:C-C,CCCOCC(N)(CCCC=O)CNC(C)CN(NCC)C(C)CCN
Cl-C:C-C=O,CCCOCC(N)(CCCC=O)CNC(C)C(C(Cl)CC=O)N(NCC)C(C)CCN
C-O-C:C-C,CCCOCC(N)(CCCC=O)CNC(C)C(C(Cl)CC=O)N(C(C)CCN)N(CC)C(CC)OC
