SMILES_added,SMILES_got
O=C-C-C-C-C-O,CC(O)CCCC=O
O=C-C-O,CC(O)CC(CC=O)C(=O)CO
N-C-C:C,CCC(N)CC(O)CC(CC=O)C(=O)CO
C-C-C-C-C-C-C,CCCC(CCC)C(CC=O)(CC(O)CC(N)CC)C(=O)CO
O=C-C=C,C=C(C=O)CCCC(CCC)C(CC=O)(CC(O)CC(N)CC)C(=O)CO
N(H)(N),[H]N(N)C(CCC)(CCCC(=C)C=O)C(CC=O)(CC(O)CC(N)CC)C(=O)CO
C-C-C-C-C-C-C-C,[H]N(N)C(CCC)(CCCC(=C)C=O)C(CC=O)(CC(O)(CC(N)CC)C(C)CCCCCC)C(=O)CO
