add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)(CCCN(C)C)C(C)C,CCCC(CC)(CCCN(C)C)C(C)CC(C)OCC,CCOC(C)CC(C)C(CC)(CCCCC(C)CC)CCCN(C)C,CCOC(C)CC(C)C(CC)(CCCCC(C)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1)CCCN(C)C,CCOC(C)(COC(=O)NCC(=O)O)CC(C)C(CC)(CCCCC(C)CC)CCCN(C)C,CCOC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(CC)(CCCCC(C)CC)CCCN(C)C,CCOC(C)CC(C)C(CCCCC(C)CC)(CCCN(C)C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,4.8341627807575005,4.324376998320833,4.407220121150357,3.990231724250357
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)(CCCN(C)C)C(C)C,CCCC(CC)(CCCN(C)C)C(C)CC(C)OCC,CC=C(CC)C(C)OC(C)CC(C)C(CC)(CCC)CCCN(C)C,CC=C(CC)C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(C)CC(C)C(CC)(CCC)CCCN(C)C,CC=C(CC)C(C)OC(C)CC(C)C(CCC)(CCCOC(=O)NCC(=O)O)CCCN(C)C,CC=C(CC)C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)OC(C)CC(C)C(CC)(CCC)CCCN(C)C,CC=C(CC)C(C)OC(C)CC(C)C(CC)(CCC)CC(COC(=O)NC(CCC(=O)O)C(=O)O)CN(C)C,4.582791342023571,4.8164243292,4.152502949465584,4.020571461692858
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)(CCCN(C)C)C(C)C,CCCC(CCCOCOC)(CCCN(C)C)C(C)C,[H]N(C)CN(C)CCCC(CCC)(CCCOCOC)C(C)C,[H]N(C)CN(C)C(CCC(CCC)(CCCOCOC)C(C)C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)CN(C)C(CCC(CCC)(CCCOCOC)C(C)C)COC(=O)NCC(=O)O,[H]N(C)CN(C)C(CCC(CCC)(CCCOCOC)C(C)C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CN(C)CCCC(CCCCOC(=O)NC(CCC(=O)O)C(=O)O)(CCCOCOC)C(C)C,4.686451481058798,4.652565021432499,4.6590867387575,4.593551641961072
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)(CCCN(C)C)C(C)C,CCCC(CCCOCOC)(CCCN(C)C)C(C)C,CCCC(CCCN(C)C)(C(C)C)C(CCOCOC)N(C)CC,CCCC(CCCN(C)C)(C(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCOCOC)N(C)CC,CCCC(CCCN(C)C)(C(CCOCOC)N(C)CC)C(C)(C)COC(=O)NCC(=O)O,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCCN(C)C)(C(C)C)C(CCOCOC)N(C)CC,CCN(C)C(CCOCOC)C(CCCCOC(=O)NC(CCC(=O)O)C(=O)O)(CCCN(C)C)C(C)C,4.643075702552737,4.204289506020833,4.540383189786072,4.472560392511071
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)CC=O)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)CC=O)(C(=O)CNC)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)C(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)(C(=O)CNC)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)CC=O)(C(=O)CN(C)COC(=O)NCC(=O)O)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)C(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)(C(=O)CNC)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O)(C(=O)CNC)C(CCN(C)C)NC1CCC(O)CC1,4.160228343032727,4.183814170597662,3.596826221208571,3.4522987007849992
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)CC=O)C(CCN(C)C)NC1CCC(O)CC1,CCCC(CCC(=O)CC=O)C(CCN(C)C)NC1CCC(O)C(CC(C)=N)C1,CCCC(CCC(=O)CC=O)C(CCN(C)C)NC1CCC(O)C(CC(C)=N)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CCC(=O)CC=O)C(CCN(C)C)NC1CCC(O)C(CC(=N)CCOC(=O)NCC(=O)O)C1,CCCC(CCC(=O)C(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCN(C)C)NC1CCC(O)C(CC(C)=N)C1,CCCC(CCC(=O)CC=O)C(CCN(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)NC1CCC(O)C(CC(C)=N)C1,3.7523215073327263,4.027551460994999,3.909197429169999,3.2230813339849993
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)C(CCN(C)C)NC1CCC(O)CC1,[H]C(C)(C)CC1CC(NC(CCN(C)C)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CCN(C)CC2CC(C)CCC2C)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CCN(C)CC2CC(C)CCC2CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CCN(C)CC2CC(C)C(COC(=O)NCC(=O)O)CC2C)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CCN(C)CC2CC(C)CCC2C)C(CC)C(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1O,[H]C(C)(C)CC1CC(NC(CCN(C)CC2CC(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C2C)C(CC)CCC)CCC1O,4.623511682359286,4.205676701529999,4.331249230753571,4.0868438987227265
C-N-C-C:C,C,CCCN(C)C,CCCC(CC)CCCN(C)C,CCCC(CC)C(CCN(C)C)NC1CCC(O)CC1,[H]C(C)(C)CC1CC(NC(CCN(C)C)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CC(C2=CC=CC=C2)N(C)C)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CC(C2=CC=CC=C2)N(C)CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CC(C2=C(COC(=O)NCC(=O)O)C=CC=C2)N(C)C)C(CC)CCC)CCC1O,[H]C(C)(C)CC1CC(NC(CC(C2=CC=CC=C2)N(C)C)C(CC)CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1O,[H]C(C)(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1CC(NC(CC(C2=CC=CC=C2)N(C)C)C(CC)CCC)CCC1O,4.985332419145,4.467718699384285,4.248992558180227,4.380782527042728
C-N-C-C:C,C,CCCN(C)C,CCCCNCN(C)CCC,CCCN(C)CNCCC(C)C(CCN)CCO,CCCN(C)CNCCC(C)(C(=O)NC=O)C(CCN)CCO,CCCN(C)CNCCC(CCNC)(C(=O)NC=O)C(CCN)CCO,CCCN(C)CNCCC(CCNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)(C(=O)NC=O)C(CCN)CCO,CCCN(C)CNCCC(CCNC)(C(=O)NC=O)C(CCN)CC(O)COC(=O)NCC(=O)O,CCCN(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCCC(CCNC)(C(=O)NC=O)C(CCN)CCO,CCCN(C)CNCCC(CCNC)(C(=O)NC=O)C(CCO)C(CN)COC(=O)NC(CCC(=O)O)C(=O)O,3.787626883226667,4.03970456978,3.4133237632599993,3.3534165601266666
C-N-C-C:C,C,CCCN(C)C,CCCCNCN(C)CCC,CCCN(C)CNCCC(C)C(CCN)CCO,CCCN(C)CNCCC(C)(C(=O)NC=O)C(CCN)CCO,CCCN(C)CNCCC(C)(C(=O)NC=O)C(CCO)CC(N)C(=O)CCC=O,CCCN(C)CNCCC(C)(C(=O)NC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCO)CC(N)C(=O)CCC=O,CCCN(C)CNCC(COC(=O)NCC(=O)O)C(C)(C(=O)NC=O)C(CCO)CC(N)C(=O)CCC=O,CCCN(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CNCCC(C)(C(=O)NC=O)C(CCO)CC(N)C(=O)CCC=O,CCCN(C)CNCCC(C)(C(=O)NC=O)C(CCOCOC(=O)NC(CCC(=O)O)C(=O)O)CC(N)C(=O)CCC=O,3.25072404736,3.363749247759999,3.363749247759999,3.3499240473599996
