add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(F)C1(C)CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(O)CC1=CC=CC(Cl)=C1CCC1CCCC(C)(C(C)F)C1Cl,CC(O)CC1=CC=CC(Cl)=C1CC(OCO)C1CCCC(C)(C(C)F)C1Cl,CC(O)CC1=CC=CC(Cl)=C1CC(OCO)C1CCCC(C)(C(C)(F)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1Cl,CC(O)CC1=CC=CC(Cl)=C1CC(OCO)C1CCCC(C)(C(C)(F)COC(=O)NCC(=O)O)C1Cl,CC(O)CC1=CC=CC(Cl)=C1CC(OCO)C1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C(C)F)C1Cl,CC(F)C1(C)CCCC(C(CC2=C(Cl)C=CC=C2CC(C)(O)COC(=O)NC(CCC(=O)O)C(=O)O)OCO)C1Cl,3.152622203783333,3.129961324703333,2.9759329039833333,2.768122203783333
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(F)C1(C)CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(O)CC1=CC=CC(Cl)=C1CCC1CCCC(C)(C(C)F)C1Cl,CCCCC(N)C(C)(F)C1(C)CCCC(CCC2=C(Cl)C=CC=C2CC(C)O)C1Cl,CC(O)CC1=CC=CC(Cl)=C1CCC1CCCC(C)(C(C)(F)C(N)CCCCCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1Cl,CCCCC(N)C(C)(F)C1(C)CCCC(CCC2=C(Cl)C=CC(COC(=O)NCC(=O)O)=C2CC(C)O)C1Cl,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)C(C)(F)C1(C)CCCC(CCC2=C(Cl)C=CC=C2CC(C)O)C1Cl,CCCCC(N)C(C)(F)C1(CCOC(=O)NC(CCC(=O)O)C(=O)O)CCCC(CCC2=C(Cl)C=CC=C2CC(C)O)C1Cl,4.069363201331905,3.810128408791905,3.7600194155319047,3.0407428161319046
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(F)C1(C)CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(F)C1(C)C(CCI)CCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(F)C1(C)C(Cl)C(CCC2=C(Cl)C=CC=C2)CCC1(CCI)NC1CCC(O)CC1,CC(F)C1(C)C(Cl)C(CCC2=C(Cl)C=CC=C2)CCC1(CCI)NC1CCC(O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC(F)C1(C)C(Cl)C(CCC2=C(Cl)C=CC=C2COC(=O)NCC(=O)O)CCC1(CCI)NC1CCC(O)CC1,CC(F)C1(C)C(CCI)(NC2CCC(O)CC2)CCC(CCC2=C(Cl)C=CC=C2)C1(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(F)C1(C)C(Cl)C(CCC2=C(Cl)C=CC=C2)CCC1(CCI)NC1CCC(O)CC1COC(=O)NC(CCC(=O)O)C(=O)O,4.0308418265485715,3.788758503245238,3.9140190878285717,3.915968375761905
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(F)C1(C)CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC(F)C1(C)C(CCI)CCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC1(C(C)(F)C2(C)C(CCI)CCC(CCC3=C(Cl)C=CC=C3)C2Cl)CCCCC1O,CC1(C(C)(F)C2(C)C(CCI)CCC(CCC3=C(Cl)C=CC=C3)C2Cl)CCCCC1OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1(C(C)(F)C2(C)C(CCI)CCC(CCC3=C(Cl)C=CC=C3COC(=O)NCC(=O)O)C2Cl)CCCCC1O,CC1(C(C)(F)C2(C)C(CCI)CCC(CCC3=C(Cl)C=CC=C3)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C2Cl)CCCCC1O,CC1(C(C)(F)C2(C)CCCCC2(O)COC(=O)NC(CCC(=O)O)C(=O)O)C(CCI)CCC(CCC2=C(Cl)C=CC=C2)C1Cl,4.140947230459524,3.621276909628571,3.9518382813085706,3.062255620933571
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC1CCCC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1Cl,[H]N(N)C1(Cl)C(C)CCCC1C(CC1=C(Cl)C=CC=C1)C(N)=O,[H]N(N)C1(Cl)C(C)CC(CCNC)CC1C(CC1=C(Cl)C=CC=C1)C(N)=O,[H]N(N)C1(Cl)C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(CCNC)CC1C(CC1=C(Cl)C=CC=C1)C(N)=O,[H]N(N)C1(Cl)C(C)CC(CCNCCOC(=O)NCC(=O)O)CC1C(CC1=C(Cl)C=CC=C1)C(N)=O,[H]N(N)C1(Cl)C(C)CC(CCNC)CC1C(CC1=C(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=CC=C1)C(N)=O,[H]N(N)C1(Cl)C(C)CC(CCNC)CC1C(CC1=C(Cl)C=CC=C1)C(=O)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.8493862587485714,2.9591109616,2.8332787005833335,2.826328575583333
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC1CCCC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1Cl,[H]N(N)C1(Cl)C(C)CCCC1C(CC1=C(Cl)C=CC=C1)C(N)=O,[H]N(N)C1(Cl)C(C(CC2=C(Cl)C=CC=C2)C(N)=O)CCCC1(C)C(C)=NNC,[H]N(N)C1(Cl)C(C(CC2=C(Cl)C=CC=C2)C(N)=O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCC1(C)C(C)=NNC,[H]N(N)C1(Cl)C(C(CC2=C(Cl)C=CC=C2)C(=O)NCOC(=O)NCC(=O)O)CCCC1(C)C(C)=NNC,[H]N(N)C1(Cl)C(C(CC2=C(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=CC=C2)C(N)=O)CCCC1(C)C(C)=NNC,[H]N(N)C1(Cl)C(C(CC2=C(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)=CC=C2)C(N)=O)CCCC1(C)C(C)=NNC,3.645858784937501,3.7986416732975004,2.9756110193033334,2.756720672103333
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC1CCCC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1Cl,CCCC(C)CC1CCCC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1Cl,C=C(OC)C1CC(CC(C)CCC)C(Cl)C(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1,C=C(OC)C1CC(CC(C)CC(C)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(Cl)C(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1,C=C(OC)C1CC(CC(C)CCC)C(Cl)C(C(CC2=C(Cl)C(COC(=O)NCC(=O)O)=CC=C2)C(N)=O)C1,CCCC(C)CC1CC(C(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OC)CC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1Cl,C=C(OC)C1CC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C(Cl)C(C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CCC)C1,3.496920599037858,4.4779124836,4.163645392631905,3.229899715803333
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(CCC2=C(Cl)C=CC=C2)C1Cl,CC1CCCC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1Cl,CCCC(C)CC1CCCC(C(CC2=C(Cl)C=CC=C2)C(N)=O)C1Cl,CCCC(C)CC1CCCC(C(CC2=C(Cl)C=CC(C3=CC(N)=C(O)C=C3)=C2)C(N)=O)C1Cl,CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CC1CCCC(C(CC2=C(Cl)C=CC(C3=CC(N)=C(O)C=C3)=C2)C(N)=O)C1Cl,CCCC(C)CC1CCCC(C(COC(=O)NCC(=O)O)(CC2=C(Cl)C=CC(C3=CC(N)=C(O)C=C3)=C2)C(N)=O)C1Cl,CCCC(C)CC1CCCC(C(CC2=C(Cl)C=CC(C3=CC(N)=C(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C3)=C2)C(N)=O)C1Cl,CCCC(C)CC1CCCC(C(CC2=C(Cl)C=CC(C3=CC(N)=C(O)C(COC(=O)NC(CCC(=O)O)C(=O)O)=C3)=C2)C(N)=O)C1Cl,3.4962356074566663,3.841928855089999,3.278835845931904,3.063876116623333
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(C)(C(N)C=O)C1Cl,[H]C(O)CNC(C=O)C1(C)CCCC(C)C1Cl,[H]C(O)CNC(C=O)(CCCC=C)C1(C)CCCC(C)C1Cl,[H]C(O)CNC(C=O)(CC(CC=C)C(C=O)CN)C1(C)CCCC(C)C1Cl,[H]C(O)CNC(C=O)(CC(CC=C)C(C=O)CN)C1(C)CCCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1Cl,[H]C(O)CNC(C=O)(CC(CC=C)C(C=O)CN)C1(C)CCCC(CCOC(=O)NCC(=O)O)C1Cl,[H]C(O)CNC(C=O)(CC(CC=C)C(C=O)CN)C1(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)C1Cl,[H]C(O)CNC(C=O)(CC(CC=C)C(C=O)(CN)COC(=O)NC(CCC(=O)O)C(=O)O)C1(C)CCCC(C)C1Cl,3.5210139179574993,3.263953817028333,3.0306478103033334,2.7317710397033337
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CCCC(C)(C(N)C=O)C1Cl,[H]C(O)CNC(C=O)C1(C)CCCC(C)C1Cl,[H]C(O)CNC(C=O)(CCCC=C)C1(C)CCCC(C)C1Cl,[H]C(O)CN(C(C)CCCl)C(C=O)(CCCC=C)C1(C)CCCC(C)C1Cl,[H]C(O)CN(C(C)CCCl)C(C=O)(CCC(C=C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(C)CCCC(C)C1Cl,[H]C(O)CN(C(C)CCCl)C(C=O)(CCCC=CCOC(=O)NCC(=O)O)C1(C)CCCC(C)C1Cl,[H]C(O)CN(C(C)CCCl)C(C=O)(CC(CC=C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(C)CCCC(C)C1Cl,[H]C(O)CN(C(CCCl)CCOC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)(CCCC=C)C1(C)CCCC(C)C1Cl,3.5059854611408325,4.096863956490833,4.074545375440833,3.4470319527766664
