add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COCC(CN(C)C)C(CCO)CCC(C)N,COCC(CN(C)C)C(CCOCC(N)N)CCC(C)N,[H]NNNC(C)CCC(CCOCC(N)N)C(COC)CN(C)C,[H]NNNC(C)CCC(CCOCC(N)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(COC)CN(C)C,[H]NNNC(C)CC(COC(=O)NCC(=O)O)C(CCOCC(N)N)C(COC)CN(C)C,[H]NNN(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCC(CCOCC(N)N)C(COC)CN(C)C,[H]NNNC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CCC(CCOCC(N)N)C(COC)CN(C)C,3.9016723193561114,4.3952877272007145,4.726104472856667,4.078571882146667
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COCC(CN(C)C)C(CCO)CCC(C)N,COCC(CN(C)C)C(CCOCC(N)N)CCC(C)N,CC(N)CCC(CCOCC(N)N)C(COCC1CCC(C)CC1N)CN(C)C,CC(N)CCC(CCOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(N)N)C(COCC1CCC(C)CC1N)CN(C)C,CC(N)CCC(CCOCC(N)N)C(COCC1CCC(C)CC1N)CN(C)CCOC(=O)NCC(=O)O,CC(N)CCC(CCOCC(N)NCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(COCC1CCC(C)CC1N)CN(C)C,CC(N)CCC(C(COCC(N)N)COC(=O)NC(CCC(=O)O)C(=O)O)C(COCC1CCC(C)CC1N)CN(C)C,4.815535419857012,4.574857030455238,4.2319419444052375,3.8448892456541266
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COCC(CN(C)C)C(CCO)CCC(C)N,CNCCOCC(CN(C)C)C(CCO)CCC(C)N,CNCCOC(C1=C(C)C=CC=C1N)C(CN(C)C)C(CCO)CCC(C)N,CNCCOC(C1=C(C)C=CC=C1N)C(CN(C)C)C(CCO)CCC(C)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCOC(C1=C(C)C=CC=C1N)C(CN(C)CCOC(=O)NCC(=O)O)C(CCO)CCC(C)N,CNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)COC(C1=C(C)C=CC=C1N)C(CN(C)C)C(CCO)CCC(C)N,CNCCOC(C1=C(C)C=CC=C1N)C(CN(C)C)C(CCO)CCC(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,4.060807151021299,4.214925976705714,4.160961621569999,3.933185753586666
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COCC(CN(C)C)C(CCO)CCC(C)N,CNCCOCC(CN(C)C)C(CCO)CCC(C)N,C=NC(CCO)(CCC(C)N)C(COCCNC)CN(C)C,C=NC(CCO)(CCC(C)N)C(COCCNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CN(C)C,C=NC(CCO)(CCC(C)N)C(CN(C)C)C(COC(=O)NCC(=O)O)OCCNC,C=NC(CCO)(CCC(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(COCCNC)CN(C)C,C=NC(CCO)(CCC(C)N)C(COCCNC)C(COC(=O)NC(CCC(=O)O)C(=O)O)N(C)C,3.9144142825886115,4.031591791572381,3.881278850526666,3.660461000470769
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COC(CC(CCO)CCC(C)N)C1(O)CCCC(C)C1,COC(CC(CCO)CC(C(C)N)C(C)CCN)C1(O)CCCC(C)C1,[H]C([H])([H])CC(CCN)C(CC(CCO)CC(OC)C1(O)CCCC(C)C1)C(C)N,[H]C([H])([H])C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCN)C(CC(CCO)CC(OC)C1(O)CCCC(C)C1)C(C)N,[H]C([H])([H])CC(CCN)C(CC(CCO)CC(OC)C1(O)CCC(COC(=O)NCC(=O)O)C(C)C1)C(C)N,[H]C([H])([H])CC(CCN)C(C(C)N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCO)CC(OC)C1(O)CCCC(C)C1,[H]C([H])([H])C(COC(=O)NC(CCC(=O)O)C(=O)O)C(CCN)C(CC(CCO)CC(OC)C1(O)CCCC(C)C1)C(C)N,4.280452340971299,4.226499277164999,4.212248618435238,3.842004366665237
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COC(CC(CCO)CCC(C)N)C1(O)CCCC(C)C1,COC(CC(CCO)CC(C(C)N)C(C)CCN)C1(O)CCCC(C)C1,COC(CC(CCO)CC(C(C)CCN)C(C)(N)CC(=O)O)C1(O)CCCC(C)C1,COC(CC(CCO)CC(C(C)CCN)C(N)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(=O)O)C1(O)CCCC(C)C1,COC(CC(CCO)CC(C(C)CCN)C(C)(N)C(COC(=O)NCC(=O)O)C(=O)O)C1(O)CCCC(C)C1,COC(CC(CCO)CC(C(C)(N)CC(=O)O)C(C)(CCN)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(O)CCCC(C)C1,COC(C(COC(=O)NC(CCC(=O)O)C(=O)O)C(CCO)CC(C(C)CCN)C(C)(N)CC(=O)O)C1(O)CCCC(C)C1,2.987331048130238,3.611422549215238,3.1787860913885715,3.1772950652552385
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COC(CC(CCO)CCC(C)N)C1(O)CCCC(C)C1,CCNC(C)C1CCC(O)(C(CC(CCO)CCC(C)N)OC)CC1C,COC(CC(CCO)CCC(C)N)C1(O)CCC(C(C)NCCC2=C3C=CC=CC3=CC=C2)C(C)C1,COC(CC(CCC(C)N)CC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(O)CCC(C(C)NCCC2=C3C=CC=CC3=CC=C2)C(C)C1,COC(CC(CCO)CCC(C)N)C1(O)CCC(COC(=O)NCC(=O)O)(C(C)NCCC2=C3C=CC=CC3=CC=C2)C(C)C1,COC(CC(CCO)(CCC(C)N)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(O)CCC(C(C)NCCC2=C3C=CC=CC3=CC=C2)C(C)C1,COC(CC(CCO)CCC(C)N)C1(O)CCC(C(C)NCCC2=C3C=CC=C(COC(=O)NC(CCC(=O)O)C(=O)O)C3=CC=C2)C(C)C1,4.393200499548571,4.234710188651299,4.239443590421298,3.891443590421298
N:C-C:C,C,CCC(C)N,COCCC(CCO)CCC(C)N,COC(CC(CCO)CCC(C)N)C1(O)CCCC(C)C1,CCNC(C)C1CCC(O)(C(CC(CCO)CCC(C)N)OC)CC1C,CCCCNC(CC(CCO)CC(OC)C1(O)CCC(C(C)NCC)C(C)C1)C(C)N,CCNC(C)C1CCC(O)(C(CC(CCO)CC(NCC(CC)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)N)OC)CC1C,CCCCNC(CC(CCO)CC(OC)C1(O)CCC(C(C)NCC)C(CCOC(=O)NCC(=O)O)C1)C(C)N,CCCCNC(CC(CCO)CC(OC)C1(O)CCC(C(C)NC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C1)C(C)N,CCCCNC(CC(CCO)CC(OC)C1(O)CCC(COC(=O)NC(CCC(=O)O)C(=O)O)(C(C)NCC)C(C)C1)C(C)N,4.642452340971299,4.001828601596904,3.7411587845319048,3.801325451198571
N:C-C:C,C,CCC(C)N,CCC(C)NOC1=C(Cl)C=CC=C1,CCC(C)(NOC1=C(Cl)C=CC=C1)C1(C)CCCCC1Cl,[H]C(C)(Cl)C1CCCC(C)(C(C)(CC)NOC2=C(Cl)C=CC=C2)C1Cl,[H]C(Cl)(CFC1=CC(F)=C(F)C(F)=C1F)C1CCCC(C)(C(C)(CC)NOC2=C(Cl)C=CC=C2)C1Cl,[H]C(Cl)(CFC1=CC(F)=C(F)C(F)=C1F)C1CCCC(C)(C(C)(CC)NOC2=C(Cl)C=CC=C2)C1(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(Cl)(CFC1=CC(F)=C(F)C(F)=C1F)C1CCCC(C)(C(C)(CCCOC(=O)NCC(=O)O)NOC2=C(Cl)C=CC=C2)C1Cl,[H]C(Cl)(CFC1=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(F)=C(F)C(F)=C1F)C1CCCC(C)(C(C)(CC)NOC2=C(Cl)C=CC=C2)C1Cl,[H]C(Cl)(CFC1=CC(F)=C(F)C(F)=C1F)C1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(C)(C(C)(CC)NOC2=C(Cl)C=CC=C2)C1Cl,NA,NA,NA,NA
N:C-C:C,C,CCC(C)N,CCC(C)NOC1=C(Cl)C=CC=C1,CCC(C)(NOC1=C(Cl)C=CC=C1)C1(C)CCCCC1Cl,[H]C(C)(Cl)C1CCCC(C)(C(C)(CC)NOC2=C(Cl)C=CC=C2)C1Cl,[H]C(C)(Cl)C1CCCC(C)(C(CC)(CC2=CC(O)=CC=C2Cl)NOC2=C(Cl)C=CC=C2)C1Cl,[H]C(Cl)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCCC(C)(C(CC)(CC2=CC(O)=CC=C2Cl)NOC2=C(Cl)C=CC=C2)C1Cl,[H]C(C)(Cl)C1CCCC(C)(C(CC)(CC2=CC(O)=CC=C2Cl)NOC2=C(Cl)C=CC=C2)C1(Cl)COC(=O)NCC(=O)O,[H]C(C)(Cl)C1CCCC(C)(C(CC)(CC2=CC(O)=CC=C2Cl)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)OC2=C(Cl)C=CC=C2)C1Cl,[H]C(C)(Cl)C1CCCC(C)(C(CC)(CC2=CC(O)=CC=C2Cl)NOC2=C(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)=CC=C2)C1Cl,4.551128180765238,4.185055610645238,3.9519889006285718,3.207421859831905
