add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1CC(Cl)C(N(O)CC)CC1O,[H]C(C)(Cl)C(CC(C)CC)C1CC(Cl)C(N(O)CC)CC1O,[H]C(C)(Cl)C(CC(C)CC)C1CC(Cl)C(N(CC)ONCCC)CC1O,[H]C(C)(Cl)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)(CC(C)CC)C1CC(Cl)C(N(CC)ONCCC)CC1O,[H]C(C)(Cl)C(C(COC(=O)NCC(=O)O)C(C)CC)C1CC(Cl)C(N(CC)ONCCC)CC1O,[H]C(C)(Cl)C(CC(C)CC)C1CC(Cl)C(N(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)ONCCC)CC1O,[H]C(C)(Cl)C(CC(C)CC)C1C(O)CC(N(CC)ONCCC)C(Cl)C1COC(=O)NC(CCC(=O)O)C(=O)O,4.020798121128571,4.021757854299405,4.038736220061905,3.3648431455852377
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1CC(Cl)C(N(O)CC)CC1O,[H]C(C)(Cl)C(CC(C)CC)C1CC(Cl)C(N(O)CC)CC1O,[H]C(C)(Cl)C(CC(C)(C=C)CC)C1CC(Cl)C(N(O)CC)CC1O,[H]C(Cl)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC(C)(C=C)CC)C1CC(Cl)C(N(O)CC)CC1O,[H]C(C)(Cl)C(CC(C)(CC)C(=C)COC(=O)NCC(=O)O)C1CC(Cl)C(N(O)CC)CC1O,[H]C(C)(Cl)C(CC(C)(C=C)CC)C1CC(Cl)C(N(O)CC)CC1(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(Cl)C(CC(C=C)(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O)C1CC(Cl)C(N(O)CC)CC1O,3.665010775611905,4.059030351463333,3.3757257135166667,3.2535161788119047
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1CC(Cl)C(N(O)CC)CC1O,[H]N(C)CC1C(O)C(CC([H])(C)Cl)CC(Cl)C1N(O)CC,[H]N(C)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(NN([H])C)C1O,[H]N(C)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(NN([H])C)C1(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(CCOC(=O)NCC(=O)O)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(NN([H])C)C1O,[H]N(C)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(NN([H])C)C1OCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CC1C(N(O)CCCOC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)CC(CC([H])(C)Cl)(NN([H])C)C1O,3.8187858068725,3.08308359619,3.1482781469100005,2.963074136398889
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1CC(Cl)C(N(O)CC)CC1O,[H]N(C)CC1C(O)C(CC([H])(C)Cl)CC(Cl)C1N(O)CC,[H]N(C)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(NC2CCCC(C)C2)C1O,[H]N(C)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(N(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C2CCCC(C)C2)C1O,[H]N(C)CC1C(O)C(CC([H])(C)Cl)(NC2CCCC(C)C2)CC(Cl)C1(COC(=O)NCC(=O)O)N(O)CC,[H]N(C)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(N(COC(=O)NC(CCCNC(=N)N)C(=O)O)C2CCCC(C)C2)C1O,[H]N(C)CC1C(N(O)CC)C(Cl)CC(CC([H])(C)Cl)(NC2(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(C)C2)C1O,3.3563474022469046,3.9802166298799997,3.9333599155460717,2.8016679575769046
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCCCC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)CC2OC2(O)CCCC2C)CC(Cl)CCC1O,[H]C(C)(Cl)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(C2(O)CCC(NC=N)CC2OC2(O)CCCC2C)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)C(COC(=O)NCC(=O)O)C2OC2(O)CCCC2C)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)CC2OC2(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCCC2C)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(C=N)COC(=O)NC(CCC(=O)O)C(=O)O)CC2OC2(O)CCCC2C)CC(Cl)CCC1O,3.2366295953669053,3.075708379471905,2.9855282087669046,2.7313295396383332
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCCCC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)C(C(=C)N)C2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)C(C(=C)N)C2O)CC(Cl)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1O,[H]C(C)(Cl)CC1(C2(O)C(COC(=O)NCC(=O)O)CC(NC=N)C(C(=C)N)C2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)(C(=C)N)C2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(NC=NCOC(=O)NC(CCC(=O)O)C(=O)O)C(C(=C)N)C2O)CC(Cl)CCC1O,3.028901241478333,2.714599387623333,2.866738993178333,2.7682332133983336
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCCCC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(C)CC)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(CC)CC(N)=NC)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(CC)CC(N)=NC)CC2O)CC(Cl)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(CC)CC(N)=NC)CC2O)CC(Cl)CC(COC(=O)NCC(=O)O)C1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(CC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)=NC)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(OCOC(=O)NC(CCC(=O)O)C(=O)O)CCC(N(CC)CC(N)=NC)CC2O)CC(Cl)CCC1O,3.1313516794519045,3.41224918998,2.945532485971905,2.997532485971905
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC1CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCCCC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(C)CC)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(C)CCCC=CCC)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(C)CCCC=CCC)CC2O)CC(Cl)CCC1(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(Cl)CC1(C2(O)CCC(N(C)CC(CC=CCC)COC(=O)NCC(=O)O)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)CC1(C2(O)CCC(N(C)CCCC=CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC2O)CC(Cl)CCC1O,[H]C(C)(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1(C2(O)CCC(N(C)CCCC=CCC)CC2O)CC(Cl)CCC1O,3.375147429608572,3.8543807872119045,3.4216539127719043,3.220284994331905
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC(CCO)CCCC,[H]C(C)(Cl)CC(CCO)(CCCC)NO,[H]C(C)(Cl)CC(CCCC)(CC(O)C1=C(O)C=CC(C)=C1)NO,[H]C(C)(Cl)CC(CC(O)C1=C(O)C=CC(C)=C1)(NO)C(CCC)CC(CC)CC,[H]C(C)(Cl)CC(CC(O)C1=C(O)C=CC(C)=C1)(NO)C(CCC)CC(CC)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(Cl)CC(CC(O)C1=C(O)C=CC(C)=C1)(NO)C(CCC)(COC(=O)NCC(=O)O)CC(CC)CC,[H]C(C)(Cl)CC(CC(O)C1=C(O)C=CC(C)=C1)(NO)C(CCC)CC(CC)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(Cl)CC(CC(O)(COC(=O)NC(CCC(=O)O)C(=O)O)C1=C(O)C=CC(C)=C1)(NO)C(CCC)CC(CC)CC,3.7813614653260705,3.5969843216746313,3.4286997907787984,3.5616315082774994
C(C)(Cl)(H),C,[H]C(C)(C)Cl,[H]C(C)(Cl)CC(CCO)CCCC,[H]C(C)(Cl)CC(CCO)(CCCC)NO,[H]C(C)(Cl)CC(CCCC)(CC(O)C1=C(O)C=CC(C)=C1)NO,[H]C(C)(Cl)CC(CCCC)(CC(O)C1=C(O)C=C(C(=C)CO)C(C)=C1)NO,[H]C(C)(Cl)CC(CCCC)(CC(O)C1=C(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C(C(=C)CO)C(C)=C1)NO,[H]C(C)(Cl)CC(CCCC)(CC(O)C1=C(O)C=C(C(=C)C(O)COC(=O)NCC(=O)O)C(C)=C1)NO,[H]C(C)(Cl)CC(CCCC)(CC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1=C(O)C=C(C(=C)CO)C(C)=C1)NO,[H]C(C)(Cl)CC(CCCC)(CC(O)C1=C(O)C=C(C(=CCOC(=O)NC(CCC(=O)O)C(=O)O)CO)C(C)=C1)NO,3.6825349205302267,2.4606427193033333,3.111835109109394,2.473030620318333
