add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=CC(CCOCC=O)C(=O)CC,C=CC(C=O)(CCOCC=O)C(=O)CC,C=CC(C=O)(C(=O)CC)C(CCC)COCC=O,C=CC(C=O)(C(=O)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCC)COCC=O,C=C(COC(=O)NCC(=O)O)C(C=O)(C(=O)CC)C(CCC)COCC=O,C=CC(C=O)(C(=O)CC)C(CCC)COCC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(C=O)(C(=O)CC)C(COCC=O)C(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.6844285194575,3.6684159390199995,3.22836672522,2.9571673937200003
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=CC(CCOCC=O)C(=O)CC,C=CC(C=O)(CCOCC=O)C(=O)CC,C=CC(CCOCC=O)(C(=O)CC)C(=O)C(CC)CN,C=CC(CCOCC=O)(C(=O)CC)C(=O)C(CC)(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(C(=O)CC)(C(=O)C(CC)CN)C(COCC=O)COC(=O)NCC(=O)O,C=CC(CCOCC=O)(C(=O)CC)C(=O)C(CC)(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(CCOCC=O)(C(=O)CC)C(=O)C(CC)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.5934050445575005,3.15539341618,3.20272723372,3.0466289497199996
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=CC(CCOCC=O)C(=O)CC,C=CC(CC(CCCCCN)OCC=O)C(=O)CC,CCC(=O)C(C=CC(C)=O)CC(CCCCCN)OCC=O,CC(=O)C=CC(CC(CCCCCN)OCC=O)C(=O)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)C=CC(CC(CCCCCN)OCC=O)C(=O)C(C)COC(=O)NCC(=O)O,CCC(=O)C(C=CC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(CCCCCN)OCC=O,CC(=O)C=CC(CC(CCCCCN)OCC=O)C(=O)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.5498728386727265,3.437899238259999,2.949947550193333,3.2839227410933325
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=CC(CCOCC=O)C(=O)CC,C=CC(CC(CCCCCN)OCC=O)C(=O)CC,C=C(CCC)C(CC(CCCCCN)OCC=O)C(=O)CC,C=C(CCC)C(CC(CCCCCN)OC(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)CC,C=C(CCC)C(CC(OCC=O)C(CCCCN)COC(=O)NCC(=O)O)C(=O)CC,C=C(C(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC(CCCCCN)OCC=O)C(=O)CC,C=C(CC(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(CC(CCCCCN)OCC=O)C(=O)CC,4.025636590577171,3.3412479244257143,3.4154022487199995,3.3038752494533328
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=C(C(C)OCC)C(C)C(=O)CC,C=C(C(C)OCC)C(CCCOCC)C(=O)CC,C=C(C(C)OCC)C(CCCOCC)C(=O)CCN(C)O,C=C(C(C)OCC)C(CCCOCC)C(=O)CCN(C)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C(CCOC(=O)NCC(=O)O)OCC)C(CCCOCC)C(=O)CCN(C)O,C=C(C(C)OCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCCOCC)C(=O)CCN(C)O,C=C(C(C)OCC)C(CCC(COC(=O)NC(CCC(=O)O)C(=O)O)OCC)C(=O)CCN(C)O,3.784579076784444,3.8894569782257142,3.562625527659999,2.9533333149
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=C(C(C)OCC)C(C)C(=O)CC,C=C(C(C)OCC)C(CCCOCC)C(=O)CC,C=C(C(C)OCC)C(C(=O)CC)C(CCOCC)C1CCC(C)CC1O,C=C(C(C)OCC)C(C(=O)CC)C(CCOC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCC(C)CC1O,C=C(C(C)OCC)C(C(=O)CC)C(CCOCC)C1C(O)CC(C)CC1COC(=O)NCC(=O)O,C=C(C(C)OCC)C(C(=O)CC)C(CCOCC)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1CCC(C)CC1O,C=C(C(C)OCC)C(C(=O)C(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(CCOCC)C1CCC(C)CC1O,4.043828785258798,3.7226929567199987,3.5624530067527376,3.4068989449375
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=C(C(C)OCC)C(C)C(=O)CC,C=C(C(CC=NC)OCC)C(C)C(=O)CC,C=NCCC(=O)C(C)C(=C)C(CC=NC)OCC,C=NCCC(=O)C(C)C(=C)C(CC=NC)OC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=NCCC(=O)C(C)C(=C)C(OCC)C(C=NC)COC(=O)NCC(=O)O,C=NCCC(=O)C(C)C(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC=NC)OCC,C=NCCC(=O)C(C)C(=CCOC(=O)NC(CCC(=O)O)C(=O)O)C(CC=NC)OCC,3.3342644211,3.4495087871301586,3.24401672522,3.0927144210999997
C(-C)(=O),C,CCC=O,C=CC(C)C(=O)CC,C=C(C(C)OCC)C(C)C(=O)CC,C=C(C(CC=NC)OCC)C(C)C(=O)CC,C=C(C(C)C(=O)CC)C(OCC)C(C=NC)CNNCC,C=C(C(C)C(=O)CC)C(OCC)C(C=NC)CN(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCC,CCNNCC(C=NC)C(OCC)C(=CCOC(=O)NCC(=O)O)C(C)C(=O)CC,C=C(C(C)C(=O)CC)C(OCC)C(C=NC)CNNC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CC)C(OCC)C(C=NC)CNNCC,3.8710219826244447,3.436613192345714,3.2917890308602593,3.11947242566
C(-C)(=O),C,CCC=O,CC=CC(C)CCC=O,CC=CC(C)C(CC)CC=O,CC=CC(CC(N)CO)C(CC)CC=O,CC=CC(CC(N)CONC(C)N)C(CC)CC=O,CC=CC(C(CC)CC=O)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(N)CONC(C)N,CC=CC(CC(N)CONC(C)N)C(CC)C(C=O)COC(=O)NCC(=O)O,CC=CC(C(CC)CC=O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)CONC(C)N,CCC(CC=O)C(C=CCCOC(=O)NC(CCC(=O)O)C(=O)O)CC(N)CONC(C)N,3.8070733808575006,2.8484867202890474,3.036835089453333,2.5139075736033334
C(-C)(=O),C,CCC=O,CC=CC(C)CCC=O,CC=CC(C)C(CC)CC=O,CC=CC(CC(N)CO)C(CC)CC=O,CC=CC(CC(N)CO)(C(CC)CC=O)C1CC(Cl)CCC1C,CC=CC(CC(N)CO)(C1CC(Cl)CCC1C)C(CC)(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=CC(CC(N)C(O)COC(=O)NCC(=O)O)(C(CC)CC=O)C1CC(Cl)CCC1C,CC=CC(CC(N)CO)(C1CC(Cl)CCC1C)C(CC)(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC=CC(CC(N)CO)(C(CC)CC(=O)COC(=O)NC(CCC(=O)O)C(=O)O)C1CC(Cl)CCC1C,3.7228981039374993,4.471151707982498,3.7683974608533335,3.0251581439633326
