add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CCN(C)C1=CC(N)=C(C(C)OCCN)C=C1C,CCN(C)C1=CC(N)=C(C(C)OCCN)C(N)=C1C,CCOCCNCCOC(C)C1=C(N)C=C(N(C)CC)C(C)=C1N,CCOCCNCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(C)C1=C(N)C=C(N(C)CC)C(C)=C1N,CCOCCNCCOC(CCOC(=O)NCC(=O)O)C1=C(N)C=C(N(C)CC)C(C)=C1N,CCOCCNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)COC(C)C1=C(N)C=C(N(C)CC)C(C)=C1N,CCOCCNCCOC(C)C1=C(N)C=C(N(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)=C1N,4.032133434853334,3.6923760675952138,3.8388022487199995,3.105873380425
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CCN(C)C1=CC(N)=C(C(C)OCCN)C=C1C,CCN(C)C1=CC(N)=C(C(C)OCCN)C(N)=C1C,[H]C([H])([H])C(N)COC(C)C1=C(N)C=C(N(C)CC)C(C)=C1N,[H]C([H])([H])C(N)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(C)C1=C(N)C=C(N(C)CC)C(C)=C1N,[H]C([H])([H])C(COC(C)C1=C(N)C=C(N(C)CC)C(C)=C1N)NCOC(=O)NCC(=O)O,[H]C([H])([H])C(N)COC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1=C(N)C=C(N(C)CC)C(C)=C1N,[H]C([H])([H])C(N)COC(C)C1=C(N)C=C(N(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)=C1N,3.7228191970333335,3.388908996055714,3.5912316577733336,3.32763464234
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CCN(C)C1=CC(N)=C(C(C)OCCN)C=C1C,CCN(CC(N)CN)C1=CC(N)=C(C(C)OCCN)C=C1C,C=CCOCC(N)C(N)CN(CC)C1=CC(N)=C(C(C)OCCN)C=C1C,C=C(COCC(N)C(N)CN(CC)C1=CC(N)=C(C(C)OCCN)C=C1C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCN(CC(N)C(N)COCC=CCOC(=O)NCC(=O)O)C1=CC(N)=C(C(C)OCCN)C=C1C,C=CCOCC(N)C(N)CN(CC)C1=CC(N)=C(C(C)OCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1C,C=CCOCC(N)C(N)CN(CC)C1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C(N)=C(C(C)OCCN)C=C1C,3.9339358671927274,3.837041871245,3.7756022487199994,3.6919419161199998
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CCN(C)C1=CC(N)=C(C(C)OCCN)C=C1C,CCN(CC(N)CN)C1=CC(N)=C(C(C)OCCN)C=C1C,CC1=CC(C(C)OCCN)=C(N)C=C1N(CC(N)CN)C(C)CCCC=O,CC1=CC(C(C)OCCN)=C(N)C=C1N(CC(N)CN)C(C)(CCCC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1=CC(C(C)OCCN)=C(NCOC(=O)NCC(=O)O)C=C1N(CC(N)CN)C(C)CCCC=O,CC1=CC(C(C)OCCN)=C(N)C=C1N(CC(N)CN)C(C)CC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CC(C(C)OCCNCOC(=O)NC(CCC(=O)O)C(=O)O)=C(N)C=C1N(CC(N)CN)C(C)CCCC=O,3.875685499592727,4.278062116280714,3.5406927763199993,3.3912965077449995
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CC1=CC(C(C)OCC(N)CCF)=C(N)C=C1,CC1=CC(C(C)OCC(CCF)NC(=O)CC=O)=C(N)C=C1,CC1=C(C(N)N)C(C(C)OCC(CCF)NC(=O)CC=O)=C(N)C=C1,CC1=C(C(N)N)C(C(C)OC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CCF)NC(=O)CC=O)=C(N)C=C1,CC1=C(C(N)N)C(C(C)OCC(NC(=O)CC=O)C(CF)COC(=O)NCC(=O)O)=C(N)C=C1,CC1=C(C(N)N)C(C(C)OCC(CCF)(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)CC=O)=C(N)C=C1,CC1=C(C(N)(N)COC(=O)NC(CCC(=O)O)C(=O)O)C(C(C)OCC(CCF)NC(=O)CC=O)=C(N)C=C1,3.118024973916061,2.951973542218333,2.929108573118333,2.9373104372699994
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CC1=CC(C(C)OCC(N)CCF)=C(N)C=C1,CC1=CC(C(C)OCC(CCF)NC(=O)CC=O)=C(N)C=C1,CC1=CC(C(C)OCC(CC(F)CC=CO)NC(=O)CC=O)=C(N)C=C1,CC1=CC(C(C)OCC(CC(F)CC=CO)NC(=O)CC=O)=C(NCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1,CC1=CC(C(C)OCC(CC(F)C(C=CO)COC(=O)NCC(=O)O)NC(=O)CC=O)=C(N)C=C1,CC(OCC(CC(F)CC=CO)NC(=O)CC=O)C1=C(N)C=CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC(C(C)OCC(CC(F)CC=CO)NC(=O)CC=O)=C(NCOC(=O)NC(CCC(=O)O)C(=O)O)C=C1,3.385002382872726,3.195194140843333,3.29543723171606,3.1653941408433326
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CC1=CC(C(C)OCC(N)CCF)=C(N)C=C1,COCNC1=C(C(C)OCC(N)CCF)C=C(C)C=C1,CCC(OC)C(F)CC(N)COC(C)C1=C(NCOC)C=CC(C)=C1,CCC(OC)C(F)CC(N)COC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=C(NCOC)C=CC(C)=C1,CCC(OCCOC(=O)NCC(=O)O)C(F)CC(N)COC(C)C1=C(NCOC)C=CC(C)=C1,CCC(OCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(F)CC(N)COC(C)C1=C(NCOC)C=CC(C)=C1,CCC(OC)C(F)(COC(=O)NC(CCC(=O)O)C(=O)O)CC(N)COC(C)C1=C(NCOC)C=CC(C)=C1,4.064575849132726,3.6531905098057136,3.709325540705714,3.4743843705833335
N-C-C-O-C,C,CCOCCN,CC1=CC(C(C)OCCN)=C(N)C=C1,CC1=CC(C(C)OCC(N)CCF)=C(N)C=C1,COCNC1=C(C(C)OCC(N)CCF)C=C(C)C=C1,COCNC1=C(C(C)OC(C(N)CCF)C2CC(C)CCC2C)C=C(C)C=C1,COCNC1=C(C(C)OC(C(N)CCF)C2CC(C)C(COC(=O)NC(C(=O)O)C3=CC=CC=C3)CC2C)C=C(C)C=C1,COCNC1=C(C(C)OC(C(N)CCF)C2CC(C)CCC2(C)COC(=O)NCC(=O)O)C=C(C)C=C1,CC1=CC(C(C)OC(C(N)CCF)C2CC(C)CCC2C)=C(NCOCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,COCNC1=C(C(C)OC(C(N)CCF)C2CC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)CCC2C)C=C(C)C=C1,4.006807151021298,3.6550028710199998,3.3045689338199993,3.4137446230666653
N-C-C-O-C,C,CCOCCN,CCCC(C)CCOCCN,CCCC(C)CCOCCNCC(N)=O,CCCNCCCCC(C)CCOCCNCC(N)=O,CCCNCCCCC(C)(CCOCCNCC(N)=O)C1=C(O)C=CC(N)=C1,CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCCCCC(C)(CCOCCNCC(N)=O)C1=C(O)C=CC(N)=C1,CCCNCCCCC(C)(CCOCCN(COC(=O)NCC(=O)O)CC(N)=O)C1=C(O)C=CC(N)=C1,CCCNCCCCC(C)(C1=C(O)C=CC(N)=C1)C(COCCNCC(N)=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCNCCCCC(C)(CCOCCNCC(N)=O)C1=C(O)C=CC(N)=C1COC(=O)NC(CCC(=O)O)C(=O)O,3.2798127059727262,3.0113997403599995,3.2864497403599997,3.3975171319666657
N-C-C-O-C,C,CCOCCN,CCCC(C)CCOCCN,CCCC(C)CCOCCNCC(N)=O,CCCNCCCCC(C)CCOCCNCC(N)=O,CCCNCCCCC(CCOCCNCC(N)=O)CNC1CCC(C)CC1,CCCNCCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCOCCNCC(N)=O)CNC1CCC(C)CC1,CCCNCCCCC(CCOCCNCC(N)=O)CNC1CCC(C)C(COC(=O)NCC(=O)O)C1,CC1CCC(NCC(CCCCNCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCOCCNCC(N)=O)CC1,CCCNCCCCC(CCOC(CNCC(N)=O)COC(=O)NC(CCC(=O)O)C(=O)O)CNC1CCC(C)CC1,4.585979682624286,4.28516865692,4.005249245198572,3.4262912960799996
N-C-C-O-C,C,CCOCCN,CCCC(C)CCOCCN,CCCC(C)CCOCCNCC(N)=O,CCCC(C)CCOC(CNCC(N)=O)OC1=CC=C(O)C=C1,C=C(CC)NC(=O)CNCC(OCCC(C)CCC)OC1=CC=C(O)C=C1,C=C(CC)NC(=O)CNCC(OC1=CC=C(O)C=C1)OC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)CCC,C=C(CC)NC(=O)CNCC(OC1=CC=C(O)C=C1)OC(COC(=O)NCC(=O)O)CC(C)CCC,C=C(CC)NC(=O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCC(OCCC(C)CCC)OC1=CC=C(O)C=C1,C=C(CC)N(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CNCC(OCCC(C)CCC)OC1=CC=C(O)C=C1,3.8490083371472728,3.2156028944199995,3.1597024018199997,3.3275667252199996
N-C-C-O-C,C,CCOCCN,CCCC(C)CCOCCN,CCCC(C)CCOCCNCC(N)=O,CCCC(C)CCOC(CNCC(N)=O)OC1=CC=C(O)C=C1,CCCNC(COC(CNCC(N)=O)OC1=CC=C(O)C=C1)C(C)CCC,CCCNC(COC(CNCC(N)=O)OC1=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C(O)C=C1)C(C)CCC,CCCNC(C(C)CCC)C(COC(=O)NCC(=O)O)OC(CNCC(N)=O)OC1=CC=C(O)C=C1,CCCNC(COC(CNCC(N)=O)OC1=CC=C(O)C=C1)C(C)C(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)C(COC(CNCC(N)=O)OC1=CC=C(O)C=C1)N(CCC)COC(=O)NC(CCC(=O)O)C(=O)O,3.506602382872727,3.6034146787249997,3.3142597845999995,3.2825592919999993
N-C-C-O-C,C,CCOCCN,CCCC(C)CCOCCN,CCCC(C)CCOCC(N)C(C)I,CCCCNC(C)(CCC)CCOCC(N)C(C)I,CCCCNC(C)(CCC)CC(OCC(N)C(C)I)C(N)CN,CCCC(C)(CC(OCC(N)C(C)I)C(N)CN)NCC(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)(CC(OCC(N)C(C)I)C(N)CN)NCCCCCOC(=O)NCC(=O)O,CCCCNC(C)(CCC)CC(OCC(N)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)I)C(N)CN,CCCCNC(C)(CC(C)COC(=O)NC(CCC(=O)O)C(=O)O)CC(OCC(N)C(C)I)C(N)CN,3.8104947359330152,4.394268925973572,3.9927615937319048,3.030782853571905
N-C-C-O-C,C,CCOCCN,CCCC(C)CCOCCN,CCCC(C)CCOCC(N)C(C)I,CCCCNC(C)(CCC)CCOCC(N)C(C)I,CCCCNC(C)(CCOCC(N)C(C)I)C(N)CC,CCCCNC(C)(CCOCC(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)I)C(N)CC,CCCCN(COC(=O)NCC(=O)O)C(C)(CCOCC(N)C(C)I)C(N)CC,CCCCNC(C)(CCOCC(N)C(C)I)C(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CNC(C)(CCOCC(N)C(C)I)C(N)CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.8769693018019047,4.364055639161904,3.9927615937319048,3.005287071283333
