add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,C=C(CC)C(C)NOCC(C)=CCO,CCC(=CC(C)NC)C(C)NOCC(C)=CCO,CCC(=CC(C)NC)C(C)(NOCC(C)=CCO)NC(C)C,CCC(=CC(C)N(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(NOCC(C)=CCO)NC(C)C,CCC(=CC(C)NC)C(C)(NOCC(=CCO)CCOC(=O)NCC(=O)O)NC(C)C,CCC(=CC(C)NC)C(C)(NOCC(C)=CCO)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CCC(=CC(C)NC)C(C)(NOCC(C)=CCO)NC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.7841992510939897,3.5937031671907698,3.258102936393333,3.2723274509599998
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,C=C(CC)C(C)NOCC(C)=CCO,CCC(=CC(C)NC)C(C)NOCC(C)=CCO,CCC(=CC(C)(NC)C(C)=NNC)C(C)NOCC(C)=CCO,CCC(=CC(C)(NC)C(C)=NNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)NOCC(C)=CCO,CCC(=CC(C)(NC)C(C)=NNC)C(C)NOCC(=CCO)CCOC(=O)NCC(=O)O,CCC(=CC(C)(NC)C(C)=NNCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)NOCC(C)=CCO,CCC(=CC(C)(NC)C(C)=NNC)C(C)NOCC(C)=CCOCOC(=O)NC(CCC(=O)O)C(=O)O,3.744246791724445,3.452250515665714,3.255321019345714,3.3452822656600008
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,C=C(CC)C(C)NOCC(C)=CCO,C=C(CC)C(C)NOCC(C)=C(CO)CNCCC,C=C(CC)C(C)(CCC(C)(C)C)NOCC(C)=C(CO)CNCCC,C=C(CC)C(C)(CCC(C)(C)C)NOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)=C(CO)CNCCC,C=C(C(C)COC(=O)NCC(=O)O)C(C)(CCC(C)(C)C)NOCC(C)=C(CO)CNCCC,C=C(CC)C(C)(CCC(C)(C)C)NOC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)=C(CO)CNCCC,C=C(CCCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)(CCC(C)(C)C)NOCC(C)=C(CO)CNCCC,3.6864155666790763,4.20917197287368,3.339934316466061,3.246025549953333
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,C=C(CC)C(C)NOCC(C)=CCO,C=C(CC)C(C)NOCC(C)=C(CO)CNCCC,C=C(C=O)CC(CONC(C)C(=C)CC)=C(CO)CNCCC,C=C(CC)C(C)NOCC(=C(CO)CNCCC)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=C)C=O,C=C(CC)C(C)NOCC(CC(C=O)=CCOC(=O)NCC(=O)O)=C(CO)CNCCC,C=C(C=O)CC(CONC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=C)CC)=C(CO)CNCCC,C=C(C=O)CC(CONC(C)C(=C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O)=C(CO)CNCCC,3.659675356532727,3.2329452403257144,3.6580083371472725,3.438432265659999
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,CCNOCC(C)=CCOCC1CCCCC1N,CCNOCC(C)=CCOCC1C(N)CCCC1CC1CCCC(N)C1,CCNOCC(C)=CCOCC1C(CC2CCCC(N)C2)CCCC1NCC(N)N,CCNOCC(C)=CCOCC1C(NCC(N)N)CCCC1C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCCC(N)C1,CCNOCC(C)=CCOCC1C(CC2CC(N)CCC2COC(=O)NCC(=O)O)CCCC1NCC(N)N,CCNOCC(C)=CCOCC1C(CC2CCCC(N)C2)CCCC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCC(N)N,CCNOCC(C)=CCOCC1C(CC2CC(N)CCC2COC(=O)NC(CCC(=O)O)C(=O)O)CCCC1NCC(N)N,4.652664331971299,4.3176841486283335,3.9337545744319042,3.9192340495652376
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,CCNOCC(C)=CCOCC1CCCCC1N,CCNOCC(C)=CCOCC1C(N)CCCC1CC1CCCC(N)C1,[H]C(N)C1CCC(CC2CCCC(N)C2COCC=C(C)CONCC)CC1N,[H]C(N)C1CCC(CC2CCCC(N)C2COCC=C(C)CONCC)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1N,[H]C(N)C1CCC(CC2CC(COC(=O)NCC(=O)O)CC(N)C2COCC=C(C)CONCC)CC1N,[H]C(N)C1CCC(CC2CCCC(N)C2COCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C(C)CONCC)CC1N,[H]C(N)C1CCC(CC2CCCC(N)C2COC(C=C(C)CONCC)COC(=O)NC(CCC(=O)O)C(=O)O)CC1N,4.558664331971299,4.691209377111666,4.17242124109857,3.2363062027619045
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,CCNOCC(C)=CCOCC1CCCCC1N,CC(=CCOCC1CCCCC1N)CONCCCC(C)N,CC(N)CCCNOCC(=CCOCC1CCCCC1N)CCN,CC(N)CCCNOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=CCOCC1CCCCC1N)CCN,CC(N)CCCNOCC(=CCOCC1CCCCC1N)C(CN)COC(=O)NCC(=O)O,CC(N)CCCNOCC(=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)OCC1CCCCC1N)CCN,CC(N)CCCNOCC(=CCOCC1C(N)CCCC1COC(=O)NC(CCC(=O)O)C(=O)O)CCN,3.9394134654660604,3.722516613947879,3.170523627473333,3.2713156323078785
O-C-C=C-C,C,CC(C)=CCO,CCNOCC(C)=CCO,CCNOCC(C)=CCOCC1CCCCC1N,CC(=CCOCC1CCCCC1N)CONCCCC(C)N,CC(CONCCCC(C)N)=C(COCC1CCCCC1N)C(C)CCCC=O,CC(CONCCCC(C)N)=C(COCC1CCCCC1N)C(C)CCCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CONCCCC(C)N)=C(COCC1CCCCC1N)C(C)CCC(C=O)COC(=O)NCC(=O)O,CC(CONCCCC(C)N)=C(COCC1CCCCC1(N)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCCC=O,CC(CONCCCC(C)N)=C(COCC1CCCCC1N)C(C)CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.864589731385743,4.078058226236666,3.3531775079533324,3.1348246369333332
O-C-C=C-C,C,CC(C)=CCO,CC1=CC(NC(CO)=C(C)C)=CC=C1,CC1=CC(NC(CO)=C(C)CCI)=CC=C1,CC1=CC(NC(CO)=C(CCI)CC(C)(C)C(C)C)=CC=C1,CC1=CC(NC(CO)=C(CCI)CC(C)(C)C(C)C)=CC=C1CCN,CC(C)C(C)(C)CC(CCI)=C(CO)NC1=CC=C(CCN)C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=CC(NC(CO)=C(CC(I)COC(=O)NCC(=O)O)CC(C)(C)C(C)C)=CC=C1CCN,CC1=CC(NC(CO)=C(CCI)CC(C)(C)C(C)C)=CC=C1CCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CC(NC(CO)=C(CCI)CC(C)(C)C(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O)=CC=C1CCN,3.3953560327178574,4.146280075934286,2.725655854683333,2.724682120808333
O-C-C=C-C,C,CC(C)=CCO,CC1=CC(NC(CO)=C(C)C)=CC=C1,CC1=CC(NC(CO)=C(C)CCI)=CC=C1,CC1=CC(NC(CO)=C(CCI)CC(C)(C)C(C)C)=CC=C1,CC1=CC(N(C(CO)=C(CCI)CC(C)(C)C(C)C)C(C)CCN)=CC=C1,CC1=CC(N(C(CO)=C(CCI)CC(C)(C)C(C)C)C(C)C(CN)COC(=O)NC(C(=O)O)C2=CC=CC=C2)=CC=C1,CC1=CC(N(C(CO)=C(CCI)CC(C)(C)C(C)C)C(C)CC(N)COC(=O)NCC(=O)O)=CC=C1,CC1=CC(N(C(CO)=C(CCI)CC(C)(C)C(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCN)=CC=C1,CC1=CC(N(C(CO)=C(CC(C)(C)C(C)C)C(CI)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CCN)=CC=C1,3.2729037934333123,4.241280075934286,4.054419398340833,3.0026150006833334
