add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC(C)CCN,[H]C(C)(N)CC(CO)(CCCN)OCC(C)CCN,[H]N(C)CC(O)C(CCCN)(CC([H])(C)N)OCC(C)CCN,[H]N(C)CC(O)C(CCCN)(CC([H])(C)N)OCC(C)C(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)CC(O)C(CCCN)(CC([H])(N)CCOC(=O)NCC(=O)O)OCC(C)CCN,[H]N(C)CC(O)C(CCCN)(CC([H])(C)N)OCC(CCN)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CC(O)C(CCC(N)COC(=O)NC(CCC(=O)O)C(=O)O)(CC([H])(C)N)OCC(C)CCN,3.819797479817172,3.4899528369241026,3.2513423180441023,3.1652567742600004
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC(C)CCN,[H]C(C)(N)CC(CO)(CCCN)OCC(C)CCN,[H]C(C)(N)CC(CCCN)(COONC)OCC(C)CCN,[H]C(N)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(CCCN)(COONC)OCC(C)CCN,[H]C(C)(N)CC(CCCN)(COONC)OCC(C)C(CN)COC(=O)NCC(=O)O,[H]C(C)(N)CC(CCCN)(COONC)OC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCN,[H]C(C)(N)CC(CCC(N)COC(=O)NC(CCC(=O)O)C(=O)O)(COONC)OCC(C)CCN,3.869494305132727,3.688620886937381,3.3085693776707688,3.207307229673333
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC(C)CCN,[H]C(C)(N)CC(OCC(C)CCN)C(O)OCCCCCO,[H]C(C)(N)CC(OCC(C)CCNC(CCCO)C(C)C)C(O)OCCCCCO,[H]C(C)(N)CC(OCC(C)CCNC(CCCO)C(C)C)C(OCCCCCO)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)CC(OCC(C)CCNC(CCCO)C(C)C)C(O)OC(CCCCO)COC(=O)NCC(=O)O,[H]C(C)(N)CC(OCC(C)CCNC(CCCO)C(C)C)C(O)OCCCC(CO)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(N)CC(OCC(C)CCNC(CCCO)C(C)C)C(OCCCCCO)OCOC(=O)NC(CCC(=O)O)C(=O)O,4.079762039955844,3.752168134861905,3.2258190937419045,3.3712402241533326
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC(C)CCN,[H]C(C)(N)CC(OCC(C)CCN)C(O)OCCCCCO,[H]C(C)(CC(OCC(C)CCN)C(O)OCCCCCO)NC=CCCO,[H]C(C)(NC=CCCO)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(OCC(C)CCN)C(O)OCCCCCO,[H]C(C)(CC(OCC(C)CCN)C(O)OCCCCC(O)COC(=O)NCC(=O)O)NC=CCCO,[H]C(C)(CC(OCC(C)CCNCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)OCCCCCO)NC=CCCO,[H]C(C)(CC(OCC(C)CC(N)COC(=O)NC(CCC(=O)O)C(=O)O)C(O)OCCCCCO)NC=CCCO,3.3921357162060604,3.6459991350790473,3.332423334713333,3.278366201253333
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC1(C)CCCC(Cl)C1,[H]C(C)(N)CC(CO)OCC1(C)CCC(C(CCl)OC)C(Cl)C1,[H]C(C)(N)C(NC(C)N)C(CO)OCC1(C)CCC(C(CCl)OC)C(Cl)C1,[H]C(C)(N)C(NC(C)N)C(OCC1(C)CCC(C(CCl)OC)C(Cl)C1)C(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)C(NC(C)N)C(CO)OCC1(C)CC(Cl)C(C(CCl)OC)CC1COC(=O)NCC(=O)O,[H]C(C)(N)C(NC(C)N)C(CO)(COC(=O)NC(CCCNC(=N)N)C(=O)O)OCC1(C)CCC(C(CCl)OC)C(Cl)C1,[H]C(C)(N)C(NC(C)N)C(CO)OCC1(C)CCC(COC(=O)NC(CCC(=O)O)C(=O)O)(C(CCl)OC)C(Cl)C1,3.5046338075000003,3.9513783398583326,2.8534686563433334,2.8771503399033334
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC1(C)CCCC(Cl)C1,[H]C(C)(N)CC(CO)OCC1(C)CCC(C(CCl)OC)C(Cl)C1,[H]C(C)(N)CC(COCCCNC)OCC1(C)CCC(C(CCl)OC)C(Cl)C1,[H]C(N)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(COCCCNC)OCC1(C)CCC(C(CCl)OC)C(Cl)C1,[H]C(C)(CC(COCCCNC)OCC1(C)CCC(C(CCl)OC)C(Cl)C1)NCOC(=O)NCC(=O)O,[H]C(C)(N)CC(COCCCNC)OCC1(C)CC(Cl)C(C(CCl)OC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,[H]C(C)(N)CC(COCCCNC)OCC1(C)CC(Cl)C(C(CCl)OC)CC1COC(=O)NC(CCC(=O)O)C(=O)O,4.779270226293571,4.817644439861667,4.640306837864999,3.654916656136666
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC1(C)CCCC(Cl)C1,[H]C(C)(N)CC(CO)OCC1(C)CC(Cl)CCC1C1=CNCC1,[H]C(C)(N)C(C(C)CCC)C(CO)OCC1(C)CC(Cl)CCC1C1=CNCC1,[H]C(C)(N)C(C(C)CCC)C(CO)OCC1(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(Cl)CCC1C1=CNCC1,[H]C(C)(N)C(C(C)CCC)C(CO)OC(COC(=O)NCC(=O)O)C1(C)CC(Cl)CCC1C1=CNCC1,[H]C(C)(N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)(C(C)CCC)C(CO)OCC1(C)CC(Cl)CCC1C1=CNCC1,[H]C(C)(N)C(C(CCC)CCOC(=O)NC(CCC(=O)O)C(=O)O)C(CO)OCC1(C)CC(Cl)CCC1C1=CNCC1,4.134408160391786,3.925961621569999,3.8847586847066666,3.30487376324
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(N)CC(CO)OC,[H]C(C)(N)CC(CO)OCC1(C)CCCC(Cl)C1,[H]C(C)(N)CC(CO)OCC1(C)CC(Cl)CCC1C1=CNCC1,[H]C(C)(N)CC(CO)OCC1(C)CC(Cl)(N(N)CN)CCC1C1=CNCC1,[H]C(C)(N)CC(CO)OCC1(C)CC(Cl)(N(N)CNCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CCC1C1=CNCC1,[H]C(C)(N)CC(CO)OCC1(CCOC(=O)NCC(=O)O)CC(Cl)(N(N)CN)CCC1C1=CNCC1,[H]C(C)(N)CC(CO)OC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(C)CC(Cl)(N(N)CN)CCC1C1=CNCC1,[H]C(C)(N)CC(CO)OCC1(C)CC(Cl)(N(N)CN)CCC1C1=C(COC(=O)NC(CCC(=O)O)C(=O)O)NCC1,3.711267048595,3.733853875084047,2.984792760211667,3.0733801563966665
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(C)NC1CC(O)CCC1O,[H]C(C)(COC1=CC=C(O)C=C1)NC1CC(O)CCC1O,[H]C(C)(COC1=CC=C(O)C=C1)NC1C(O)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC=C(O)C=C1)NC1C(OCOCOC)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC=C(O)C=C1)NC1C(OCOCOC)CCC(O)C1CC(C)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(COC1=C(COC(=O)NCC(=O)O)C=C(O)C=C1)NC1C(OCOCOC)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C(O)C=C1)NC1C(OCOCOC)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC=C(O)C=C1)NC1C(OCOCOC)CCC(O)C1CC(C)(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.9036646869012985,3.9119805373800007,3.4588305468799994,3.3297907773999995
C(C)(H)(N),C,[H]C(C)(C)N,[H]C(C)(C)NC1CC(O)CCC1O,[H]C(C)(COC1=CC=C(O)C=C1)NC1CC(O)CCC1O,[H]C(C)(COC1=CC=C(O)C=C1)NC1C(O)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC(CC2CCC(C)CC2)=C(O)C=C1)NC1C(O)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC(CC2CCC(CCOC(=O)NC(C(=O)O)C3=CC=CC=C3)CC2)=C(O)C=C1)NC1C(O)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC(CC2CCC(C)CC2COC(=O)NCC(=O)O)=C(O)C=C1)NC1C(O)CCC(O)C1CC(C)CC,[H]C(C)(COC1=CC(CC2CCC(C)CC2)=C(O)C=C1)NC1C(O)CCC(O)C1CC(C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(COC1=CC(CC2CCC(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)C2)=C(O)C=C1)NC1C(O)CCC(O)C1CC(C)CC,3.7723867579179653,4.000123682373571,3.9303167006485706,3.0628112265999996
