add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(C(CO)CCCO)C(C)(C)O,CCC(NC=O)C(C(CO)CCCO)C(C)(C)OC(C)N,CCC(CO)CC(C)(OC(C)N)C(C(CO)CCCO)C(CC)NC=O,CCC(CO)CC(C)(OC(C)N)C(C(CO)CCCO)C(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC=O,CCC(NC=O)C(C(CO)CCCO)C(C)(CC(CC)(CO)COC(=O)NCC(=O)O)OC(C)N,CCC(CO)CC(C)(OC(C)N)C(C(CC)NC=O)C(CO)C(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CO)CC(C)(OC(C)N)C(C(CO)CCCO)C(CC)N(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.5966651951812985,3.516969501175238,3.4192620288085704,3.5701702142799996
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(C(CO)CCCO)C(C)(C)O,CCC(NC=O)C(C(CO)CCCO)C(C)(C)OC(C)N,CCC(NC=O)C(C(CO)CCCO)C(C)(C)OC(C)(N)CCOCO,CCC(NC=O)C(C(CO)CCCO)C(C)(C)OC(C)(N)CCOC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(NC=O)C(C(CO)CC(CO)COC(=O)NCC(=O)O)C(C)(C)OC(C)(N)CCOCO,CCC(NC=O)C(C(CO)CCCO)C(C)(C)OC(C)(N)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)OCO,CCC(NC=O)C(C(CO)CCCOCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)(C)OC(C)(N)CCOCO,3.1423259840635716,3.0745716450016665,3.2680718821466663,3.195844486555
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(C(CO)CCCO)C(C)(C)O,CCCCCCCC(CC)(NC=O)C(C(CO)CCCO)C(C)(C)O,[H]C(C)(N)CC(C)CCCCCC(CC)(NC=O)C(C(CO)CCCO)C(C)(C)O,[H]C(C)(N)CC(C)CCC(CCC(CC)(NC=O)C(C(CO)CCCO)C(C)(C)O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)CC(C)CCCCCC(CC)(NC=O)C(C(CO)CCCO)C(C)(O)CCOC(=O)NCC(=O)O,[H]C(C)(N)CC(C)CCCCCC(CC)(NC=O)C(C(CO)CCCO)C(C)(C)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(N)CC(C)CCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CC)(NC=O)C(C(CO)CCCO)C(C)(C)O,3.1879973542362987,3.5868286180619045,3.898534944931904,3.2123385321216666
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(C(CO)CCCO)C(C)(C)O,CCCCCCCC(CC)(NC=O)C(C(CO)CCCO)C(C)(C)O,CCCCOC(CC)CCCCC(CC)(NC=O)C(C(CO)CCCO)C(C)(C)O,CCCCOC(CC)CCCCC(CC)(NC=O)C(C(CO)CC(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C)O,CCCCOC(CC)C(CCCC(CC)(NC=O)C(C(CO)CCCO)C(C)(C)O)COC(=O)NCC(=O)O,CCCCOC(CC)CCCCC(CC)(NC=O)C(C(CO)C(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)O,CCCCOC(CC)CCCCC(CC)(NC=O)C(C(C)(C)O)C(CO)(CCCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.7048546426612985,3.5730003453593397,3.2652855316419043,3.429844882879999
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(NCN)C(C)(C)O,CCC(NC=O)(C1CC(C)CC1C)C(NCN)C(C)(C)O,CCC(CC)C1(C(CC)(NC=O)C(NCN)C(C)(C)O)CC(C)CC1C,CCC(CC)C1(C(CC)(NC=O)C(NCNCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)(C)O)CC(C)CC1C,CCC(CC)C1(C(CC)(NC=O)C(COC(=O)NCC(=O)O)(NCN)C(C)(C)O)CC(C)CC1C,CCC(C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(C(CC)(NC=O)C(NCN)C(C)(C)O)CC(C)CC1C,CCC(CC)C1(C(CC)(NC=O)C(NCN)C(C)(C)O)CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC1C,3.753347998108798,3.671104907236071,3.6588044888935713,3.676066932068571
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(NCN)C(C)(C)O,CCC(NC=O)(C1CC(C)CC1C)C(NCN)C(C)(C)O,[H]NNOC(C)(C)C(NCN)C(CC)(NC=O)C1CC(C)CC1C,[H]NNOC(C)(C)C(N(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)(NC=O)C1CC(C)CC1C,[H]NNOC(C)(C)C(NCN)C(CC)(NC(=O)COC(=O)NCC(=O)O)C1CC(C)CC1C,[H]NNOC(C)(C)C(NCNCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC)(NC=O)C1CC(C)CC1C,[H]NNOC(C)(C)C(NCN)C(CC)(NC=O)C1CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC1C,3.6747867186904655,3.6539245285108337,3.287539396901667,3.1149043660016664
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(NCN)C(C)(C)O,[H]C(C)(N)CN(C=O)C(CC)C(NCN)C(C)(C)O,[H]C(C)(N)C(C(CO)CCCO)N(C=O)C(CC)C(NCN)C(C)(C)O,[H]C(C)(N)C(C(CO)CCCO)N(C=O)C(CC)C(N(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C)O,[H]C(C)(N)C(C(CO)CCCO)N(C=O)C(CC)C(NC(N)COC(=O)NCC(=O)O)C(C)(C)O,[H]C(C)(N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)(C(CO)CCCO)N(C=O)C(CC)C(NCN)C(C)(C)O,[H]C(C)(N)C(C(CO)CCCO)N(C=O)C(CC)C(NCN)C(C)(O)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.4541065215327267,3.140863680035,3.16595444478,3.105787778113333
O=C-N-C-C,C,CCCNC=O,CCC(CC(C)(C)O)NC=O,CCC(NC=O)C(NCN)C(C)(C)O,[H]C(C)(N)CN(C=O)C(CC)C(NCN)C(C)(C)O,[H]C(C)(N)CN(C=O)C(CC)C(NCN)C(C)(O)CC1=CC=CC2=CC=CC=C21,[H]C(C)(N)CN(C=O)C(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(NCN)C(C)(O)CC1=CC=CC2=CC=CC=C21,[H]C(C)(N)CN(C=O)C(CCCOC(=O)NCC(=O)O)C(NCN)C(C)(O)CC1=CC=CC2=CC=CC=C21,[H]C(C)(N)CN(C=O)C(CC)C(NCN)C(C)(O)CC1=CC=CC2=CC=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C21,[H]C(C)(N)CN(C=O)C(CCCOC(=O)NC(CCC(=O)O)C(=O)O)C(NCN)C(C)(O)CC1=CC=CC2=CC=CC=C21,3.5319132862927267,3.5156927763199994,3.325577350967727,3.4480846276949997
O=C-N-C-C,C,CCCNC=O,CCNCCCCNC=O,CCNCCCC(NC=O)NCCO,CCNCCCC(NC=O)NC(CO)C(=N)NC,CCN(CCCNC)CCCC(NC=O)NC(CO)C(=N)NC,CCN(CCCNC)CCCC(NC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(CO)C(=N)NC,CCN(CCCNC)CCC(COC(=O)NCC(=O)O)C(NC=O)NC(CO)C(=N)NC,CCN(CCCC(NC=O)NC(CO)C(=N)NC)CC(CNC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(CCCNC)CCCC(NC=O)NC(CO)C(=N)N(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.736969615099999,3.8830053464799996,3.62912331628,3.09299009852
O=C-N-C-C,C,CCCNC=O,CCNCCCCNC=O,CCNCCCC(NC=O)NCCO,CCNCCCC(NC=O)NC(CO)C(=N)NC,CCNCCCC(NC=O)NC(CO)C(=NC1CCCC1)NC,CNC(=NC1CCCC1)C(CO)NC(CCCNCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC=O,CCNC(CCC(NC=O)NC(CO)C(=NC1CCCC1)NC)COC(=O)NCC(=O)O,CCNCCCC(NC=O)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CO)C(=NC1CCCC1)NC,CNC(=NC1CCCC1)C(CO)NC(CCCNCCCOC(=O)NC(CCC(=O)O)C(=O)O)NC=O,3.159271391788571,3.1344115566133333,3.48611390768,3.239263387613333
