add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]C(=NC)NC(=O)CC(Cl)CO,[H]C(=NC)NC(=O)CC(Cl)C(O)C1=C(O)C=CC(N)=C1,[H]C(=NC)NC(=O)CC(Cl)C(O)(C1=C(O)C=CC(N)=C1)C(C)NC,[H]C(=NC)NC(=O)CC(Cl)C(O)(C1=C(O)C=CC(N)=C1)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC,[H]C(=NC)NC(=O)CC(Cl)C(O)(C1=C(O)C=CC(N)=C1)C(C)(COC(=O)NCC(=O)O)NC,[H]C(=NCCOC(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)CC(Cl)C(O)(C1=C(O)C=CC(N)=C1)C(C)NC,[H]C(=NC)NC(=O)CC(Cl)C(O)(C1=C(O)C=CC(N)=C1COC(=O)NC(CCC(=O)O)C(=O)O)C(C)NC,3.3423397230100003,2.7764087773583332,2.913899958326666,2.6815593941166664
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]C(=NC)NC(=O)CC(Cl)CO,[H]C(=NC)NC(=O)CC(Cl)C(O)C1=C(O)C=CC(N)=C1,[H]C(=NC)NC(=O)CC(Cl)C(O)C1=C(O)C(NCNCC)=CC(N)=C1,[H]C(=NC)NC(=O)CC(Cl)C(O)C1=C(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(NCNCC)=CC(N)=C1,[H]C(=NC)NC(=O)CC(Cl)C(O)C1=C(O)C(N(CNCC)COC(=O)NCC(=O)O)=CC(N)=C1,[H]C(=NC)NC(=O)CC(Cl)C(O)C1=C(O)C(NCNCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)=CC(N)=C1,[H]C(=NC)NC(=O)CC(Cl)C(O)C1=C(O)C(NCNC(C)COC(=O)NC(CCC(=O)O)C(=O)O)=CC(N)=C1,3.351844853363333,2.4253710835595235,2.8312280126766667,2.4218504119416666
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]C(=NC)NC(=O)CC(Cl)CO,[H]C(=NCNCC)NC(=O)CC(Cl)CO,[H]C(=NCNCC)N(C(=O)CC(Cl)CO)C1(C)CCC(C)CC1,[H]C(=NCNCC)N(C(=O)CC(Cl)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(C)CCC(C)CC1,[H]C(=NCNCC)N(C(=O)CC(Cl)C(O)COC(=O)NCC(=O)O)C1(C)CCC(C)CC1,[H]C(=NCNCC)N(C(=O)CC(Cl)CO)C1(C)CCC(C)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=NCNCC)N(C(=O)CC(Cl)CO)C1(C)CCC(C)CC1COC(=O)NC(CCC(=O)O)C(=O)O,3.6407631538049996,3.0286837124633332,3.1113039713433333,2.962408573118333
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]C(=NC)NC(=O)CC(Cl)CO,[H]C(=NCNCC)NC(=O)CC(Cl)CO,[H]C(=NCN(CC)C(C=O)CCN)NC(=O)CC(Cl)CO,[H]C(=NCN(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C=O)CCN)NC(=O)CC(Cl)CO,[H]C(=NCN(CC)C(C=O)CCN)NC(=O)C(COC(=O)NCC(=O)O)C(Cl)CO,[H]C(=NCN(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=O)CCN)NC(=O)CC(Cl)CO,[H]C(=NCN(CC)C(C=O)CCN)N(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CC(Cl)CO,2.5858480130499997,2.3684842939651514,2.4666880569166665,2.5493448930833336
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]ON(C(C)=O)C([H])=NC,[H]ON(C(=O)CC(C)CCN)C([H])=NC,[H]ON(C(=O)CC(CCN)CC(=C)CC)C([H])=NC,[H]ON(C(=O)CC(CCN)CC(=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC)C([H])=NC,[H]ON(C(=O)CC(CCN)CC(=C)CC)C([H])=NCCOC(=O)NCC(=O)O,[H]ON(C(=O)CC(CCN)CC(=C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C([H])=NC,[H]ON(C(=O)CC(CC(=C)CC)C(CN)COC(=O)NC(CCC(=O)O)C(=O)O)C([H])=NC,3.21292365494,2.714610309862857,3.23616176198,3.2904267310799993
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]ON(C(C)=O)C([H])=NC,[H]ON(C(=O)CC(C)CCN)C([H])=NC,[H]ON(C(=O)CC(CCN)CC(O)=CC)C([H])=NC,[H]ON(C(=O)CC(CCN)CC(O)=C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C([H])=NC,[H]ON(C(=O)CC(CCN)CC(O)=C(C)COC(=O)NCC(=O)O)C([H])=NC,[H]ON(C(=O)CC(CCN)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)=CC)C([H])=NC,[H]ON(C(=O)CC(CCNCOC(=O)NC(CCC(=O)O)C(=O)O)CC(O)=CC)C([H])=NC,2.6112431638333335,2.747392898586191,3.085828946303333,2.810394679343333
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]ON(C(C)=O)C([H])=NC,[H]ON(C(=O)CC(O)OC)C([H])=NC,[H]ON(C(=O)CC(O)(CC1CCCC(Cl)C1)OC)C([H])=NC,[H]ON(C(=O)CC(O)(CC1CCCC(Cl)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC)C([H])=NC,[H]ON(C(=O)CC(O)(CC1CC(Cl)CC(COC(=O)NCC(=O)O)C1)OC)C([H])=NC,[H]ON(C(=O)CC(CC1CCCC(Cl)C1)(OC)OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C([H])=NC,[H]ON(C(=O)CC(O)(CC1CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)C1)OC)C([H])=NC,3.114830608358333,3.2642489702633326,3.0520453066099997,3.2476085731183333
C(-H)(=N),C,[H]C=NC,[H]C(=NC)NC(C)=O,[H]ON(C(C)=O)C([H])=NC,[H]ON(C(=O)CC(O)OC)C([H])=NC,[H]ON(C(=O)CC(OC)OCCC(C)CC)C([H])=NC,[H]ON(C(=O)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)(OC)OCCC(C)CC)C([H])=NC,[H]ON(C(=O)CC(OC)OCCC(CC)CCOC(=O)NCC(=O)O)C([H])=NC,[H]ON(C(=O)CC(OC)OCCC(C)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O)C([H])=NC,[H]ON(C(=O)CC(OC)OC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)CC)C([H])=NC,3.4533104577666665,3.565522202925,3.361219297859999,3.3117364348666656
C(-H)(=N),C,[H]C=NC,[H]C=NCCC=CCC,[H]C=NCCC=CCCOC([H])(C)C,[H]C=NCCC=CCC(CC(N)N)OC([H])(C)C,[H]C=NCCC=CCC(CC(N)(N)C(CCCO)C(C)O)OC([H])(C)C,[H]C=NCCC=CCC(CC(N)(N)C(CCCO)C(C)(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC([H])(C)C,[H]C=NCCC=CCC(CC(N)(N)C(CCCO)C(C)OCOC(=O)NCC(=O)O)OC([H])(C)C,[H]C=NCCC=CCC(OC([H])(C)C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)(N)C(CCCO)C(C)O,[H]C=NCCC=CCC(OC([H])(C)C)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(N)(N)C(CCCO)C(C)O,3.1237728525793935,4.402617476118333,3.102416188395,2.957407513795
C(-H)(=N),C,[H]C=NC,[H]C=NCCC=CCC,[H]C=NCCC=CCCOC([H])(C)C,[H]C=NCCC=CCC(CC(N)N)OC([H])(C)C,[H]C=NCCC=CCC(CC(N)N)OC([H])(C)CC(=O)OCC,[H]C=NC(CC=CCC(CC(N)N)OC([H])(C)CC(=O)OCC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C=NCCC=CCC(CC(N)N)OC([H])(C)CC(=O)OCCCOC(=O)NCC(=O)O,[H]C=NCCC=CCC(CC(N)NCOC(=O)NC(CCCNC(=N)N)C(=O)O)OC([H])(C)CC(=O)OCC,[H]C=NCCC=CCC(CC(N)NCOC(=O)NC(CCC(=O)O)C(=O)O)OC([H])(C)CC(=O)OCC,3.55902205704,3.7271105141649996,3.3213255407057134,3.0874930815200003
