add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,C=CCOCC(CNC)OCCOCCN,C=CCOCC(CNC)(OCCOCCN)C(N)C=C,C=CC(N)C(CNC)(COCC=CC(=C)CCO)OCCOCCN,C=CC(N)C(CNC)(COCC(=CC(=C)CCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1)OCCOCCN,C=CC(N)(COC(=O)NCC(=O)O)C(CNC)(COCC=CC(=C)CCO)OCCOCCN,C=CC(N)C(CNC)(COCC=CC(=C)CCO)OCCOCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(N)C(CNC)(OCCOCCN)C(COC(=O)NC(CCC(=O)O)C(=O)O)OCC=CC(=C)CCO,3.970906081037172,3.9526022487199994,3.8147830552400004,3.64299452552
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,C=CCOCC(CNC)OCCOCCN,C=CCOCC(CNC)(OCCOCCN)C(N)C=C,C=CCOCC(CNC)(OCCOCCN)C(N)(C=C)C(O)CC=C,C=CCOCC(CNC)(OCCOCCN)C(C=C)(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)CC=C,C=CCOCC(OCCOCCN)(C(COC(=O)NCC(=O)O)NC)C(N)(C=C)C(O)CC=C,C=CCOCC(CNC)(OCCOC(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)(C=C)C(O)CC=C,C=CCOCC(CNC)(OCCOCCN)C(N)(C=C)C(O)C(C=C)COC(=O)NC(CCC(=O)O)C(=O)O,3.834669561086667,3.8147830552400004,3.6764022487199997,3.6138825626399997
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,C=CCOCC(CNC)OCCOCCN,[H]N(C)CC(NC)C(COCC=C)OCCOCCN,[H]N(C)CC(NC)C(COCC=C)OCCOCCNC(C)=CCO,[H]N(C)CC(NC)C(COCC=C)OCCOC(CNC(C)=CCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)CC(NC)C(COCC=C)(COC(=O)NCC(=O)O)OCCOCCNC(C)=CCO,[H]N(C)CC(NC)C(COC(C=C)COC(=O)NC(CCCNC(=N)N)C(=O)O)OCCOCCNC(C)=CCO,[H]N(C)CC(NC)C(COCC=CCOC(=O)NC(CCC(=O)O)C(=O)O)OCCOCCNC(C)=CCO,3.89287799814,3.7094525411066663,3.850915599564445,3.45428286792
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,C=CCOCC(CNC)OCCOCCN,[H]N(C)CC(NC)C(COCC=C)OCCOCCN,[H]N(C)CC(NC)C(COCC=C)OCCOCC(N)C(C)OCO,[H]N(C)CC(NC)C(COCC=C)OCCOCC(N)C(C)OCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)CC(NC)C(COCC=C)OCCOCC(N)C(C)OCOCOC(=O)NCC(=O)O,[H]N(C)CC(NC)C(COCC=C)OCCOCC(N)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCO,[H]N(C)CC(NC)C(COCC=C)OCCOCC(N)C(C)(COC(=O)NC(CCC(=O)O)C(=O)O)OCO,3.907870949051111,3.8382336654523805,3.8190036366844446,3.55774753174
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,NCCOCCOCCNCC(C=O)CO,NCCOCCOCC(NCC(C=O)CO)OCCN,CC1=CC=C(CC(NC(COCCOCCN)OCCN)C(C=O)CO)C=C1,CC1=CC=C(CC(NC(COCCOCCN)OCCN)C(C=O)C(O)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1,CC1=CC(COC(=O)NCC(=O)O)=C(CC(NC(COCCOCCN)OCCN)C(C=O)CO)C=C1,CC1=CC=C(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(NC(COCCOCCN)OCCN)C(C=O)CO)C=C1,CC1=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C(CC(NC(COCCOCCN)OCCN)C(C=O)CO)C=C1,3.663569068486667,3.504678898986666,3.5643690684866662,3.4735592919999996
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,NCCOCCOCCNCC(C=O)CO,NCCOCCOCC(NCC(C=O)CO)OCCN,CC1=C(CNCCOC(COCCOCCN)NCC(C=O)CO)C=CC=C1,CC1=C(CNCCOC(COCCOCCNCOC(=O)NC(C(=O)O)C2=CC=CC=C2)NCC(C=O)CO)C=CC=C1,CC1=C(CNCCOC(COCCOCCN)NCC(C=O)CO)C=C(COC(=O)NCC(=O)O)C=C1,CC1=C(CNCCOC(COCCOCC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O)NCC(C=O)CO)C=CC=C1,CC1=C(CNCCOC(COCCOCCN)NC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)CO)C=CC=C1,3.2644017561200003,3.5578381456644443,3.5747017561199996,3.2629184412199996
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,NCCOCCOCCNCC(C=O)CO,NNC(N)C(N)COCCOCCNCC(C=O)CO,NNC(NC(N)CC=O)C(N)COCCOCCNCC(C=O)CO,NNC(NC(N)CC=O)C(N)COCCOCCNCC(C=O)(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,NNC(NC(N)CC=O)C(N)COC(COCCNCC(C=O)CO)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC(N)(CC=O)NC(NN)C(N)COCCOCCNCC(C=O)CO)C(=O)O,NNC(NC(N)CC=O)C(N)COCCOCCNCC(C=O)COCOC(=O)NC(CCC(=O)O)C(=O)O,3.8783518476599994,3.7672161628733334,3.5505561570133333,3.66728286792
N-C-C-O-C,C,CNCCOC,CNCCOCCOCCN,NCCOCCOCCNCC(C=O)CO,NNC(N)C(N)COCCOCCNCC(C=O)CO,NCNCNNC(N)C(N)COCCOCCNCC(C=O)CO,NCNCNNC(N)C(N)COCCOCCNCC(C=O)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1,NCNCNNC(N)C(N)(COCCOCCNCC(C=O)CO)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCN(NCNCN)C(N)C(N)COCCOCCNCC(C=O)CO)C(=O)O,NCN(CNNC(N)C(N)COCCOCCNCC(C=O)CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.5761165601266662,3.7672161628733334,3.76422282368,3.7484728236800002
N-C-C-O-C,C,CNCCOC,CCOCCN(C)CCOC,CCOCCN(C)CC(COCCO)OC,CCOCCN(C)CC(COCCO)OCNCCN,CCOCCN(C)CC(COCCO)OCN(CCN)C(O)CN,CN(CCOCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(COCCO)OCN(CCN)C(O)CN,CCOCCN(C)CC(COCCOCOC(=O)NCC(=O)O)OCN(CCN)C(O)CN,CCOCCN(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(COCCO)OCN(CCN)C(O)CN,CCOCCN(C)CC(COCCO)OC(COC(=O)NC(CCC(=O)O)C(=O)O)N(CCN)C(O)CN,3.6444680715094444,3.6069413737600002,3.5426370091535717,3.2416740261249997
N-C-C-O-C,C,CNCCOC,CCOCCN(C)CCOC,CCOCCN(C)CC(COCCO)OC,CCOCCN(C)CC(COCCO)OCNCCN,CCOCCN(C)CC(OCNCCN)C(N=O)OCCO,CCOCCN(C)CC(OCNCC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(N=O)OCCO,CCOCCN(C)CC(OC(COC(=O)NCC(=O)O)NCCN)C(N=O)OCCO,CCOCCN(C)CC(OCNCCN)C(N=O)OCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCOCCN(C)CC(OC(COC(=O)NC(CCC(=O)O)C(=O)O)NCCN)C(N=O)OCCO,3.455340692791667,3.595887118506666,3.5196314245649996,3.2416740261249997
