add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)C(C=O)C(C)(C)C,CC(C)(C)C(C=O)C(Cl)CNCCCCC(=O)CCCCO,CNCCC(C=O)(C(Cl)CNCCCCC(=O)CCCCO)C(C)(C)C,CNCCC(C=O)(C(Cl)CNCCCCC(=O)C(CCCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C)C,CNCCC(C=O)(C(Cl)CNCCCCC(=O)CCCCOCOC(=O)NCC(=O)O)C(C)(C)C,CNCCC(C(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)(C(Cl)CNCCCCC(=O)CCCCO)C(C)(C)C,CNCCC(C=O)(C(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)NCCCCC(=O)CCCCO)C(C)(C)C,3.690229718599999,3.1505254396085713,3.1076156092585716,2.9275220493100003
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)C(C=O)C(C)(C)C,CC(C)(C)C(C=O)C(Cl)CNCCCCC(=O)CCCCO,CC(C)CCC(CCC(=O)CCCCO)CNCC(Cl)C(C=O)C(C)(C)C,CC(C)CCC(CCC(=O)CCCC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)CNCC(Cl)C(C=O)C(C)(C)C,CC(C)CCC(CCC(=O)CCCCO)CNCC(Cl)C(C=O)C(C)(C)CCOC(=O)NCC(=O)O,CC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(CCC(=O)CCCCO)CNCC(Cl)C(C=O)C(C)(C)C,CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CCC(CCC(=O)CCCCO)CNCC(Cl)C(C=O)C(C)(C)C,3.4574164353969037,3.583752437979341,3.3508050361302373,3.124487644301667
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)C(C=O)C(C)(C)C,CCCCNCC(Cl)C(C=O)C(C)(C)CCCCO,CCCC(NCC(Cl)C(C=O)C(C)(C)CCCCO)NNC=O,CCCC(NCC(Cl)C(C=O)C(C)(C)CCCCO)NN(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(NCC(Cl)C(C=O)C(C)(C)CC(CCO)COC(=O)NCC(=O)O)NNC=O,CCCC(NCC(Cl)C(C=O)C(C)(C)CCC(CO)COC(=O)NC(CCCNC(=N)N)C(=O)O)NNC=O,CCCC(NCC(Cl)(COC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)C(C)(C)CCCCO)NNC=O,3.2199088659535597,3.339961945809999,3.274705185963333,2.952941906451666
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)C(C=O)C(C)(C)C,CCCCNCC(Cl)C(C=O)C(C)(C)CCCCO,CCCCN(CC(Cl)C(C=O)C(C)(C)CCCCO)NC,CCCCN(CC(Cl)C(C=O)C(C)(C)CCC(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC,CCCCN(CC(Cl)C(C=O)C(C)(C)CCCC(O)COC(=O)NCC(=O)O)NC,CCCCN(CC(Cl)C(C=O)C(C)(C)CCCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O)NC,CCCCN(CC(Cl)C(C=O)C(C)(C)CCCCO)NCCOC(=O)NC(CCC(=O)O)C(=O)O,3.745482328119999,3.3286309687383335,3.580801602516666,3.1550172625074353
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)(CC=O)C(C)NC,CCCCN(CC(C)=O)CC(Cl)(CC=O)C(C)NC,[H]N(C)CC(CC)CN(CC(C)=O)CC(Cl)(CC=O)C(C)NC,[H]N(C)CC(CC)CN(CC(C)=O)CC(Cl)(CC=O)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC,[H]N(CCOC(=O)NCC(=O)O)CC(CC)CN(CC(C)=O)CC(Cl)(CC=O)C(C)NC,[H]N(C)CC(CC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)N(CC(C)=O)CC(Cl)(CC=O)C(C)NC,[H]N(C)CC(CC)CN(CC(C)=O)CC(Cl)(CC=O)C(C)N(C)COC(=O)NC(CCC(=O)O)C(=O)O,4.1057857594346725,3.9447665057516668,3.1244975739716665,3.305562178535
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)(CC=O)C(C)NC,CCCCN(CC(C)=O)CC(Cl)(CC=O)C(C)NC,CCCCN(CC(C)=O)CC(Cl)(CC=O)C(C)(CCC)NC,CCCC(C)(NC)C(Cl)(CC=O)CN(CCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)=O,CCCCN(CC(C)=O)C(COC(=O)NCC(=O)O)C(Cl)(CC=O)C(C)(CCC)NC,CCCC(C)(NC)C(Cl)(CC=O)CN(CCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)=O,CCCCN(CC(C)=O)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)(CC=O)C(C)(CCC)NC,4.028595358768333,3.9271514252475,3.173040251851667,3.0324643189766665
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)(CC=O)C(C)NC,CCCCNCC(Cl)(CC=O)C(C)NCC1(Cl)CCC(O)CC1,CCCCNCC(Cl)(CC=O)C(C)NCC1(Cl)CCC(OC(CC)NC)CC1,CCC(CNCC(Cl)(CC=O)C(C)NCC1(Cl)CCC(OC(CC)NC)CC1)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCNCC(Cl)(CC=O)C(C)NCC1(Cl)CCC(OC(CCCOC(=O)NCC(=O)O)NC)CC1,CCCCN(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(Cl)(CC=O)C(C)NCC1(Cl)CCC(OC(CC)NC)CC1,CCCCNCC(Cl)(C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)NCC1(Cl)CCC(OC(CC)NC)CC1,4.743630956030952,4.629537735423571,4.270614877728571,2.8176850100366666
Cl-C:C-C=O,C,CC(Cl)CC=O,CCCCNCC(Cl)CC=O,CCCCNCC(Cl)(CC=O)C(C)NC,CCCCNCC(Cl)(CC=O)C(C)NCC1(Cl)CCC(O)CC1,CCCCNCC(Cl)(CC=O)C(C)NC(COCCO)C1(Cl)CCC(O)CC1,CCCCNCC(Cl)(CC=O)C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(COCCO)C1(Cl)CCC(O)CC1,CCCCNCC(Cl)(CC=O)C(C)NC(COCCO)(COC(=O)NCC(=O)O)C1(Cl)CCC(O)CC1,CC(NC(COCCO)C1(Cl)CCC(O)CC1)C(Cl)(CC=O)CNCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCNC(COC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)(CC=O)C(C)NC(COCCO)C1(Cl)CCC(O)CC1,3.489321410221905,4.286140108240238,3.6148607268569046,2.898874965796667
Cl-C:C-C=O,C,CC(Cl)CC=O,CCC(O)C(C)(Cl)CC=O,CCC(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CCC(CC(C)C)(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CCC(CC(C)(C)C(CO)OC)(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CCC(CC(C)(C)C(CO)OC)(OC1(N)CCC(Cl)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1)C(C)(Cl)CC=O,CCC(CC(C)(C)C(CO)(COC(=O)NCC(=O)O)OC)(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CCC(CC(C)(C)C(OC)C(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CCC(CC(C)(C)C(CO)OC)(OC1(N)CCC(Cl)CC1)C(Cl)(CC=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.1436260830766662,2.4934452597266668,2.795347298971667,2.942503225966905
Cl-C:C-C=O,C,CC(Cl)CC=O,CCC(O)C(C)(Cl)CC=O,CCC(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CCC(CC(C)C)(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CC(C)CC(C)C(CC(C)C)(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,CC(C)CC(OC1(N)CCC(Cl)CC1)(C(C)CC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(Cl)CC=O,CC(C)CC(OC1(N)CCC(Cl)CC1)(C(C)CC(C)CCOC(=O)NCC(=O)O)C(C)(Cl)CC=O,CC(C)CC(C)C(CC(C)C)(OC1(N)CCC(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1)C(C)(Cl)CC=O,CC(C)CC(C)C(CC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)(OC1(N)CCC(Cl)CC1)C(C)(Cl)CC=O,3.858022921868691,3.777284697138453,3.219708822771666,3.074687990294091
