add_SMILES,starting_SMILES 5,starting_SMILES 4,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCC(C)CC1=CC(N)=CC=C1,CCC1=CC(O)=CC=C1NCCCC(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=C(C(CC)CO)C(O)=CC=C1NCCCC(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=C(C(CC)CO)C(O)=CC=C1NCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=C(C(CC)CO)C(O)=CC=C1N(CCCC(CC1=CC(N)=CC=C1)CN(C)CN)COC(=O)NCC(=O)O,CCC1=C(C(CO)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)=CC=C1NCCCC(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=C(C(CC)(CO)COC(=O)NC(CCC(=O)O)C(=O)O)C(O)=CC=C1NCCCC(CC1=CC(N)=CC=C1)CN(C)CN,3.9312850627212996,3.2852607015148054,3.5801634112927267,3.2135332415199995
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCC(C)CC1=CC(N)=CC=C1,CCC1=CC(O)=CC=C1NCCCC(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=CC(O)=CC=C1NCCCC(COC)(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=CC(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=CC=C1NCCCC(COC)(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=CC(O)=CC=C1NCCCC(COC)(CC1=CC(N)=CC=C1)CN(CN)CCOC(=O)NCC(=O)O,CCC1=CC(O)=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1NCCCC(COC)(CC1=CC(N)=CC=C1)CN(C)CN,CCC1=CC(O)=CC=C1N(CCCC(COC)(CC1=CC(N)=CC=C1)CN(C)CN)COC(=O)NC(CCC(=O)O)C(=O)O,4.0990071510213,4.362766514136667,3.554062024692726,3.557509721086666
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCC(C)CC1=CC(N)=CC=C1,CCC1=CC(O)=CC=C1NCCCC(C)CC1=CC(NNCCCCO)=CC=C1,[H]C(O)(O)CC1=CC(CC(C)CCCNC2=CC=C(O)C=C2CC)=CC(NNCCCCO)=C1,[H]C(O)(O)CC1=CC(CC(C)CCCNC2=CC=C(O)C=C2CC)=CC(NNC(CCCO)COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,[H]C(O)(O)CC1=CC(CC(C)CCCNC2=CC=C(O)C=C2CCCOC(=O)NCC(=O)O)=CC(NNCCCCO)=C1,[H]C(O)(O)CC1=CC(CC(C)CCCNC2=CC=C(O)C=C2CC)=CC(NNCCCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,[H]C(O)(O)CC1=CC(CC(C)CCCNC2=CC=C(O)C=C2CCCOC(=O)NC(CCC(=O)O)C(=O)O)=CC(NNCCCCO)=C1,3.451085062721299,2.97775342572,3.451085062721299,3.4057766079449996
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCC(C)CC1=CC(N)=CC=C1,CCC1=CC(O)=CC=C1NCCCC(C)CC1=CC(NNCCCCO)=CC=C1,CCC1=CC(O)=CC=C1NCCCC(CC1=CC(NNCCCCO)=CC=C1)CC(N)CC=O,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=CC(O)=CC=C1NCCCC(CC1=CC(NNCCCCO)=CC=C1)CC(N)CC=O,CCC1=CC(O)=CC=C1NCCCC(CC1=C(COC(=O)NCC(=O)O)C(NNCCCCO)=CC=C1)CC(N)CC=O,CCC1=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)=CC=C1NCCCC(CC1=CC(NNCCCCO)=CC=C1)CC(N)CC=O,CCC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C(O)=CC=C1NCCCC(CC1=CC(NNCCCCO)=CC=C1)CC(N)CC=O,3.723687718159394,3.9019657895843936,3.5434449027212986,3.303592783678333
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCCCNCCO,CCC1=CC(O)=CC=C1NCCCCC(CCCl)NCCO,CCC1=CC(ONC(C)CCCCO)=CC=C1NCCCCC(CCCl)NCCO,CCC1=CC(ONC(C)CCCCO)=CC=C1NCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(CCCl)NCCO,CCC1=CC(ONC(C)CCCCO)=CC=C1NCCCCC(CCCl)N(CCO)COC(=O)NCC(=O)O,CCC1=CC(ONC(C)(CCCCO)COC(=O)NC(CCCNC(=N)N)C(=O)O)=CC=C1NCCCCC(CCCl)NCCO,CCC1=CC(ONC(C)C(CCCO)COC(=O)NC(CCC(=O)O)C(=O)O)=CC=C1NCCCCC(CCCl)NCCO,3.56304128294554,3.7978394254993937,3.3769281053979654,2.9594449083493943
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCCCNCCO,CCC1=CC(O)=CC=C1NCCCCC(CCCl)NCCO,[H]N(C)C(C)C1=CC(O)=CC=C1NCCCCC(CCCl)NCCO,[H]N(C)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=CC(O)=CC=C1NCCCCC(CCCl)NCCO,[H]N(C)C(C)C1=CC(O)=CC=C1NCCCCC(NCCO)C(CCl)COC(=O)NCC(=O)O,[H]N(C)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1=CC(O)=CC=C1NCCCCC(CCCl)NCCO,[H]N(C)C(C)C1=CC(O)=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=C1NCCCCC(CCCl)NCCO,3.3225448376833335,3.7086453356223807,2.9534279667766663,2.868337518416666
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCCCNCCO,CCC1=CC(O)=CC=C1NCCCC(I)CNCCO,CCC1=C(C2=CC=C(O)C=C2C)C(O)=CC=C1NCCCC(I)CNCCO,CCC1=C(C2=CC=C(OCOC(=O)NC(C(=O)O)C3=CC=CC=C3)C=C2C)C(O)=CC=C1NCCCC(I)CNCCO,CCC1=C(C2=CC=C(O)C=C2C)C(OCOC(=O)NCC(=O)O)=CC=C1NCCCC(I)CNCCO,CCC1=C(C2=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C(O)C=C2C)C(O)=CC=C1NCCCC(I)CNCCO,CCC1=C(C2=CC=C(O)C=C2C)C(O)=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C1NCCCC(I)CNCCO,3.8634714163819055,3.4019873572033332,3.1344638011052384,2.9900916570766665
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCNC1=CC=C(O)C=C1CC,CCC1=CC(O)=CC=C1NCCCCCNCCO,CCC1=CC(O)=CC=C1NCCCC(I)CNCCO,CCC1=CC(OC(O)CCCCO)=CC=C1NCCCC(I)CNCCO,CCC1=CC(OC(O)C(CCCO)COC(=O)NC(C(=O)O)C2=CC=CC=C2)=CC=C1NCCCC(I)CNCCO,CCC1=CC(OC(O)CCC(CO)COC(=O)NCC(=O)O)=CC=C1NCCCC(I)CNCCO,CCC1=CC(OC(O)CCCCO)=CC=C1NCCCC(I)CNCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)C1=CC(OC(O)CCCCO)=CC=C1NCCCC(I)CNCCO,3.0515288918821213,3.0291941654366665,3.0621687932319044,2.879377678416666
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCOC1=CC=CC(CC)=C1,CCCC(COC1=CC=CC(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC1=CC(CC(=N)N)=CC(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC1=C(NCN)C(CC(=N)N)=CC(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC1=C(NCN)C(CC(=N)N)=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC1=C(NCN)C(CC(=N)NCOC(=O)NCC(=O)O)=CC(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC1=C(NCN)C(CC(=N)N)=CC(CC)=C1COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC1=C(NCN)C(CC(=N)NCOC(=O)NC(CCC(=O)O)C(=O)O)=CC(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,NA,NA,NA,NA
Cc1cc(O)ccc1,C,CCC1=CC(O)=CC=C1,CCCCCOC1=CC=CC(CC)=C1,CCCC(COC1=CC=CC(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC1=CC(CC(=N)N)=CC(CC)=C1)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(C(OC1=CC(CC(=N)N)=CC(CC)=C1)N(C)CN)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)(C(OC1=CC(CC(=N)N)=CC(CC)=C1)N(C)CN)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(C(OC1=CC(CC(=N)N)=C(COC(=O)NCC(=O)O)C(CC)=C1)N(C)CN)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(C(OC1=CC(CC(=N)N)=CC(CC)=C1)N(C)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(F)=CC(F)=C(F)C(F)=C1F,CCCC(C(OC1=CC(CC(=N)N)=CC(CC)=C1)N(C)CNCOC(=O)NC(CCC(=O)O)C(=O)O)C1(F)=CC(F)=C(F)C(F)=C1F,NA,NA,NA,NA
