SMILES_added,SMILES_got
C-C(C)-C-C-C,CCCC(C)CC
C-C(C)-C(C)-C,CCCC(C)CC
C(C)(C)(C)(H),[H]C(C)(C)CCCC(C)CCC
C1CCNCC1,[H]C(C)(C)CCCC(C)(CCC)C1CCCNC1
C1CC=CC=C1,[H]C(C)(C)CCCC(C)(CC(C)C1=CCCC=C1)C1CCCNC1
Cl-C-C-N-C,[H]C(C)(C)CCCC(CC(CCl)NC)(CC(C)C1=CCCC=C1)C1CCCNC1
CC1CC(C)CC1,[H]C(C)(C)CCCC(CC(CCl)NC)(CC(C)C1=CCCC=C1)C1CCC(C2CC(C)CC2C)NC1
