SMILES_added,SMILES_got
O-C-C-C-C-C-C-C,CCCCCC(C)CO
CC1CC(N)CCC1,CCCCC(C(C)CO)C1(N)CCCC(C)C1
N-C-C:C-C,CCCCC(C(CO)CC(C)CCN)C1(N)CCCC(C)C1
C-C:C-C:C,CCCCC(C(CO)CC(C)CCN)C1(N)CCCC(C)C1C(C)CCC
C:C-C=C-C,CC=CC(C)C(C)CC(C)C1C(C)CCCC1(N)C(CCCC)C(CO)CC(C)CCN
Oc1cc(N)ccc1,CC=CC(C)C(C)CC(CC1=CC(O)=CC(N)=C1)C1C(C)CCCC1(N)C(CCCC)C(CO)CC(C)CCN
