SMILES_added,SMILES_got
C(:C)(:C)(:C),CCC(C)C
C(C)(C)(C),CCC(C)C
C:C-C:C,CCC(C)C
N:C:N:C,CCC(C)C
O-C:C-C-C,CC(C)C(C)CCCCO
C-N-C:C-C,CCC(NC)C(C)(CCCCO)C(C)C
O(:C)(:C),CCC(N(C)COC)C(C)(CCCCO)C(C)C
N-C-C-O-C,CCC(N(C)COCNCCOC)C(C)(CCCCO)C(C)C
I,CCC(N(C)COCN(I)CCOC)C(C)(CCCCO)C(C)C
C=N,COCCN(I)COCN(C)C(C(C)C=N)C(C)(CCCCO)C(C)C
O=C-C-C-C-C-C-C,COCCN(I)COCN(C)C(C(C)C=N)C(C)(CCCCOCCCCCCC=O)C(C)C
