SMILES_added,SMILES_got
CC1CC(C)CC1,CC1CCC(C)(C)C1
CC1C(C)CCCC1,CC1CCC(C)(CC2(C)CCCCC2C)C1
C-O-C=C,C=C(CC1(CC2(C)CCCCC2C)CCC(C)C1)OC
C1CCCC1,C=C(CC1(CC2(C)CC(C3CCCC3)CCC2C)CCC(C)C1)OC
c1ccccc1,C=C(CC1(CC2(C)CC(C3CCCC3C3=CC=CC=C3)CCC2C)CCC(C)C1)OC
c1ccccc1,C=C(CC1(CC2(C)CC(C3C(C4=CC=CC=C4)CCC3C3=CC=CC=C3)CCC2C)CCC(C)C1)OC
O-C-C-N-C,C=C(CC1(CC2(C)CC(C3C(C4=CC=CC=C4)CCC3C3=CC(N(C)CCO)=CC=C3)CCC2C)CCC(C)C1)OC
