SMILES_added,SMILES_got
CC1CCC(C)CC1,CCC1CCC(C)CC1
O-C-C-C-C-C(C)-C,CCC1CCC(C)CC1C(O)CCCC(C)C
C-C-C-C-C-C-C-C,CCCCCCC(C)C(CC(C)C)CC(O)C1CC(C)CCC1CC
C=C-C-O-C,C=CC(CC1CCC(CC)C(C(O)CC(CC(C)C)C(C)CCCCCC)C1)OC
C1CC=CC=C1,C=CC(CC1CCC(CC)C(C(O)C(C2=CC=CCC2)C(CC(C)C)C(C)CCCCCC)C1)OC
