SMILES_added,SMILES_got
C-C(C)-C-C,CCCC(C)C
C-C,CCC(CC)C(C)C
N-C-C-O-C,CCC(C(C)C)C(C)C(N)COC
C-O-C:C-C,COCCCCCC(C(C)C)C(C)C(N)COC
N-C-N-C:C,CCNCNC(C)(C(N)COC)C(CCCCCOC)C(C)C
Cc1c(Cl)cccc1,CCNCNC(C)(C(N)COC)C(CCCC(COC)C1=CC=CC(C)=C1Cl)C(C)C
C=C-C:C,C=CCCCOCC(CCCC(C(C)C)C(C)(NCNCC)C(N)COC)C1=CC=CC(C)=C1Cl
