SMILES_added,SMILES_got
C-C(C)-C-C-C,CCCC(C)CC
C-C-C-C-C-C-C-C,CCCCCCC(C)C(CC)C(C)CC
OC1CCC(Cl)CC1,CCCCCCC(C)(C(CC)C(C)CC)C1CC(O)CCC1Cl
C(:C)(:N),CCCCCCC(C)(C1CC(O)CCC1Cl)C(CC)C(CC)CNCC
C-C-O-C-C,CCCCCCC(C)(C1CC(O)CCC1Cl)C(CC)C(CC)CNC(C)C(C)OCC
C=C-C-O-C,C=CC(OC)C(CC)CCCC(C)(C1CC(O)CCC1Cl)C(CC)C(CC)CNC(C)C(C)OCC
