SMILES_added,SMILES_got
C=C-C-C-C,C=CCCCC
ClC1CC(Cl)CCC1,C=CCC(CC)C1CCC(Cl)CC1Cl
C-C-C-C-C-C,C=CCC(CC)C1CCC(Cl)C(CCCCCC)C1Cl
C(C)(I),C=CCC(CC)C1CCC(Cl)C(CCCCCC)C1(Cl)CCI
C-C=N-N-C,C=CCC(CC)C1CCC(Cl)C(CCC(CCC)N(C)N=CC)C1(Cl)CCI
