SMILES_added,SMILES_got
N-C-C-O-C,CCOCCN
C-C=C-C:C,CCC=CCC(C)OCCN
CC1CC(C)CCC1,CCC=CCC(CC1CCC(C)CC1C)OCCN
C-C-O-C:C,CCC=CCC(CC1CCC(C)C(C(C)OCC)C1C)OCCN
C-C-C-C-C-C-C-C,CCC=CCC(CC1CCC(C)C(C(CC(CC)CCCCC)OCC)C1C)OCCN
Cc1cc(C)ccc1,CCC=CCC(CC1CCC(C)C(C(CC2=CC(C)=CC=C2)(CC(CC)CCCCC)OCC)C1C)OCCN
