SMILES_added,SMILES_got
CC1C(O)CCCC1,CC1CCCC(C)C1O
C-C-C-C-C-C,CCCC(CC)C1CCC(C)C(O)C1C
O-C-C-C-C-C-N,CCCC(CC)C1CCC(C)C(O)C1(C)C(O)CCCCN
Cc1ccc(Cl)cc1,CCCC(CC)C1CCC(C)C(O)C1(C)C(O)CC(CCN)C1=CC(C)=CC=C1Cl
C=C-C-C-C,C=CC(CC)C(C)C(CCC)C1CCC(C)C(O)C1(C)C(O)CC(CCN)C1=CC(C)=CC=C1Cl
