SMILES_added,SMILES_got
O=C-C-C-C-C-C-C,CC(C)CCCCC=O
C-C-C(C)-C-C,CCC(C)(CC)C(C=O)CCCC(C)C
C-C-C-C-C-C-C,CCCC(CCC)C(C)(C)CCCC(C=O)C(C)(CC)CC
C-N-C-C:C,CCCC(CCC)C(C)(C)CCC(C(C=O)C(C)(CC)CC)N(C)CCC
OC1C(Cl)CCCC1,CCCC(CCC)C(C)(C)CCC(C(C=O)C(C)(CC)CC)N(CCC)CC1(O)CCCCC1Cl
