SMILES_added,SMILES_got
CC1CCC(O)CC1,CC1(C)CCC(O)CC1
C-C-C-C-C-C-C,CCCCCCCOC1CCC(C)(C)CC1
Cc1cc(Cl)ccc1,CCCCC(CCOC1CCC(C)(C)CC1)C1=C(C)C=CC=C1Cl
N(C)(O),CCCCC(C1=C(C)C=CC=C1Cl)C(CNO)COC1CCC(C)(C)CC1
C:C-C-C,CCCCC(C1=C(C)C=CC=C1Cl)C(CNO)COC1(C(C)CC)CCC(C)(C)CC1
N:C:N:C,CCC(CC(C1=C(C)C=CC=C1Cl)C(CNO)COC1(C(C)CC)CCC(C)(C)CC1)N(C)CN
