SMILES_added,SMILES_got
C(C)(C)(C)(O),CCC(C)(C)O
C-N-C:C-C,CNCCCCCC(C)(C)O
O-C-C-C-C-C-O-C,CNCC(CCCC(C)(C)O)OCCCCCOC
C1CCNCC1,CNCC(CCCC(C)(O)CC1CCCNC1)OCCCCCOC
C-C-C:C-C,CCCC(C)CC(O)(CCCC(CNC)OCCCCCOC)CC1CCCNC1
C(C)(Cl)(H),[H]C(C)(Cl)C(C)(CCC)CC(O)(CCCC(CNC)OCCCCCOC)CC1CCCNC1
Cl-C-C-C,[H]C(C)(Cl)C(C)(CCC)CC(O)(CCCC(CN(C)C(Cl)CC)OCCCCCOC)CC1CCCNC1
