SMILES_added,SMILES_got
C:C-C:C,CCCCC
C-C-C-C-C-C(C)-C,CCCCCC(C)CC(CC)CC
C:C-O-C,CCCCCC(C)(CC(CC)CC)C(C)OC
N(C)(C)(H),[H]N(C)CC(C)C(CC)CC(C)(CCCCC)C(C)OC
C(Cl)(:C),[H]N(C)CC(C)C(CC)CC(CCCCC)(CC(C)Cl)C(C)OC
C-Cl,[H]N(C)CC(C)C(CC)CC(CCCCCCCl)(CC(C)Cl)C(C)OC
N-C-C-C-N,[H]N(C)CC(C)C(CC)CC(CCCCCCCl)(CC(C)Cl)C(C)OC
N-C:C:C-C,[H]N(C)CC(C)C(CC)CC(CCCCCCCl)(CC(C)Cl)C(C)OC
C-C-C-C-C-C(C)-C,[H]N(CCC(C)CCCCC)CC(C)C(CC)CC(CCCCCCCl)(CC(C)Cl)C(C)OC
